,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,away.alternateColor,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
0,313152523,s:40~l:41~e:313152523~c:313152523,2011-11-12T00:00Z,1822,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2069,Charles L. Sewall Center,Moon Township,PA,3056.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,a21d2b,True,5470,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,19,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,True,1944,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,ebebeb,2012,,,,,,
0,313152515,s:40~l:41~e:313152515~c:313152515,2011-11-12T00:00Z,1642,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,1901,Donald N. Dedmon Center,Radford,VA,3215.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,True,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,True,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,e8ce31,2012,,,,,,
0,313152509,s:40~l:41~e:313152509~c:313152509,2011-11-12T00:00Z,14719,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,399,Mackey Arena,West Lafayette,IN,14804.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,2459,s:40~l:41~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,cc0000,2012,,,,,,
0,313152390,s:40~l:41~e:313152390~c:313152390,2011-11-12T00:00Z,3600,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,1985,Watsco Center,Coral Gables,FL,7972.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,True,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,True,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,ffde00,2012,,,,,,
0,313152344,s:40~l:41~e:313152344~c:313152344,2011-11-12T00:00Z,1779,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2097,Willett Hall,Farmville,VA,1900.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2344,s:40~l:41~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,True,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,43,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,b6a77c,2012,,,,,,
0,313152335,s:40~l:41~e:313152335~c:313152335,2011-11-12T00:00Z,2331,True,False,True,False,[],2011-11-12T00:00Z,0,N/A,1981,Vines Convocation Center,Lynchburg,VA,9547.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,3153,s:40~l:41~t:3153,Randolph College,Wildcats,RND,Randolph College Wildcats,Randolph,,False,,,,,2012,,,,,,
0,313152325,s:40~l:41~e:313152325~c:313152325,2011-11-12T00:00Z,2322,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2172,Tom Gola Arena,Philadelphia,PA,3400.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2325,s:40~l:41~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,000063,feca26,True,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,322,s:40~l:41~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,True,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,a59474,2012,,,,,,
0,313152275,s:40~l:41~e:313152275~c:313152275,2011-11-12T00:00Z,3589,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2058,David S. Mack Sports and Exhibition Complex,Hempstead,NY,5023.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2275,s:40~l:41~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,True,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,True,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,ffbf00,2012,,,,,,
0,313152199,s:40~l:41~e:313152199~c:313152199,2011-11-12T00:00Z,1208,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,234077,True,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,c30031,2012,,,,,,
0,313152174,s:40~l:41~e:313152174~c:313152174,2011-11-12T00:00Z,1647,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2005,Calihan Hall,Detroit,MI,8295.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,True,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,437,s:40~l:41~t:437,Lake Erie College,Storm,LKE,Lake Erie College Storm,Lake Erie,000000,False,,,,,2012,,,,,,
0,313152084,s:40~l:41~e:313152084~c:313152084,2011-11-12T00:00Z,2623,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2107,Alumni Arena,Buffalo,NY,6783.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,True,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,True,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,,2012,,,,,,
0,313152026,s:40~l:41~e:313152026~c:313152026,2011-11-12T00:00Z,1689,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2137,Holmes Convocation Center,Boone,NC,8325.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,True,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,2327,s:40~l:41~t:2327,Lees McRae,Bobcats,LEES,Lees McRae Bobcats,Lees McRae,000000,False,,,,,2012,,,,,,
0,313150324,s:40~l:41~e:313150324~c:313150324,2011-11-12T00:00Z,0,True,False,True,False,[],2011-11-12T00:00Z,0,N/A,2147,Kimbel Arena,Conway,SC,1460.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,324,s:40~l:41~t:324,Coastal Carolina,Chanticleers,CCAR,Coastal Carolina Chanticleers,C. Carolina,007073,876447,True,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,27,2157,s:40~l:41~t:2157,Covenant,Scots,COV,Covenant Scots,Covenant,000000,False,,,,,2012,,,,,,
0,313150222,s:40~l:41~e:313150222~c:313150222,2011-11-12T00:00Z,6500,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,1969,Finneran Pavilion,Villanova,PA,6500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,True,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,True,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,,2012,,,,,,
0,313150189,s:40~l:41~e:313150189~c:313150189,2011-11-12T00:00Z,3476,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2220,Stroh Center,Bowling Green,OH,4347.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,True,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,6b818d,2012,,,,,,
0,313150179,s:40~l:41~e:313150179~c:313150179,2011-11-12T00:00Z,4423,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2042,Reilly Center,Saint Bonaventure,NY,5480.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,,True,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,172,s:40~l:41~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,True,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,101010,2012,,,,,,
0,313150160,s:40~l:41~e:313150160~c:313150160,2011-11-12T00:00Z,906,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,1936,Lundholm Gymnasium,Durham,NH,3000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,160,s:40~l:41~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,True,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,383,s:40~l:41~t:383,Suffolk University,Rams,SUF,Suffolk University Rams,Suffolk University,,False,,,,,2012,,,,,,
0,313150154,s:40~l:41~e:313150154~c:313150154,2011-11-12T00:00Z,6022,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2120,Lawrence Joel Coliseum,Winston-Salem,NC,14665.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,True,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,2352,s:40~l:41~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,True,2093,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,13,c9cbca,2012,,,,,,
0,313150152,s:40~l:41~e:313150152~c:313150152,2011-11-12T00:00Z,12441,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,999,PNC Arena,Raleigh,NC,22900.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,152,s:40~l:41~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,True,999,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,True,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,c2c3c0,2012,,,,,,
0,313150151,s:40~l:41~e:313150151~c:313150151,2011-11-12T00:00Z,4678,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2094,Williams Arena,Minneapolis,MN,14625.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,151,s:40~l:41~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,True,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,11,2397,s:40~l:41~t:2397,Milligan,Buffaloes,MLG,Milligan Buffaloes,Milligan,000000,False,,,,,2012,,,,,,
0,313150108,s:40~l:41~e:313150108~c:313150108,2011-11-12T00:00Z,2195,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2209,Lavietes Pavilion,Cambridge,MA,1636.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,108,s:40~l:41~t:108,Harvard,Crimson,HARV,Harvard Crimson,Harvard,990000,dbdbdb,True,2209,https://a.espncdn.com/i/teamlogos/ncaa/500/108.png,12,109,s:40~l:41~t:109,MIT,Mit,MIT,MIT Mit,MIT,000000,False,,,,,2012,,,,,,
0,313150085,s:40~l:41~e:313150085~c:313150085,2011-11-12T00:00Z,1215,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2129,IUPUI Gymnasium,Indianapolis,IN,1215.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,85,s:40~l:41~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,True,4947,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,49,2023,s:40~l:41~t:2023,Anderson (IN),Ravens,AND,Anderson (IN) Ravens,Anderson (IN),000000,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2023.png,,,2012,,,,,,
0,313150084,s:40~l:41~e:313150084~c:313150084,2011-11-12T00:00Z,16506,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17222.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,True,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,,2012,,,,,,
0,313150052,s:40~l:41~e:313150052~c:313150052,2011-11-12T00:00Z,7822,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,1952,Donald L. Tucker Center,Tallahassee,FL,11500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,True,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,,2012,,,,,,
0,313150045,s:40~l:41~e:313150045~c:313150045,2011-11-12T00:00Z,3369,True,False,False,False,[],2011-11-12T00:00Z,0,N/A,2125,Charles E. Smith Center,Washington,DC,4338.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,True,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,True,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,b5b7ba,2012,,,,,,
0,313150056,s:40~l:41~e:313150056~c:313150056,2011-11-12T00:15Z,1241,True,False,False,False,[],2011-11-12T00:15Z,0,N/A,2080,Edmunds Center,Deland,FL,4000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,56854e,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,2065,s:40~l:41~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune-Cookman,7b1831,True,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,e9aa12,2012,,,,,,
0,313152670,s:40~l:41~e:313152670~c:313152670,2011-11-12T00:30Z,7617,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,2051,Stuart C. Siegel Center,Richmond,VA,7637.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,True,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St. Fran. (PA),a20012,True,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,,2012,,,,,,
0,313152429,s:40~l:41~e:313152429~c:313152429,2011-11-12T00:30Z,7121,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,239,Dale F. Halton Arena,Charlotte,NC,9105.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2429,s:40~l:41~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,True,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,3,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,c2c3c0,2012,,,,,,
0,313152378,s:40~l:41~e:313152378~c:313152378,2011-11-12T00:30Z,2352,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,2050,RAC Arena,Baltimore,MD,4024.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,219,s:40~l:41~t:219,Pennsylvania,Quakers,PENN,Pennsylvania Quakers,Penn,082A74,True,1899,https://a.espncdn.com/i/teamlogos/ncaa/500/219.png,12,a6163d,2012,,,,,,
0,313152244,s:40~l:41~e:313152244~c:313152244,2011-11-12T00:30Z,6644,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,2167,EagleBank Arena,Fairfax,VA,7860.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,True,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,True,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,5ab3e8,2012,OT,,,,,
0,313152154,s:40~l:41~e:313152154~c:313152154,2011-11-12T00:30Z,1012,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,2129,s:40~l:41~t:2129,Cheyney,Wolves,CHE,Cheyney Wolves,Cheyney,000000,False,,,,,2012,,,,,,
0,313152097,s:40~l:41~e:313152097~c:313152097,2011-11-12T00:30Z,1305,True,False,True,False,[],2011-11-12T00:30Z,0,N/A,1906,John W. Pope Jr. Convocation Center,Buies Creek,NC,3095.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAM,Campbell Fighting Camels,Campbell,000000,,True,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,6,2277,s:40~l:41~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,True,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,,2012,,,,,,
0,313150290,s:40~l:41~e:313150290~c:313150290,2011-11-12T00:30Z,2547,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,2089,W. S. Hanner Fieldhouse,Statesboro,GA,4325.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,GA Southern,003775,f0f0f0,True,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,24,2674,s:40~l:41~t:2674,Valparaiso,,VALP,Valparaiso,Valparaiso,794500,True,2159,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,45,,2012,,,,,,
0,313150276,s:40~l:41~e:313150276~c:313150276,2011-11-12T00:30Z,6009,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,1935,Cam Henderson Center,Huntington,WV,9043.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,186329,be854c,True,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,2011,s:40~l:41~t:2011,Alabama State,Hornets,ALST,Alabama State Hornets,Alabama State,e9a900,True,2204,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,26,0a0a0a,2012,,,,,,
0,313150257,s:40~l:41~e:313150257~c:313150257,2011-11-12T00:30Z,6571,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,2068,Robins Stadium,Richmond,VA,9171.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,257,s:40~l:41~t:257,Richmond,Spiders,RICH,Richmond Spiders,Richmond,9e0712,b90b2e,True,4486,https://a.espncdn.com/i/teamlogos/ncaa/500/257.png,3,44,s:40~l:41~t:44,American,Eagles,AMER,American Eagles,American,c41130,True,1910,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,c8102e,2012,,,,,,
0,313150253,s:40~l:41~e:313150253~c:313150253,2011-11-12T00:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'BASKETBALL TRAVELERS INVITATIONAL AT SAN DIEGO CA'}]",2011-11-12T00:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,253,s:40~l:41~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,d10000,c2c3c0,True,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,49,302,s:40~l:41~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,183563,True,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,bc9305,2012,,,,,,
0,313150232,s:40~l:41~e:313150232~c:313150232,2011-11-12T00:30Z,4963,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,232,s:40~l:41~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,True,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,24,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,080808,2012,,,,,,
0,313150231,s:40~l:41~e:313150231~c:313150231,2011-11-12T00:30Z,1107,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,2166,Timmons Arena,Greenville,SC,2500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,True,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,2522,s:40~l:41~t:2522,Roanoke,Maroons,ROA,Roanoke Maroons,Roanoke,,False,,,,,2012,,,,,,
0,313150164,s:40~l:41~e:313150164~c:313150164,2011-11-12T00:30Z,5279,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,2008,Rutgers Athletic Center,Piscataway,NJ,8000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,159,s:40~l:41~t:159,Dartmouth,Big Green,DART,Dartmouth Big Green,Dartmouth,005730,True,2004,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,12,000000,2012,,,,,,
0,313150145,s:40~l:41~e:313150145~c:313150145,2011-11-12T00:30Z,5729,True,False,False,False,[],2011-11-12T00:30Z,0,N/A,1941,C. M. Tad Smith Coliseum,Oxford,MS,9500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,True,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,b18445,2012,,,,,,
0,313152739,s:40~l:41~e:313152739~c:313152739,2011-11-12T01:00Z,0,True,False,False,False,[],2011-11-12T01:00Z,0,N/A,522,Resch Center,Ashwaubenon,WI,10500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2739,s:40~l:41~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,b21038,True,522,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,559,s:40~l:41~t:559,University of Mary,Marauders,MCO,University of Mary Marauders,U of Mary,000000,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/559.png,,,2012,,,,,,
0,313152628,s:40~l:41~e:313152628~c:313152628,2011-11-12T01:00Z,4158,True,False,False,False,[],2011-11-12T01:00Z,0,N/A,2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,True,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,44,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,076c3b,2012,,,,,,
