"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","season","status.type.altDetail","groups.id","groups.name","groups.shortName","groups.isConference","game_id","PBP"
240080160,"s:40~l:41~e:240080160~c:240080160","2004-01-09T00:00Z",302,"True","False","True","False","[]","2004-01-09T00:00Z",0,"N/A",1936,"Lundholm Gymnasium","Durham","NH",3000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",160,"s:40~l:41~t:160","New Hampshire","Wildcats","UNH","New Hampshire Wildcats","New Hampshire","004990","c3c4c6","True",1936,"https://a.espncdn.com/i/teamlogos/ncaa/500/160.png",1,399,"s:40~l:41~t:399","Albany","Great Danes","ALB","Albany Great Danes","Albany","3D2777","ffffff","True",1976,"https://a.espncdn.com/i/teamlogos/ncaa/500/399.png",1,2004,"",1,"America East Conference","Am. East","True",240080160,TRUE
240082247,"s:40~l:41~e:240082247~c:240082247","2004-01-08T23:00Z",729,"True","False","True","False","[]","2004-01-08T23:00Z",0,"N/A",2057,"GSU Sports Arena","Atlanta","GA",3854,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2247,"s:40~l:41~t:2247","Georgia State","Panthers","GAST","Georgia State Panthers","Georgia State","1e539a","ebebeb","True",2057,"https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png",46,2097,"s:40~l:41~t:2097","Campbell","Fighting Camels","CAM","Campbell Fighting Camels","Campbell","000000","","True",1906,"https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png",46,2004,"",46,"ASUN Conference","ASUN","True",240082247,TRUE
240072439,"s:40~l:41~e:240072439~c:240072439","2004-01-08T03:30Z",10259,"True","False","False","False","[]","2004-01-08T03:30Z",0,"N/A",2083,"Thomas & Mack Center","Las Vegas","NV",18500,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2439,"s:40~l:41~t:2439","UNLV","Rebels","UNLV","UNLV Rebels","UNLV","000000","c2c4c6","True",2083,"https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png",44,2475,"s:40~l:41~t:2475","Occidental","Tigers","OCC","Occidental Tigers","Occidental","000000","","False",NA,"",NA,2004,"",NA,"","","",240072439,TRUE
240070356,"s:40~l:41~e:240070356~c:240070356","2004-01-08T02:00Z",15659,"True","False","True","False","[]","2004-01-08T02:00Z",0,"N/A",2127,"State Farm Center","Champaign","IL",15500,"True",11,"0:11",2,3,"STATUS_FINAL","post","True","Final","Final","Final",356,"s:40~l:41~t:356","Illinois","Fighting Illini","ILL","Illinois Fighting Illini","Illinois","f77329","fa6300","True",2127,"https://a.espncdn.com/i/teamlogos/ncaa/500/356.png",7,194,"s:40~l:41~t:194","Ohio State","Buckeyes","OSU","Ohio State Buckeyes","Ohio State","de3129","666666","True",317,"https://a.espncdn.com/i/teamlogos/ncaa/500/194.png",7,2004,"",7,"Big Ten Conference","Big Ten","True",240070356,TRUE
240070254,"s:40~l:41~e:240070254~c:240070254","2004-01-08T02:00Z",10109,"True","False","False","False","[]","2004-01-08T02:00Z",0,"N/A",2196,"Jon M. Huntsman Center","Salt Lake City","UT",15000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",254,"s:40~l:41~t:254","Utah","Utes","UTAH","Utah Utes","Utah","890012","7e8083","True",2196,"https://a.espncdn.com/i/teamlogos/ncaa/500/254.png",44,2721,"s:40~l:41~t:2721","Whitworth","Pirates","WHIT","Whitworth Pirates","Whitwort","000000","","False",NA,"",NA,2004,"",NA,"","","",240070254,TRUE
240070248,"s:40~l:41~e:240070248~c:240070248","2004-01-08T01:30Z",3157,"True","False","True","False","[]","2004-01-08T01:30Z",0,"N/A",2126,"Fertitta Center","Houston","TX",7100,"True",9,"0:09",2,3,"STATUS_FINAL","post","True","Final","Final","Final",248,"s:40~l:41~t:248","Houston","Cougars","HOU","Houston Cougars","Houston","C90822","231f20","True",2126,"https://a.espncdn.com/i/teamlogos/ncaa/500/248.png",11,269,"s:40~l:41~t:269","Marquette","Golden Eagles","MARQ","Marquette Golden Eagles","Marquette","083963","ffffff","True",5777,"https://a.espncdn.com/i/teamlogos/ncaa/500/269.png",11,2004,"",11,"Conference USA","C-USA","True",240070248,TRUE
240070326,"s:40~l:41~e:240070326~c:240070326","2004-01-08T01:30Z",1553,"True","False","True","False","[]","2004-01-08T01:30Z",0,"N/A",2010,"Strahan Arena at the University Events Center","San Marcos","TX",10000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",326,"s:40~l:41~t:326","Texas State","Bobcats","TXST","Texas State Bobcats","Texas State","4e1719","b4975a","True",2010,"https://a.espncdn.com/i/teamlogos/ncaa/500/326.png",27,2377,"s:40~l:41~t:2377","McNeese","Cowboys","MCNS","McNeese Cowboys","McNeese","00529C","","True",2063,"https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png",25,2004,"",NA,"","","",240070326,TRUE
240072294,"s:40~l:41~e:240072294~c:240072294","2004-01-08T01:05Z",11875,"True","False","True","False","[]","2004-01-08T01:05Z",0,"N/A",363,"Carver-Hawkeye Arena","Iowa City","IA",15000,"True",10,"0:10",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2294,"s:40~l:41~t:2294","Iowa","Hawkeyes","IOWA","Iowa Hawkeyes","Iowa","000000","ffe100","True",363,"https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png",7,2509,"s:40~l:41~t:2509","Purdue","Boilermakers","PUR","Purdue Boilermakers","Purdue","B89D29","a4a9ad","True",399,"https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png",7,2004,"",7,"Big Ten Conference","Big Ten","True",240072294,TRUE
240072628,"s:40~l:41~e:240072628~c:240072628","2004-01-08T01:05Z",3887,"True","False","True","False","[]","2004-01-08T01:05Z",0,"N/A",2194,"Ed and Rae Schollmaier Arena","Fort Worth","TX",6800,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2628,"s:40~l:41~t:2628","TCU","Horned Frogs","TCU","TCU Horned Frogs","TCU","3C377D","f1f2f3","True",2194,"https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png",11,139,"s:40~l:41~t:139","Saint Louis","Billikens","SLU","Saint Louis Billikens","Saint Louis","00539C","ebebeb","True",1947,"https://a.espncdn.com/i/teamlogos/ncaa/500/139.png",11,2004,"",11,"Conference USA","C-USA","True",240072628,TRUE
240072287,"s:40~l:41~e:240072287~c:240072287","2004-01-08T01:05Z",5282,"True","False","True","False","[]","2004-01-08T01:05Z",0,"N/A",1932,"Redbird Arena","Normal","IL",10200,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2287,"s:40~l:41~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","ffe716","True",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,156,"s:40~l:41~t:156","Creighton","Bluejays","CREI","Creighton Bluejays","Creighton","13299e","00235d","True",353,"https://a.espncdn.com/i/teamlogos/ncaa/500/156.png",18,2004,"",18,"Missouri Valley Conference","MVC","True",240072287,TRUE
240072032,"s:40~l:41~e:240072032~c:240072032","2004-01-08T01:05Z",5132,"True","False","True","False","[]","2004-01-08T01:05Z",0,"N/A",2033,"First National Bank Arena","Jonesboro","AR",10475,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2032,"s:40~l:41~t:2032","Arkansas State","Red Wolves","ARST","Arkansas State Red Wolves","Arkansas State","e81018","000000","True",2033,"https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png",27,98,"s:40~l:41~t:98","Western Kentucky","Hilltoppers","WKU","Western Kentucky Hilltoppers","Western KY","F32026","b3b5b8","True",1971,"https://a.espncdn.com/i/teamlogos/ncaa/500/98.png",27,2004,"",27,"Sun Belt Conference","Sun Belt","True",240072032,TRUE
240070339,"s:40~l:41~e:240070339~c:240070339","2004-01-08T01:05Z",5171,"True","False","True","False","[]","2004-01-08T01:05Z",0,"N/A",395,"Roberts Stadium","Evansville","IN",12300,"False",0,"0:00",4,3,"STATUS_FINAL","post","True","Final","Final/2OT","Final/2OT",339,"s:40~l:41~t:339","Evansville","Purple Aces","EVAN","Evansville Purple Aces","Evansville","663399","ef6f00","True",2462,"https://a.espncdn.com/i/teamlogos/ncaa/500/339.png",18,2623,"s:40~l:41~t:2623","Missouri State","Bears","MOST","Missouri State Bears","Missouri State","5F0000","e8e8e8","True",1966,"https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png",18,2004,"2OT",18,"Missouri Valley Conference","MVC","True",240070339,TRUE
240072655,"s:40~l:41~e:240072655~c:240072655","2004-01-08T01:00Z",2058,"True","False","True","False","[]","2004-01-08T01:00Z",0,"N/A",2048,"Avron B. Fogelman Arena in the Devlin Fieldhouse","New Orleans","LA",4100,"True",10,"0:10",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2655,"s:40~l:41~t:2655","Tulane","Green Wave","TULN","Tulane Green Wave","Tulane","005837","3baf29","True",2048,"https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png",11,2132,"s:40~l:41~t:2132","Cincinnati","Bearcats","CIN","Cincinnati Bearcats","Cincinnati","000000","717073","True",201,"https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png",11,2004,"",11,"Conference USA","C-USA","True",240072655,TRUE
240070238,"s:40~l:41~e:240070238~c:240070238","2004-01-08T01:00Z",13089,"True","False","True","False","[]","2004-01-08T01:00Z",0,"N/A",2084,"Memorial Gymnasium (Vanderbilt)","Nashville","TN",14316,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",238,"s:40~l:41~t:238","Vanderbilt","Commodores","VAN","Vanderbilt Commodores","Vanderbilt","000000","231f20","True",2084,"https://a.espncdn.com/i/teamlogos/ncaa/500/238.png",23,2,"s:40~l:41~t:2","Auburn","Tigers","AUB","Auburn Tigers","Auburn","03244d","f1f2f3","True",1953,"https://a.espncdn.com/i/teamlogos/ncaa/500/2.png",23,2004,"",23,"Southeastern Conference","SEC","True",240070238,TRUE
240070145,"s:40~l:41~e:240070145~c:240070145","2004-01-08T01:00Z",9010,"True","False","True","False","[]","2004-01-08T01:00Z",0,"N/A",1941,"C. M. Tad Smith Coliseum","Oxford","MS",9500,"True",38,"0:38",2,3,"STATUS_FINAL","post","True","Final","Final","Final",145,"s:40~l:41~t:145","Ole Miss","Rebels","MISS","Ole Miss Rebels","Ole Miss","001148","00205b","True",5168,"https://a.espncdn.com/i/teamlogos/ncaa/500/145.png",23,344,"s:40~l:41~t:344","Mississippi State","Bulldogs","MSST","Mississippi State Bulldogs","Mississippi St","762123","c8c8c8","True",2095,"https://a.espncdn.com/i/teamlogos/ncaa/500/344.png",23,2004,"",23,"Southeastern Conference","SEC","True",240070145,TRUE
240072199,"s:40~l:41~e:240072199~c:240072199","2004-01-08T01:00Z",1892,"True","False","False","False","[]","2004-01-08T01:00Z",0,"N/A",2109,"Convocation Center (MI)","Ypsilanti","MI",8800,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2199,"s:40~l:41~t:2199","Eastern Michigan","Eagles","EMU","Eastern Michigan Eagles","E Michigan","00331b","f0f0f0","True",2109,"https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png",14,2426,"s:40~l:41~t:2426","Navy","Midshipmen","NAVY","Navy Midshipmen","Navy","131630","b6a77c","True",2176,"https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png",22,2004,"",NA,"","","",240072199,TRUE
240072084,"s:40~l:41~e:240072084~c:240072084","2004-01-08T01:00Z",1658,"True","False","True","False","[]","2004-01-08T01:00Z",0,"N/A",2107,"Alumni Arena","Buffalo","NY",6783,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2084,"s:40~l:41~t:2084","Buffalo","Bulls","BUFF","Buffalo Bulls","Buffalo","041A9B","ebebeb","True",2107,"https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png",14,193,"s:40~l:41~t:193","Miami (OH)","Redhawks","M-OH","Miami (OH) Redhawks","Miami (OH)","a4000c","f0f0f0","True",2134,"https://a.espncdn.com/i/teamlogos/ncaa/500/193.png",14,2004,"",14,"Mid-American Conference","MAC","True",240072084,TRUE
240070213,"s:40~l:41~e:240070213~c:240070213","2004-01-08T01:00Z",5111,"True","False","True","False","[]","2004-01-08T01:00Z",0,"N/A",1942,"Bryce Jordan Center","University Park","PA",15261,"True",2,"0:02",2,3,"STATUS_FINAL","post","True","Final","Final","Final",213,"s:40~l:41~t:213","Penn State","Nittany Lions","PSU","Penn State Nittany Lions","Penn State","00265D","002e5c","True",1942,"https://a.espncdn.com/i/teamlogos/ncaa/500/213.png",7,135,"s:40~l:41~t:135","Minnesota","Golden Gophers","MINN","Minnesota Golden Gophers","Minnesota","981a31","981a31","True",2094,"https://a.espncdn.com/i/teamlogos/ncaa/500/135.png",7,2004,"",7,"Big Ten Conference","Big Ten","True",240070213,TRUE
240070152,"s:40~l:41~e:240070152~c:240070152","2004-01-08T01:00Z",12548,"True","False","False","False","[]","2004-01-08T01:00Z",0,"N/A",999,"PNC Arena","Raleigh","NC",22900,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",152,"s:40~l:41~t:152","NC State","Wolfpack","NCST","NC State Wolfpack","NC State","EF1216","231f20","True",999,"https://a.espncdn.com/i/teamlogos/ncaa/500/152.png",2,252,"s:40~l:41~t:252","BYU","Cougars","BYU","BYU Cougars","BYU","001E4C","ffffff","True",2108,"https://a.espncdn.com/i/teamlogos/ncaa/500/252.png",44,2004,"",NA,"","","",240070152,TRUE
240070066,"s:40~l:41~e:240070066~c:240070066","2004-01-08T01:00Z",8565,"True","False","True","False","[]","2004-01-08T01:00Z",0,"N/A",432,"James H. Hilton Coliseum","Ames","IA",14356,"True",6,"0:06",2,3,"STATUS_FINAL","post","True","Final","Final","Final",66,"s:40~l:41~t:66","Iowa State","Cyclones","ISU","Iowa State Cyclones","Iowa State","660015","830b2c","True",432,"https://a.espncdn.com/i/teamlogos/ncaa/500/66.png",8,142,"s:40~l:41~t:142","Missouri","Tigers","MIZ","Missouri Tigers","Missouri","000000","000000","True",2071,"https://a.espncdn.com/i/teamlogos/ncaa/500/142.png",8,2004,"",8,"Big 12 Conference","Big 12","True",240070066,TRUE
240070097,"s:40~l:41~e:240070097~c:240070097","2004-01-08T00:30Z",19319,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",NA,"","","",NA,"",5,"0:05",2,3,"STATUS_FINAL","post","True","Final","Final","Final",97,"s:40~l:41~t:97","Louisville","Cardinals","LOU","Louisville Cardinals","Louisville","ad000a","cccccc","True",2030,"https://a.espncdn.com/i/teamlogos/ncaa/500/97.png",11,2572,"s:40~l:41~t:2572","Southern Miss","Golden Eagles","USM","Southern Miss Golden Eagles","Southern Miss","FFAA3C","ffc423","True",2009,"https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png",11,2004,"",11,"Conference USA","C-USA","True",240070097,TRUE
240072579,"s:40~l:41~e:240072579~c:240072579","2004-01-08T00:30Z",15042,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",1962,"Colonial Life Arena","Columbia","SC",18000,"True",18,"0:18",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2579,"s:40~l:41~t:2579","South Carolina","Gamecocks","SC","South Carolina Gamecocks","South Carolina","670010","000000","True",1962,"https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png",23,57,"s:40~l:41~t:57","Florida","Gators","FLA","Florida Gators","Florida","0021A5","0021a5","True",360,"https://a.espncdn.com/i/teamlogos/ncaa/500/57.png",23,2004,"",23,"Southeastern Conference","SEC","True",240072579,TRUE
240072670,"s:40~l:41~e:240072670~c:240072670","2004-01-08T00:30Z",3231,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",2051,"Stuart C. Siegel Center","Richmond","VA",7637,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2670,"s:40~l:41~t:2670","VCU","Rams","VCU","VCU Rams","VCU","929292","edb71d","True",2051,"https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png",10,48,"s:40~l:41~t:48","Delaware","Blue Hens","DEL","Delaware Blue Hens","Delaware","033594","e8ce31","True",2189,"https://a.espncdn.com/i/teamlogos/ncaa/500/48.png",10,2004,"",10,"Colonial Athletic Association","CAA","True",240072670,TRUE
240072633,"s:40~l:41~e:240072633~c:240072633","2004-01-08T00:30Z",13427,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",2044,"Thompson-Boling Arena","Knoxville","TN",21678,"True",20,"0:20",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2633,"s:40~l:41~t:2633","Tennessee","Volunteers","TENN","Tennessee Volunteers","Tennessee","EE9627","ffffff","True",2044,"https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png",23,61,"s:40~l:41~t:61","Georgia","Bulldogs","UGA","Georgia Bulldogs","Georgia","CC0000","000000","True",2088,"https://a.espncdn.com/i/teamlogos/ncaa/500/61.png",23,2004,"",23,"Southeastern Conference","SEC","True",240072633,TRUE
240072523,"s:40~l:41~e:240072523~c:240072523","2004-01-08T00:30Z",448,"True","False","False","False","[]","2004-01-08T00:30Z",0,"N/A",2069,"Charles L. Sewall Center","Moon Township","PA",3056,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2523,"s:40~l:41~t:2523","Robert Morris","Colonials","RMU","Robert Morris Colonials","Robert Morris","00214D","a21d2b","True",5470,"https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png",19,2083,"s:40~l:41~t:2083","Bucknell","Bison","BUCK","Bucknell Bison","Bucknell","000060","00316e","True",2208,"https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png",22,2004,"",NA,"","","",240072523,TRUE
240072352,"s:40~l:41~e:240072352~c:240072352","2004-01-08T00:30Z",0,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",2093,"Reitz Arena","Baltimore","MD",2100,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2352,"s:40~l:41~t:2352","Loyola (MD)","Greyhounds","L-MD","Loyola (MD) Greyhounds","Loyola (MD)","76a7a0","c9cbca","True",2093,"https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png",13,2520,"s:40~l:41~t:2520","Rider","Broncs","RID","Rider Broncs","Rider","a80532","ebebeb","True",1944,"https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png",13,2004,"",13,"Metro Atlantic Athletic Conference","MAAC","True",240072352,TRUE
240072184,"s:40~l:41~e:240072184~c:240072184","2004-01-08T00:30Z",3407,"True","False","False","False","[]","2004-01-08T00:30Z",0,"N/A",1958,"UPMC Cooper Fieldhouse","Pittsburgh","PA",4390,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2184,"s:40~l:41~t:2184","Duquesne","Dukes","DUQ","Duquesne Dukes","Duquesne","002D62","b90b2e","True",1958,"https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png",3,195,"s:40~l:41~t:195","Ohio","Bobcats","OHIO","Ohio Bobcats","Ohio","295A29","e4bb85","True",2135,"https://a.espncdn.com/i/teamlogos/ncaa/500/195.png",14,2004,"",NA,"","","",240072184,TRUE
240072168,"s:40~l:41~e:240072168~c:240072168","2004-01-08T00:30Z",12899,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",2039,"UD Arena","Dayton","OH",13407,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2168,"s:40~l:41~t:2168","Dayton","Flyers","DAY","Dayton Flyers","Dayton","004B8D","ffffff","True",2039,"https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png",3,179,"s:40~l:41~t:179","St. Bonaventure","Bonnies","SBU","St. Bonaventure Bonnies","St. Bonaventure","70261D","","True",2042,"https://a.espncdn.com/i/teamlogos/ncaa/500/179.png",3,2004,"",3,"Atlantic 10 Conference","A 10","True",240072168,TRUE
240070314,"s:40~l:41~e:240070314~c:240070314","2004-01-08T00:30Z",1776,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",2001,"Hynes Athletics Center","New Rochelle","NY",2578,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",314,"s:40~l:41~t:314","Iona","Gaels","IONA","Iona Gaels","Iona","8c001a","f6a704","True",2001,"https://a.espncdn.com/i/teamlogos/ncaa/500/314.png",13,2368,"s:40~l:41~t:2368","Marist","Red Foxes","MRST","Marist Red Foxes","Marist","e53730","f0f0f0","True",1934,"https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png",13,2004,"",13,"Metro Atlantic Athletic Conference","MAAC","True",240070314,TRUE
240070290,"s:40~l:41~e:240070290~c:240070290","2004-01-08T00:30Z",2317,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",2089,"W. S. Hanner Fieldhouse","Statesboro","GA",4325,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",290,"s:40~l:41~t:290","Georgia Southern","Eagles","GASO","Georgia Southern Eagles","GA Southern","003775","f0f0f0","True",2089,"https://a.espncdn.com/i/teamlogos/ncaa/500/290.png",24,2747,"s:40~l:41~t:2747","Wofford","Terriers","WOF","Wofford Terriers","Wofford","533B22","f0f0f0","True",5426,"https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png",24,2004,"",24,"Southern Conference","Southern","True",240070290,TRUE
240070227,"s:40~l:41~e:240070227~c:240070227","2004-01-08T00:30Z",4998,"True","False","False","False","[]","2004-01-08T00:30Z",0,"N/A",2179,"Ryan Center","Kingston","RI",8000,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",227,"s:40~l:41~t:227","Rhode Island","Rams","URI","Rhode Island Rams","Rhode Island","091f3f","5ab3e8","True",2179,"https://a.espncdn.com/i/teamlogos/ncaa/500/227.png",3,43,"s:40~l:41~t:43","Yale","Bulldogs","YALE","Yale Bulldogs","Yale","004a81","286dc0","True",1923,"https://a.espncdn.com/i/teamlogos/ncaa/500/43.png",12,2004,"",NA,"","","",240070227,TRUE
240070163,"s:40~l:41~e:240070163~c:240070163","2004-01-08T00:30Z",3225,"True","False","False","False","[]","2004-01-08T00:30Z",0,"N/A",1900,"Jadwin Gymnasium","Princeton","NJ",6854,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",163,"s:40~l:41~t:163","Princeton","Tigers","PRIN","Princeton Tigers","Princeton","ff9408","080808","True",1900,"https://a.espncdn.com/i/teamlogos/ncaa/500/163.png",12,2405,"s:40~l:41~t:2405","Monmouth","Hawks","MONM","Monmouth Hawks","Monmouth","051844","","True",2163,"https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png",19,2004,"",NA,"","","",240070163,TRUE
240070045,"s:40~l:41~e:240070045~c:240070045","2004-01-08T00:30Z",3034,"True","False","True","False","[]","2004-01-08T00:30Z",0,"N/A",2125,"Charles E. Smith Center","Washington","DC",4338,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",45,"s:40~l:41~t:45","George Washington","Colonials","GW","George Washington Colonials","G Washington","002843","e8d2a1","True",2125,"https://a.espncdn.com/i/teamlogos/ncaa/500/45.png",3,218,"s:40~l:41~t:218","Temple","Owls","TEM","Temple Owls","Temple","A80532","a7a9ac","True",2011,"https://a.espncdn.com/i/teamlogos/ncaa/500/218.png",3,2004,"",3,"Atlantic 10 Conference","A 10","True",240070045,TRUE
240070282,"s:40~l:41~e:240070282~c:240070282","2004-01-08T00:05Z",3249,"True","False","True","False","[]","2004-01-08T00:05Z",0,"N/A",2170,"Hulman Center","Terre Haute","IN",10200,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",282,"s:40~l:41~t:282","Indiana State","Sycamores","INST","Indiana State Sycamores","Indiana State","00669a","f0f0f0","True",2170,"https://a.espncdn.com/i/teamlogos/ncaa/500/282.png",18,79,"s:40~l:41~t:79","Southern Illinois","Salukis","SIU","Southern Illinois Salukis","So Illinois","85283D","c2c3c0","True",2190,"https://a.espncdn.com/i/teamlogos/ncaa/500/79.png",18,2004,"",18,"Missouri Valley Conference","MVC","True",240070282,TRUE
240070153,"s:40~l:41~e:240070153~c:240070153","2004-01-08T00:00Z",21073,"True","False","False","False","[]","2004-01-08T00:00Z",0,"N/A",207,"Dean E. Smith Center","Chapel Hill","NC",21750,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",153,"s:40~l:41~t:153","North Carolina","Tar Heels","UNC","North Carolina Tar Heels","North Carolina","99bfe5","13294b","True",207,"https://a.espncdn.com/i/teamlogos/ncaa/500/153.png",2,2390,"s:40~l:41~t:2390","Miami","Hurricanes","MIA","Miami Hurricanes","Miami","004325","f0f0f0","True",1985,"https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png",4,2004,"",NA,"","","",240070153,TRUE
240070183,"s:40~l:41~e:240070183~c:240070183","2004-01-08T00:00Z",17033,"True","False","True","False","[]","2004-01-08T00:00Z",0,"N/A",1964,"Carrier Dome","Syracuse","NY",34616,"True",1,"0:01",2,3,"STATUS_FINAL","post","True","Final","Final","Final",183,"s:40~l:41~t:183","Syracuse","Orange","SYR","Syracuse Orange","Syracuse","F37321","0d1d37","True",1964,"https://a.espncdn.com/i/teamlogos/ncaa/500/183.png",4,2599,"s:40~l:41~t:2599","St. John's","Red Storm","SJU","St. John's Red Storm","St. John's","d10000","101010","True",2019,"https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png",4,2004,"",4,"Big East Conference","Big East","True",240070183,TRUE
240072717,"s:40~l:41~e:240072717~c:240072717","2004-01-08T00:00Z",1503,"True","False","True","False","[]","2004-01-08T00:00Z",0,"N/A",245,"Ramsey Regional Activity Center","Cullowhee","NC",7826,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2717,"s:40~l:41~t:2717","Western Carolina","Catamounts","WCU","Western Carolina Catamounts","W Carolina","492F91","bf9e70","True",245,"https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png",24,232,"s:40~l:41~t:232","Charleston","Cougars","COFC","Charleston Cougars","Charleston","9c8456","e4e2dd","True",1955,"https://a.espncdn.com/i/teamlogos/ncaa/500/232.png",24,2004,"",24,"Southern Conference","Southern","True",240072717,TRUE
240072649,"s:40~l:41~e:240072649~c:240072649","2004-01-08T00:00Z",4352,"True","False","True","False","[]","2004-01-08T00:00Z",0,"N/A",2116,"Savage Arena","Toledo","OH",7014,"True",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2649,"s:40~l:41~t:2649","Toledo","Rockets","TOL","Toledo Rockets","Toledo","ffffff","ffd51d","True",2116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png",14,2117,"s:40~l:41~t:2117","Central Michigan","Chippewas","CMU","Central Michigan Chippewas","Cent Michigan","6a0032","ffffff","True",2087,"https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png",14,2004,"",14,"Mid-American Conference","MAC","True",240072649,TRUE
