"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","season","status.type.altDetail","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","game_id","PBP","team_box"
261103029,"s:40~l:46~e:261103029~c:261103029","2006-11-04T00:00Z",13787,"True","False","False","False","[]","2006-11-04T00:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",2007,"","","","","",NA,"",261103029,TRUE,TRUE
261102012,"s:40~l:46~e:261102012~c:261102012","2006-11-03T00:30Z",18050,"True","False","False","False","[]","2006-11-03T00:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2007,"","","","","",NA,"",261102012,TRUE,TRUE
261102006,"s:40~l:46~e:261102006~c:261102006","2006-11-03T00:00Z",20416,"True","False","False","False","[]","2006-11-03T00:00Z",1,"STD",516,"American Airlines Center","Dallas","TX",19200,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2007,"","","","","",NA,"",261102006,TRUE,TRUE
261101021,"s:40~l:46~e:261101021~c:261101021","2006-11-02T01:30Z",18422,"True","False","False","False","[]","2006-11-02T01:30Z",1,"STD",1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2007,"","","","","",NA,"",261101021,TRUE,TRUE
261101005,"s:40~l:46~e:261101005~c:261101005","2006-11-02T01:00Z",20562,"True","False","False","False","[]","2006-11-02T01:00Z",1,"STD",3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False",1,"1.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","0E3764","e31837","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2007,"","playoff","Playoff Series","CLE Wins series 4-0","True",7,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/5?lang=en&region=us'}, {'id': '27', 'uid': 's:40~l:46~t:27', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/27?lang=en&region=us'}]",261101005,TRUE,TRUE
261101008,"s:40~l:46~e:261101008~c:261101008","2006-11-02T01:00Z",22076,"True","False","False","False","[]","2006-11-02T01:00Z",1,"STD",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",2007,"","","","","",NA,"",261101008,TRUE,TRUE
261101002,"s:40~l:46~e:261101002~c:261101002","2006-11-02T00:30Z",18624,"True","False","False","False","[]","2006-11-02T00:30Z",1,"STD",1824,"TD Garden","Boston","MA",18624,"False",2,"2.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",3,"s:40~l:46~t:3","NO/Oklahoma City","Hornets","NO","NO/Oklahoma City Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2007,"","","","","",NA,"",261101002,TRUE,TRUE
261101009,"s:40~l:46~e:261101009~c:261101009","2006-11-02T00:30Z",19596,"True","False","False","False","[]","2006-11-02T00:30Z",1,"STD",2465,"ORACLE Arena","Oakland","CA",19596,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2007,"","","","","",NA,"",261101009,TRUE,TRUE
261101017,"s:40~l:46~e:261101017~c:261101017","2006-11-02T00:30Z",18646,"True","False","False","False","[]","2006-11-02T00:30Z",1,"STD",2562,"IZOD Center","East Rutherford","NJ",19990,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2007,"","playoff","Playoff Series","NJ Wins series 4-2","True",7,"[{'id': '17', 'uid': 's:40~l:46~t:17', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/17?lang=en&region=us'}, {'id': '28', 'uid': 's:40~l:46~t:28', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/28?lang=en&region=us'}]",261101017,TRUE,TRUE
261101016,"s:40~l:46~e:261101016~c:261101016","2006-11-02T00:00Z",19356,"True","False","False","False","[]","2006-11-02T00:00Z",1,"STD",2029,"Target Center","Minneapolis","MN",19356,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2007,"","","","","",NA,"",261101016,TRUE,TRUE
261101019,"s:40~l:46~e:261101019~c:261101019","2006-11-02T00:00Z",17451,"True","False","False","False","[]","2006-11-02T00:00Z",1,"STD",4042,"Amway Arena","Orlando","FL",17461,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"","","","","",NA,"",261101019,TRUE,TRUE
261101020,"s:40~l:46~e:261101020~c:261101020","2006-11-02T00:00Z",17119,"True","False","False","False","[]","2006-11-02T00:00Z",1,"STD",1845,"Wells Fargo Center","Philadelphia","PA",20155,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","000000","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2007,"","","","","",NA,"",261101020,TRUE,TRUE
261101025,"s:40~l:46~e:261101025~c:261101025","2006-11-02T00:00Z",17072,"True","False","False","False","[]","2006-11-02T00:00Z",1,"STD",2184,"KeyArena","Seattle","WA",17459,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2007,"","","","","",NA,"",261101025,TRUE,TRUE
261101026,"s:40~l:46~e:261101026~c:261101026","2006-11-02T00:00Z",18133,"True","False","False","False","[]","2006-11-02T00:00Z",1,"STD",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2007,"","playoff","Playoff Series","UTAH Wins series 4-3","True",7,"[{'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/26?lang=en&region=us'}, {'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/10?lang=en&region=us'}]",261101026,TRUE,TRUE
261101029,"s:40~l:46~e:261101029~c:261101029","2006-11-02T00:00Z",17113,"True","False","False","False","[]","2006-11-02T00:00Z",1,"STD",1392,"FedExForum","Memphis","TN",18400,"True",5,"5.0",7,3,"STATUS_FINAL","post","True","Final","Final/3OT","Final/3OT",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2007,"3OT","","","","",NA,"",261101029,TRUE,TRUE
261101030,"s:40~l:46~e:261101030~c:261101030","2006-11-02T00:00Z",18518,"True","False","False","False","[]","2006-11-02T00:00Z",1,"STD",1893,"Spectrum Center","Charlotte","NC",19077,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2007,"","","","","",NA,"",261101030,TRUE,TRUE
261031014,"s:40~l:46~e:261031014~c:261031014","2006-11-01T01:00Z",20229,"True","False","False","False","[]","2006-11-01T01:00Z",1,"STD",3438,"AmericanAirlines Arena","Miami","FL",19600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"","playoff","Playoff Series","CHI Wins series 4-0","True",7,"[{'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/14?lang=en&region=us'}, {'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/4?lang=en&region=us'}]",261031014,TRUE,TRUE
261031013,"s:40~l:46~e:261031013~c:261031013","2006-11-01T00:30Z",18997,"True","False","False","False","[]","2006-11-01T00:30Z",1,"STD",1841,"STAPLES Center","Los Angeles","CA",19068,"True",2,"2.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png",2007,"","playoff","Playoff Series","PHX Wins series 4-1","True",7,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/13?lang=en&region=us'}, {'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2007/teams/21?lang=en&region=us'}]",261031013,TRUE,TRUE
261027001,"s:40~l:46~e:261027001~c:261027001","2006-10-28T00:00Z",1,"True","False","False","False","[{'type': 'event', 'headline': 'AT CHAPEL HILL NC'}]","2006-10-28T00:00Z",18,"EXH",207,"Dean E. Smith Center","Chapel Hill","NC",21572,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",2007,"","","","","",NA,"",261027001,TRUE,FALSE
261027004,"s:40~l:46~e:261027004~c:261027004","2006-10-27T23:30Z",19709,"True","False","False","False","[]","2006-10-27T23:30Z",18,"EXH",1847,"United Center","Chicago","IL",20917,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2007,"","","","","",NA,"",261027004,TRUE,FALSE
261027012,"s:40~l:46~e:261027012~c:261027012","2006-10-27T23:30Z",14740,"True","False","False","False","[]","2006-10-27T23:30Z",18,"EXH",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2007,"","","","","",NA,"",261027012,TRUE,FALSE
261027017,"s:40~l:46~e:261027017~c:261027017","2006-10-27T23:30Z",13032,"True","False","False","False","[]","2006-10-27T23:30Z",18,"EXH",2562,"IZOD Center","East Rutherford","NJ",19990,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2007,"","","","","",NA,"",261027017,TRUE,FALSE
261027024,"s:40~l:46~e:261027024~c:261027024","2006-10-27T23:30Z",17294,"True","False","False","False","[]","2006-10-27T23:30Z",18,"EXH",780,"AT&T Center","San Antonio","TX",18354,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2007,"","","","","",NA,"",261027024,TRUE,FALSE
261027015,"s:40~l:46~e:261027015~c:261027015","2006-10-27T23:00Z",7243,"True","False","False","False","[{'type': 'event', 'headline': 'AT GRAND FORKS ND'}]","2006-10-27T23:00Z",18,"EXH",NA,"","","",NA,"",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2007,"","","","","",NA,"",261027015,TRUE,FALSE
261027023,"s:40~l:46~e:261027023~c:261027023","2006-10-27T23:00Z",17317,"True","False","False","False","[]","2006-10-27T23:00Z",18,"EXH",2247,"Sleep Train Arena","Sacramento","CA",17317,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","393996","8e9090","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2007,"","","","","",NA,"",261027023,TRUE,FALSE
261026013,"s:40~l:46~e:261026013~c:261026013","2006-10-26T23:00Z",13956,"True","False","False","False","[{'type': 'event', 'headline': 'AT ANAHEIM CA'}]","2006-10-26T23:00Z",18,"EXH",1842,"Honda Center","Anaheim","CA",0,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2007,"","","","","",NA,"",261026013,TRUE,FALSE
261026015,"s:40~l:46~e:261026015~c:261026015","2006-10-26T23:00Z",6136,"True","False","False","False","[{'type': 'event', 'headline': 'AT GREEN BAY WI'}]","2006-10-26T23:00Z",18,"EXH",522,"Resch Center","Ashwaubenon","WI",10000,"True",0,"0.0",6,3,"STATUS_FINAL","post","True","Final","Final/2OT","Final/2OT",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",2007,"2OT","","","","",NA,"",261026015,TRUE,FALSE
261026019,"s:40~l:46~e:261026019~c:261026019","2006-10-26T23:00Z",13724,"True","False","False","False","[]","2006-10-26T23:00Z",18,"EXH",4042,"Amway Arena","Orlando","FL",17461,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2007,"","","","","",NA,"",261026019,TRUE,FALSE
261026025,"s:40~l:46~e:261026025~c:261026025","2006-10-26T23:00Z",4860,"True","False","False","False","[{'type': 'event', 'headline': 'AT SPOKANE WA'}]","2006-10-26T23:00Z",18,"EXH",NA,"","","",NA,"",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","1C3F2C","f05133","False","",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2007,"OT","","","","",NA,"",261026025,TRUE,FALSE
261026026,"s:40~l:46~e:261026026~c:261026026","2006-10-26T23:00Z",15019,"True","False","False","False","[]","2006-10-26T23:00Z",18,"EXH",3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2007,"","","","","",NA,"",261026026,TRUE,FALSE
261025014,"s:40~l:46~e:261025014~c:261025014","2006-10-26T00:00Z",19600,"True","False","False","False","[]","2006-10-26T00:00Z",18,"EXH",3438,"AmericanAirlines Arena","Miami","FL",19600,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","D40026","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2007,"","","","","",NA,"",261025014,TRUE,FALSE
261025002,"s:40~l:46~e:261025002~c:261025002","2006-10-25T23:30Z",11032,"True","False","False","False","[]","2006-10-25T23:30Z",18,"EXH",1824,"TD Garden","Boston","MA",18624,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","CE0F41","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2007,"","","","","",NA,"",261025002,TRUE,FALSE
261025005,"s:40~l:46~e:261025005~c:261025005","2006-10-25T23:30Z",9051,"True","False","False","False","[{'type': 'event', 'headline': 'AT PITTSBURGH PA'}]","2006-10-25T23:30Z",18,"EXH",3420,"Mellon Arena","Pittsburgh","PA",17000,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2007,"","","","","",NA,"",261025005,TRUE,FALSE
261025012,"s:40~l:46~e:261025012~c:261025012","2006-10-25T23:30Z",14179,"True","False","False","False","[]","2006-10-25T23:30Z",18,"EXH",1841,"STAPLES Center","Los Angeles","CA",19068,"True",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2007,"","","","","",NA,"",261025012,TRUE,FALSE
261025008,"s:40~l:46~e:261025008~c:261025008","2006-10-25T23:00Z",15231,"True","False","False","False","[]","2006-10-25T23:00Z",18,"EXH",3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",2007,"","","","","",NA,"",261025008,TRUE,FALSE
261025016,"s:40~l:46~e:261025016~c:261025016","2006-10-25T23:00Z",11586,"True","False","False","False","[]","2006-10-25T23:00Z",18,"EXH",2029,"Target Center","Minneapolis","MN",19356,"False",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2007,"OT","","","","",NA,"",261025016,TRUE,FALSE
