,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,season,venue.address.state,home.color,home.alternateColor,home.venue.id,home.logo,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail
0,400278917,s:40~l:46~e:400278917~c:400278917,2013-04-14T19:30Z,18764,True,False,False,False,[],2013-04-14T19:30Z,1,STD,1845,Wells Fargo Center,Philadelphia,20155,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,True,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2013,PA,000000,f1f2f3,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,,,,,,,
0,400278918,s:40~l:46~e:400278918~c:400278918,2013-04-14T21:00Z,19155,True,False,False,False,[],2013-04-14T21:00Z,1,STD,892,Ball Arena,Denver,19520,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,True,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2013,CO,0860A8,fdb927,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,,,,,,,
0,400278919,s:40~l:46~e:400278919~c:400278919,2013-04-14T22:00Z,17246,True,False,False,False,[],2013-04-14T22:00Z,1,STD,985,Smoothie King Center,New Orleans,16867,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,False,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,2013,LA,0093B1,b4975a,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,,,,,,,
0,400278920,s:40~l:46~e:400278920~c:400278920,2013-04-14T23:00Z,18138,True,False,False,False,[],2013-04-14T23:00Z,1,STD,1394,Toyota Center (Houston),Houston,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,True,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2013,TX,D40026,c4ced3,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,,,,,,,
0,400278921,s:40~l:46~e:400278921~c:400278921,2013-04-15T01:30Z,18997,True,False,False,False,[],2013-04-15T01:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,True,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2013,CA,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,playoff,Playoff Series,SA Wins series 4-0,True,7.0,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/13?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/24?lang=en&region=us'}]",
0,400278922,s:40~l:46~e:400278922~c:400278922,2013-04-15T23:00Z,15238,True,False,False,False,[],2013-04-15T23:00Z,1,STD,1893,Spectrum Center,Charlotte,19077,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,False,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,2013,NC,FE3310,008ca8,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,,,,,,,
0,400278923,s:40~l:46~e:400278923~c:400278923,2013-04-15T23:00Z,17297,True,False,False,False,[],2013-04-15T23:00Z,1,STD,3432,Amway Center,Orlando,18500,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,True,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2013,FL,0860A8,c4ced3,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,,,,,,,
0,400278924,s:40~l:46~e:400278924~c:400278924,2013-04-15T23:00Z,19091,True,False,False,False,[],2013-04-15T23:00Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,19432,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,True,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2013,OH,061642,fdbb30,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,,,,,,,
0,400278925,s:40~l:46~e:400278925~c:400278925,2013-04-15T23:30Z,16774,True,False,False,False,[],2013-04-15T23:30Z,1,STD,3559,Barclays Center,Brooklyn,17732,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,True,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2013,NY,06143F,ffffff,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,,,,,,,
0,400278926,s:40~l:46~e:400278926~c:400278926,2013-04-15T23:30Z,17525,True,False,False,False,[],2013-04-15T23:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,22076,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,True,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2013,MI,FA002C,006bb6,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,,,,,,,
0,400278927,s:40~l:46~e:400278927~c:400278927,2013-04-16T00:00Z,16517,True,False,False,False,[],2013-04-16T00:00Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,18717,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,True,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,2013,WI,003813,f0ebd2,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,,,,,,,
0,400278928,s:40~l:46~e:400278928~c:400278928,2013-04-16T00:00Z,19833,True,False,False,False,[],2013-04-16T00:00Z,1,STD,516,American Airlines Center,Dallas,19200,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,True,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,2013,TX,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,,,,,,,
0,400278929,s:40~l:46~e:400278929~c:400278929,2013-04-16T00:00Z,18203,True,False,False,False,[],2013-04-16T00:00Z,1,STD,2559,Chesapeake Energy Arena,Oklahoma City,18203,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2013,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,,,,,,,
0,400278930,s:40~l:46~e:400278930~c:400278930,2013-04-16T00:00Z,17009,True,False,False,False,[],2013-04-16T00:00Z,1,STD,2029,Target Center,Minneapolis,19356,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,True,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2013,MN,0E3764,c4ced3,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,,,,,,,
0,400278931,s:40~l:46~e:400278931~c:400278931,2013-04-16T02:00Z,17135,True,False,False,False,[],2013-04-16T02:00Z,1,STD,1949,Phoenix Suns Arena,Phoenix,18055,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,True,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,2013,AZ,23006A,f1f2f3,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,,,,,,,
0,400278932,s:40~l:46~e:400278932~c:400278932,2013-04-16T02:30Z,19596,True,False,False,False,[],2013-04-16T02:30Z,1,STD,2465,ORACLE Arena,Oakland,19596,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,True,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2013,CA,00275D,fdb927,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,playoff,Playoff Series,SA Wins series 4-2,True,7.0,"[{'id': '9', 'uid': 's:40~l:46~t:9', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/9?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/24?lang=en&region=us'}]",
0,400278933,s:40~l:46~e:400278933~c:400278933,2013-04-17T00:00Z,15200,True,False,False,False,[],2013-04-17T00:00Z,1,STD,1827,State Farm Arena,Atlanta,16888,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,True,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2013,GA,002B5C,002b5c,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,,,,,,,
0,400278934,s:40~l:46~e:400278934~c:400278934,2013-04-17T00:00Z,0,True,False,False,False,[],2013-04-17T00:00Z,1,STD,1824,TD Garden,Boston,18624,False,0.0,0.0,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,True,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2013,MA,006532,f1f2f3,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,,,,,,,
0,400278935,s:40~l:46~e:400278935~c:400278935,2013-04-17T02:30Z,19183,True,False,False,False,[],2013-04-17T02:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,True,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2013,CA,FA0028,f1f2f3,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,,,,,,,
0,400278936,s:40~l:46~e:400278936~c:400278936,2013-04-18T00:00Z,17690,True,False,False,False,[],2013-04-18T00:00Z,1,STD,1838,Scotiabank Arena,Toronto,19800,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,True,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2013,ON,CE0F41,061922,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,,,,,,,
0,400278937,s:40~l:46~e:400278937~c:400278937,2013-04-18T00:00Z,16868,True,False,False,False,[],2013-04-18T00:00Z,1,STD,3559,Barclays Center,Brooklyn,17732,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,True,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2013,NY,06143F,ffffff,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,,,,,,,
0,400278938,s:40~l:46~e:400278938~c:400278938,2013-04-18T00:00Z,19033,True,False,False,False,[],2013-04-18T00:00Z,1,STD,1830,Madison Square Garden,New York,19763,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,True,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2013,NY,225EA8,f58426,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,,,,,,,
0,400278939,s:40~l:46~e:400278939~c:400278939,2013-04-18T00:00Z,13487,True,False,False,False,[],2013-04-18T00:00Z,1,STD,1893,Spectrum Center,Charlotte,19077,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,False,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2013,NC,FE3310,008ca8,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,,,,,,,
0,400278940,s:40~l:46~e:400278940~c:400278940,2013-04-18T00:00Z,19949,True,False,False,False,[],2013-04-18T00:00Z,1,STD,3438,AmericanAirlines Arena,Miami,19600,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,True,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2013,FL,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,,,,,,,
0,400278941,s:40~l:46~e:400278941~c:400278941,2013-04-18T00:00Z,18165,True,False,False,False,[],2013-04-18T00:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,17923,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,True,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2013,IN,061642,00275d,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,,,,,,,
0,400278942,s:40~l:46~e:400278942~c:400278942,2013-04-18T00:00Z,22421,True,False,False,False,[],2013-04-18T00:00Z,1,STD,1847,United Center,Chicago,20917,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,True,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2013,IL,000000,000000,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,,,,,,,
0,400278943,s:40~l:46~e:400278943~c:400278943,2013-04-18T00:00Z,16777,True,False,False,False,[],2013-04-18T00:00Z,1,STD,1392,FedExForum,Memphis,18400,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,True,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2013,TN,5D76A8,7399c6,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,,,,,,,
0,400278944,s:40~l:46~e:400278944~c:400278944,2013-04-18T00:00Z,19973,True,False,False,False,[],2013-04-18T00:00Z,1,STD,516,American Airlines Center,Dallas,19200,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,True,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2013,TX,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,,,,,,,
0,400278945,s:40~l:46~e:400278945~c:400278945,2013-04-18T00:00Z,18581,True,False,False,False,[],2013-04-18T00:00Z,1,STD,780,AT&T Center,San Antonio,18354,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,True,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2013,TX,000000,061922,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,,,,,,,
0,400278946,s:40~l:46~e:400278946~c:400278946,2013-04-18T00:00Z,18203,True,False,False,False,[],2013-04-18T00:00Z,1,STD,2559,Chesapeake Energy Arena,Oklahoma City,18203,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2013,OK,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,,,,,,,
0,400278947,s:40~l:46~e:400278947~c:400278947,2013-04-18T00:00Z,17539,True,False,False,False,[],2013-04-18T00:00Z,1,STD,892,Ball Arena,Denver,19520,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,True,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2013,CO,0860A8,fdb927,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,,,,,,,
0,400278948,s:40~l:46~e:400278948~c:400278948,2013-04-18T02:30Z,18997,True,False,False,False,[],2013-04-18T02:30Z,1,STD,1841,STAPLES Center,Los Angeles,19068,True,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,True,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,2013,CA,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,,,,,,,OT
0,400278949,s:40~l:46~e:400278949~c:400278949,2013-04-18T02:30Z,17317,True,False,False,False,[],2013-04-18T02:30Z,1,STD,2247,Sleep Train Arena,Sacramento,17317,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,True,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2013,CA,393996,8e9090,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,,,,,,,
0,400278950,s:40~l:46~e:400278950~c:400278950,2013-04-18T02:30Z,20261,True,False,False,False,[],2013-04-18T02:30Z,1,STD,3423,Moda Center,Portland,19441,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,True,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2013,OR,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,,,,,,,
0,400459776,s:40~l:46~e:400459776~c:400459776,2013-04-20T19:00Z,19033,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE 1ST ROUND - GAME 1'}]",2013-04-20T19:00Z,14,RD16,1830,Madison Square Garden,New York,19763,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,True,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2013,NY,225EA8,f58426,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,playoff,Playoff Series,NY leads series 1-0,False,7.0,"[{'id': '18', 'uid': 's:40~l:46~t:18', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/18?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/2?lang=en&region=us'}]",
0,400459943,s:40~l:46~e:400459943~c:400459943,2013-04-20T21:30Z,19155,True,False,False,False,"[{'type': 'event', 'headline': 'WESTERN CONFERENCE 1ST ROUND - GAME 1'}]",2013-04-20T21:30Z,14,RD16,892,Ball Arena,Denver,19520,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,True,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2013,CO,0860A8,fdb927,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,playoff,Playoff Series,DEN leads series 1-0,False,7.0,"[{'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/7?lang=en&region=us'}, {'id': '9', 'uid': 's:40~l:46~t:9', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/9?lang=en&region=us'}]",
0,400459778,s:40~l:46~e:400459778~c:400459778,2013-04-21T00:00Z,17732,True,False,False,False,"[{'type': 'event', 'headline': 'EASTERN CONFERENCE 1ST ROUND - GAME 1'}]",2013-04-21T00:00Z,14,RD16,3559,Barclays Center,Brooklyn,17732,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,True,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2013,NY,06143F,ffffff,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,playoff,Playoff Series,BKN leads series 1-0,False,7.0,"[{'id': '17', 'uid': 's:40~l:46~t:17', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/17?lang=en&region=us'}, {'id': '4', 'uid': 's:40~l:46~t:4', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2013/teams/4?lang=en&region=us'}]",
