,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.isActive,season,status.type.altDetail,away.color,away.alternateColor,away.venue.id,away.logo,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors
0,401236277,s:40~l:46~e:401236277~c:401236277,2020-08-26T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1ST ROUND - GAME 5'}]",2020-08-26T01:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,True,2020,,0C479D,c4ced3,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,playoff,Playoff Series,LAC lead 3-2,False,7.0,"[{'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/12?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/6?lang=en&region=us'}]"
0,401236258,s:40~l:46~e:401236258~c:401236258,2020-08-26T20:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EAST 1st ROUND - GAME 5'}]",2020-08-26T20:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,True,2020,,0860A8,c4ced3,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,playoff,Playoff Series,MIL leads series 3-1,False,7.0,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/15?lang=en&region=us'}, {'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/19?lang=en&region=us'}]"
0,401236298,s:40~l:46~e:401236298~c:401236298,2020-08-26T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - GAME 5'}]",2020-08-26T22:30Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,2020,,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,playoff,Playoff Series,Series tied 2-2,False,7.0,"[{'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/10?lang=en&region=us'}, {'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/25?lang=en&region=us'}]"
0,401236291,s:40~l:46~e:401236291~c:401236291,2020-08-27T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - GAME 5'}]",2020-08-27T01:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,True,2020,,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,playoff,Playoff Series,LAL lead 3-1,False,7.0,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/13?lang=en&region=us'}, {'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/22?lang=en&region=us'}]"
0,401236285,s:40~l:46~e:401236285~c:401236285,2020-08-27T20:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - GAME 6'}]",2020-08-27T20:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,True,2020,,0860A8,fdb927,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,playoff,Playoff Series,UTAH leads series 3-2,False,7.0,"[{'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/26?lang=en&region=us'}, {'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/7?lang=en&region=us'}]"
0,401240075,s:40~l:46~e:401240075~c:401240075,2020-08-27T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EAST SEMIFINALS - GAME 1'}]",2020-08-27T22:30Z,15,QTR,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,True,2020,,006532,f1f2f3,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,playoff,Playoff Series,,False,7.0,"[{'id': '28', 'uid': 's:40~l:46~t:28', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/28?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/2?lang=en&region=us'}]"
0,401236278,s:40~l:46~e:401236278~c:401236278,2020-08-28T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - GAME 6'}]",2020-08-28T01:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,True,2020,,FA0028,f1f2f3,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,playoff,Playoff Series,LAC lead 3-2,False,7.0,"[{'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/6?lang=en&region=us'}, {'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/12?lang=en&region=us'}]"
0,401236259,s:40~l:46~e:401236259~c:401236259,2020-08-28T20:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EAST 1st ROUND'}]",2020-08-28T20:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,True,2020,,003813,f0ebd2,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,playoff,Playoff Series,MIL leads series 3-1,False,7.0,"[{'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/19?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/15?lang=en&region=us'}]"
0,401236299,s:40~l:46~e:401236299~c:401236299,2020-08-28T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND'}]",2020-08-28T22:30Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,True,2020,,D40026,c4ced3,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,playoff,Playoff Series,Series tied 2-2,False,7.0,"[{'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/25?lang=en&region=us'}, {'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/10?lang=en&region=us'}]"
0,401236292,s:40~l:46~e:401236292~c:401236292,2020-08-29T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND'}]",2020-08-29T01:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,True,2020,,542582,552582,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,playoff,Playoff Series,LAL lead 3-1,False,7.0,"[{'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/22?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/13?lang=en&region=us'}]"
0,401236260,s:40~l:46~e:401236260~c:401236260,2020-08-29T19:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EAST 1st ROUND - GAME 5'}]",2020-08-29T19:30Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,True,2020,,0860A8,c4ced3,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,playoff,Playoff Series,MIL Wins series 4-1,True,7.0,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/15?lang=en&region=us'}, {'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/19?lang=en&region=us'}]"
0,401236300,s:40~l:46~e:401236300~c:401236300,2020-08-29T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - Game 5'}]",2020-08-29T22:30Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,2020,,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,playoff,Playoff Series,HOU leads series 3-2,False,7.0,"[{'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/10?lang=en&region=us'}, {'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/25?lang=en&region=us'}]"
0,401236293,s:40~l:46~e:401236293~c:401236293,2020-08-30T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - GAME 5'}]",2020-08-30T01:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,True,2020,,000000,bac3c9,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,playoff,Playoff Series,LAL win series 4-1,True,7.0,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/13?lang=en&region=us'}, {'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/22?lang=en&region=us'}]"
0,401240076,s:40~l:46~e:401240076~c:401240076,2020-08-30T17:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EAST SEMIFINALS - Game 1'}]",2020-08-30T17:00Z,15,QTR,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,True,2020,,006532,f1f2f3,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,playoff,Playoff Series,BOS leads series 1-0,False,7.0,"[{'id': '28', 'uid': 's:40~l:46~t:28', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/28?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/2?lang=en&region=us'}]"
0,401236279,s:40~l:46~e:401236279~c:401236279,2020-08-30T19:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - Game 6'}]",2020-08-30T19:30Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,True,2020,,FA0028,f1f2f3,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,playoff,Playoff Series,LAC win series 4-2,True,7.0,"[{'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/6?lang=en&region=us'}, {'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/12?lang=en&region=us'}]"
0,401236286,s:40~l:46~e:401236286~c:401236286,2020-08-31T00:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - Game 6'}]",2020-08-31T00:30Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,True,2020,,0860A8,fdb927,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,playoff,Playoff Series,Series tied 3-3,False,7.0,"[{'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/26?lang=en&region=us'}, {'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/7?lang=en&region=us'}]"
0,401241760,s:40~l:46~e:401241760~c:401241760,2020-08-31T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EAST SEMIFINALS - Game 1'}]",2020-08-31T22:30Z,15,QTR,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,True,2020,,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,playoff,Playoff Series,MIA leads series 1-0,False,7.0,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/15?lang=en&region=us'}, {'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/14?lang=en&region=us'}]"
0,401241638,s:40~l:46~e:401241638~c:401241638,2020-09-01T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - Game 6'}]",2020-09-01T01:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,True,2020,,D40026,c4ced3,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,playoff,Playoff Series,Series tied 3-3,False,7.0,"[{'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/25?lang=en&region=us'}, {'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/10?lang=en&region=us'}]"
0,401240077,s:40~l:46~e:401240077~c:401240077,2020-09-01T21:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EAST SEMIFINALS - Game 2'}]",2020-09-01T21:30Z,15,QTR,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,True,2020,,006532,f1f2f3,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,playoff,Playoff Series,BOS leads series 2-0,False,7.0,"[{'id': '28', 'uid': 's:40~l:46~t:28', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/28?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/2?lang=en&region=us'}]"
0,401241818,s:40~l:46~e:401241818~c:401241818,2020-09-02T00:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - Game 7'}]",2020-09-02T00:30Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,True,2020,,06143F,f9a01b,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,playoff,Playoff Series,DEN Wins series 4-3,True,7.0,"[{'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/7?lang=en&region=us'}, {'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/26?lang=en&region=us'}]"
0,401241766,s:40~l:46~e:401241766~c:401241766,2020-09-02T22:30Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'EAST SEMIFINALS - Game 2'}]",2020-09-02T22:30Z,15,QTR,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,True,2020,,000000,000000,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,playoff,Playoff Series,MIA leads series 2-0,False,7.0,"[{'id': '15', 'uid': 's:40~l:46~t:15', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/15?lang=en&region=us'}, {'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/14?lang=en&region=us'}]"
0,401241819,s:40~l:46~e:401241819~c:401241819,2020-09-03T01:00Z,0,True,False,False,False,"[{'type': 'event', 'headline': 'WEST 1st ROUND - Game 7'}]",2020-09-03T01:00Z,14,RD16,4066,ESPN Wide World of Sports Complex,Lake Buena Vista,FL,0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,True,2020,,C67C03,f05133,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,playoff,Playoff Series,HOU Wins series 4-3,True,7.0,"[{'id': '10', 'uid': 's:40~l:46~t:10', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/10?lang=en&region=us'}, {'id': '25', 'uid': 's:40~l:46~t:25', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2020/teams/25?lang=en&region=us'}]"
