"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.isActive","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","home.color","home.alternateColor","home.logo","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","status.type.altDetail","game_id","PBP","team_box","player_box"
271207025,"s:40~l:46~e:271207025~c:271207025","2007-12-08T00:30Z",13142,"True","False","False","False","[]","2007-12-08T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","False",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png","1C3F2C","f05133","",2008,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","",271207025,TRUE,TRUE,TRUE
271207003,"s:40~l:46~e:271207003~c:271207003","2007-12-08T00:00Z",10386,"True","False","False","False","[]","2007-12-08T00:00Z",1,"STD",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","False",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png","0093B1","b4975a","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2008,985,"Smoothie King Center","New Orleans","LA",16867,"True","","","","",NA,"","OT",271207003,TRUE,TRUE,TRUE
271207008,"s:40~l:46~e:271207008~c:271207008","2007-12-08T00:00Z",22076,"True","False","False","False","[]","2007-12-08T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","True",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png","FA002C","006bb6","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2008,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","",271207008,TRUE,TRUE,TRUE
271207019,"s:40~l:46~e:271207019~c:271207019","2007-12-08T00:00Z",17519,"True","False","False","False","[]","2007-12-08T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","True",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","061642","00275d","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png","0860A8","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2008,4042,"Amway Arena","Orlando","FL",17461,"False","","","","",NA,"","",271207019,TRUE,TRUE,TRUE
271207020,"s:40~l:46~e:271207020~c:271207020","2007-12-08T00:00Z",11975,"True","False","False","False","[]","2007-12-08T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","True",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png","000000","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2008,1845,"Wells Fargo Center","Philadelphia","PA",20155,"True","","","","",NA,"","",271207020,TRUE,TRUE,TRUE
271207023,"s:40~l:46~e:271207023~c:271207023","2007-12-08T00:00Z",13094,"True","False","False","False","[]","2007-12-08T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","True",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png","393996","8e9090","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2008,2247,"Sleep Train Arena","Sacramento","CA",17317,"False","","","","",NA,"","",271207023,TRUE,TRUE,TRUE
271207027,"s:40~l:46~e:271207027~c:271207027","2007-12-08T00:00Z",20173,"True","False","False","False","[]","2007-12-08T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","True",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png","0E3764","e31837","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2008,1823,"Capital One Arena","Washington","DC",20600,"True","","","","",NA,"","",271207027,TRUE,TRUE,TRUE
271206022,"s:40~l:46~e:271206022~c:271206022","2007-12-07T00:30Z",19980,"True","False","False","False","[]","2007-12-07T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","True",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png","000000","bac3c9","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png",2008,3423,"Moda Center","Portland","OR",19441,"False","","","","",NA,"","",271206022,TRUE,TRUE,TRUE
271206001,"s:40~l:46~e:271206001~c:271206001","2007-12-07T00:00Z",12232,"True","False","False","False","[]","2007-12-07T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","True",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","0E3764","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png","002B5C","002b5c","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2008,1827,"State Farm Arena","Atlanta","GA",16888,"True","","","","",NA,"","",271206001,TRUE,TRUE,TRUE
271206006,"s:40~l:46~e:271206006~c:271206006","2007-12-07T00:00Z",20155,"True","False","False","False","[]","2007-12-07T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","True",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","0860A8","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png","0C479D","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png",2008,516,"American Airlines Center","Dallas","TX",19200,"False","","","","",NA,"","",271206006,TRUE,TRUE,TRUE
271205009,"s:40~l:46~e:271205009~c:271205009","2007-12-06T00:30Z",17823,"True","False","False","False","[]","2007-12-06T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","True",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png","00275D","fdb927","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2008,2465,"ORACLE Arena","Oakland","CA",19596,"False","","","","",NA,"","",271205009,TRUE,TRUE,TRUE
271205010,"s:40~l:46~e:271205010~c:271205010","2007-12-06T00:30Z",17723,"True","False","False","False","[]","2007-12-06T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:46~t:10","Houston","Rockets","HOU","Houston Rockets","Rockets","True",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","5D76A8","7399c6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png","D40026","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png",2008,1394,"Toyota Center (Houston)","Houston","TX",18055,"True","","","","",NA,"","",271205010,TRUE,TRUE,TRUE
271205017,"s:40~l:46~e:271205017~c:271205017","2007-12-06T00:30Z",15233,"True","False","False","False","[]","2007-12-06T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","False",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","225EA8","f58426","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png","06143F","ffffff","",2008,2562,"IZOD Center","East Rutherford","NJ",19990,"False","","","","",NA,"","",271205017,TRUE,TRUE,TRUE
271205024,"s:40~l:46~e:271205024~c:271205024","2007-12-06T00:30Z",18797,"True","False","False","False","[]","2007-12-06T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","True",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png","000000","061922","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2008,780,"AT&T Center","San Antonio","TX",18354,"False","","","","",NA,"","",271205024,TRUE,TRUE,TRUE
271205025,"s:40~l:46~e:271205025~c:271205025","2007-12-06T00:30Z",10961,"True","False","False","False","[]","2007-12-06T00:30Z",1,"STD",12,"12.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","False",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","FA0028","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png","1C3F2C","f05133","",2008,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","",271205025,TRUE,TRUE,TRUE
271205003,"s:40~l:46~e:271205003~c:271205003","2007-12-06T00:00Z",10312,"True","False","False","False","[]","2007-12-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","False",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png","0093B1","b4975a","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2008,985,"Smoothie King Center","New Orleans","LA",16867,"True","","","","",NA,"","",271205003,TRUE,TRUE,TRUE
271205007,"s:40~l:46~e:271205007~c:271205007","2007-12-06T00:00Z",19155,"True","False","False","False","[]","2007-12-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","True",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png","0860A8","fdb927","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2008,892,"Ball Arena","Denver","CO",19520,"True","playoff","Playoff Series","LAL win series 4-0","True",7,"[{'id': '7', 'uid': 's:40~l:46~t:7', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/7?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/13?lang=en&region=us'}]","",271205007,TRUE,TRUE,TRUE
271205020,"s:40~l:46~e:271205020~c:271205020","2007-12-06T00:00Z",15779,"True","False","False","False","[]","2007-12-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","True",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png","000000","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2008,1845,"Wells Fargo Center","Philadelphia","PA",20155,"True","","","","",NA,"","",271205020,TRUE,TRUE,TRUE
271205027,"s:40~l:46~e:271205027~c:271205027","2007-12-06T00:00Z",17684,"True","False","False","False","[]","2007-12-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",27,"s:40~l:46~t:27","Washington","Wizards","WSH","Washington Wizards","Wizards","True",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png","0E3764","e31837","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png",2008,1823,"Capital One Arena","Washington","DC",20600,"True","playoff","Playoff Series","CLE Wins series 4-2","True",7,"[{'id': '27', 'uid': 's:40~l:46~t:27', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/27?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}]","",271205027,TRUE,TRUE,TRUE
271205028,"s:40~l:46~e:271205028~c:271205028","2007-12-06T00:00Z",19800,"True","False","False","False","[]","2007-12-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","True",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png","CE0F41","061922","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2008,1838,"Scotiabank Arena","Toronto","ON",19800,"False","","","","",NA,"","",271205028,TRUE,TRUE,TRUE
271205030,"s:40~l:46~e:271205030~c:271205030","2007-12-06T00:00Z",13227,"True","False","False","False","[]","2007-12-06T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","False",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png","FE3310","008ca8","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png",2008,1893,"Spectrum Center","Charlotte","NC",19077,"False","","","","",NA,"","",271205030,TRUE,TRUE,TRUE
271204012,"s:40~l:46~e:271204012~c:271204012","2007-12-05T00:30Z",16004,"True","False","False","False","[]","2007-12-05T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:46~t:12","LA","Clippers","LAC","LA Clippers","Clippers","True",15,"s:40~l:46~t:15","Milwaukee","Bucks","MIL","Milwaukee Bucks","Bucks","003813","f0ebd2","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png","FA0028","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png",2008,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","",271204012,TRUE,TRUE,TRUE
271204001,"s:40~l:46~e:271204001~c:271204001","2007-12-05T00:00Z",12754,"True","False","False","False","[]","2007-12-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","True",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png","002B5C","002b5c","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png",2008,1827,"State Farm Arena","Atlanta","GA",16888,"True","","","","",NA,"","",271204001,TRUE,TRUE,TRUE
271204005,"s:40~l:46~e:271204005~c:271204005","2007-12-05T00:00Z",19838,"True","False","False","False","[]","2007-12-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","True",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","","061642","fdbb30","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2008,3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","","","","",NA,"","",271204005,TRUE,TRUE,TRUE
271204011,"s:40~l:46~e:271204011~c:271204011","2007-12-05T00:00Z",11435,"True","False","False","False","[]","2007-12-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:46~t:11","Indiana","Pacers","IND","Indiana Pacers","Pacers","True",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png","061642","00275d","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png",2008,2183,"Bankers Life Fieldhouse","Indianapolis","IN",17923,"True","","","","",NA,"","",271204011,TRUE,TRUE,TRUE
271204016,"s:40~l:46~e:271204016~c:271204016","2007-12-05T00:00Z",17513,"True","False","False","False","[]","2007-12-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:46~t:16","Minnesota","Timberwolves","MIN","Minnesota Timberwolves","Timberwolves","True",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png","0E3764","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png",2008,2029,"Target Center","Minneapolis","MN",19356,"False","","","","",NA,"","",271204016,TRUE,TRUE,TRUE
271204023,"s:40~l:46~e:271204023~c:271204023","2007-12-05T00:00Z",12688,"True","False","False","False","[]","2007-12-05T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",23,"s:40~l:46~t:23","Sacramento","Kings","SAC","Sacramento Kings","Kings","True",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png","393996","8e9090","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png",2008,2247,"Sleep Train Arena","Sacramento","CA",17317,"False","","","","",NA,"","",271204023,TRUE,TRUE,TRUE
271203004,"s:40~l:46~e:271203004~c:271203004","2007-12-04T00:30Z",21780,"True","False","False","False","[]","2007-12-04T00:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:46~t:4","Chicago","Bulls","CHI","Chicago Bulls","Bulls","True",6,"s:40~l:46~t:6","Dallas","Mavericks","DAL","Dallas Mavericks","Mavericks","0C479D","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png","000000","000000","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png",2008,1847,"United Center","Chicago","IL",20917,"False","","","","",NA,"","",271203004,TRUE,TRUE,TRUE
271203009,"s:40~l:46~e:271203009~c:271203009","2007-12-04T00:30Z",18527,"True","False","False","False","[]","2007-12-04T00:30Z",1,"STD",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","True",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png","00275D","fdb927","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png",2008,2465,"ORACLE Arena","Oakland","CA",19596,"False","","","","",NA,"","OT",271203009,TRUE,TRUE,TRUE
271203020,"s:40~l:46~e:271203020~c:271203020","2007-12-04T00:00Z",11465,"True","False","False","False","[]","2007-12-04T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",20,"s:40~l:46~t:20","Philadelphia","76ers","PHI","Philadelphia 76ers","76ers","True",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png","000000","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png",2008,1845,"Wells Fargo Center","Philadelphia","PA",20155,"True","","","","",NA,"","",271203020,TRUE,TRUE,TRUE
271203026,"s:40~l:46~e:271203026~c:271203026","2007-12-04T00:00Z",19911,"True","False","False","False","[]","2007-12-04T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","True",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png","06143F","f9a01b","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2008,3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True","","","","",NA,"","",271203026,TRUE,TRUE,TRUE
271203028,"s:40~l:46~e:271203028~c:271203028","2007-12-04T00:00Z",17439,"True","False","False","False","[]","2007-12-04T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",28,"s:40~l:46~t:28","Toronto","Raptors","TOR","Toronto Raptors","Raptors","True",30,"s:40~l:46~t:30","Charlotte","Bobcats","CHA","Charlotte Bobcats","Bobcats","FE3310","008ca8","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png","CE0F41","061922","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png",2008,1838,"Scotiabank Arena","Toronto","ON",19800,"False","","","","",NA,"","",271203028,TRUE,TRUE,TRUE
271203029,"s:40~l:46~e:271203029~c:271203029","2007-12-04T00:00Z",11317,"True","False","False","False","[]","2007-12-04T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",29,"s:40~l:46~t:29","Memphis","Grizzlies","MEM","Memphis Grizzlies","Grizzlies","True",22,"s:40~l:46~t:22","Portland","Trail Blazers","POR","Portland Trail Blazers","Trail Blazers","000000","bac3c9","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png","5D76A8","7399c6","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png",2008,1392,"FedExForum","Memphis","TN",18400,"True","","","","",NA,"","",271203029,TRUE,TRUE,TRUE
271202018,"s:40~l:46~e:271202018~c:271202018","2007-12-03T00:00Z",18869,"True","False","False","False","[]","2007-12-03T00:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:46~t:18","New York","Knicks","NY","New York Knicks","Knicks","True",21,"s:40~l:46~t:21","Phoenix","Suns","PHX","Phoenix Suns","Suns","23006A","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png","225EA8","f58426","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png",2008,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","",271202018,TRUE,TRUE,TRUE
271202013,"s:40~l:46~e:271202013~c:271202013","2007-12-02T23:30Z",18997,"True","False","False","False","[]","2007-12-02T23:30Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","True",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png","542582","552582","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2008,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","",271202013,TRUE,TRUE,TRUE
271202007,"s:40~l:46~e:271202007~c:271202007","2007-12-02T23:00Z",16386,"True","False","False","False","[]","2007-12-02T23:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:46~t:7","Denver","Nuggets","DEN","Denver Nuggets","Nuggets","True",14,"s:40~l:46~t:14","Miami","Heat","MIA","Miami Heat","Heat","000000","000000","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png","0860A8","fdb927","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png",2008,892,"Ball Arena","Denver","CO",19520,"True","","","","",NA,"","",271202007,TRUE,TRUE,TRUE
271202008,"s:40~l:46~e:271202008~c:271202008","2007-12-02T23:00Z",22076,"True","False","False","False","[]","2007-12-02T23:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","True",17,"s:40~l:46~t:17","New Jersey","Nets","NJ","New Jersey Nets","Nets","06143F","ffffff","False","","FA002C","006bb6","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2008,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","",271202008,TRUE,TRUE,TRUE
271202025,"s:40~l:46~e:271202025~c:271202025","2007-12-02T23:00Z",11461,"True","False","False","False","[]","2007-12-02T23:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",25,"s:40~l:46~t:25","Seattle","SuperSonics","SEA","Seattle SuperSonics","SuperSonics","False",9,"s:40~l:46~t:9","Golden State","Warriors","GS","Golden State Warriors","Warriors","00275D","fdb927","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png","1C3F2C","f05133","",2008,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","",271202025,TRUE,TRUE,TRUE
