,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,season,home.logo,away.logo,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.type.altDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors
0,210406014,s:40~l:46~e:210406014~c:210406014,2001-04-06T23:30Z,16500,True,False,False,False,[],2001-04-06T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,playoff,Playoff Series,CHA leads series 3-0,False,7.0,"[{'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2001/teams/14?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2001/teams/3?lang=en&region=us'}]"
0,210406019,s:40~l:46~e:210406019~c:210406019,2001-04-06T23:30Z,17248,True,False,False,False,[],2001-04-06T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,4042,Amway Arena,Orlando,FL,17461.0,False,,,,,,,
0,210407007,s:40~l:46~e:210407007~c:210407007,2001-04-07T23:00Z,14934,True,False,False,False,[],2001-04-07T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,29,s:40~l:46~t:29,Vancouver,Grizzlies,VAN,Vancouver Grizzlies,Grizzlies,5D76A8,7399c6,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,,892,Ball Arena,Denver,CO,19520.0,True,,,,,,,
0,210407027,s:40~l:46~e:210407027~c:210407027,2001-04-07T23:00Z,18046,True,False,False,False,[],2001-04-07T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1823,Capital One Arena,Washington,DC,20600.0,True,,,,,,,
0,210407003,s:40~l:46~e:210407003~c:210407003,2001-04-07T23:30Z,16655,True,False,False,False,[],2001-04-07T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,4043,Charlotte Coliseum                      ,Charlotte,NC,23799.0,False,,,,,,,
0,210407005,s:40~l:46~e:210407005~c:210407005,2001-04-07T23:30Z,18910,True,False,False,False,[],2001-04-07T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432.0,False,,,,,,,
0,210407006,s:40~l:46~e:210407006~c:210407006,2001-04-07T23:30Z,18187,True,False,False,False,[],2001-04-07T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,,,,,,,,playoff,Playoff Series,DAL leads series 3-2,False,7.0,"[{'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2001/teams/6?lang=en&region=us'}, {'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2001/teams/26?lang=en&region=us'}]"
0,210407010,s:40~l:46~e:210407010~c:210407010,2001-04-07T23:30Z,12213,True,False,False,False,[],2001-04-07T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,,,,,,,,,,,,,
0,210407012,s:40~l:46~e:210407012~c:210407012,2001-04-07T23:30Z,18964,True,False,False,False,[],2001-04-07T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,12,s:40~l:46~t:12,Los Angeles,Clippers,LAC,Los Angeles Clippers,Clippers,FA0028,f1f2f3,False,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,210408023,s:40~l:46~e:210408023~c:210408023,2001-04-08T16:00Z,17317,True,False,False,False,[],2001-04-08T16:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2247,Sleep Train Arena,Sacramento,CA,17317.0,False,,,,,,,
0,210408014,s:40~l:46~e:210408014~c:210408014,2001-04-08T16:30Z,20103,True,False,False,False,[],2001-04-08T16:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,,,,,,
0,210408017,s:40~l:46~e:210408017~c:210408017,2001-04-08T17:00Z,20049,True,False,False,False,[],2001-04-08T17:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2562,IZOD Center,East Rutherford,NJ,19990.0,False,,,,,,,
0,210408028,s:40~l:46~e:210408028~c:210408028,2001-04-08T19:00Z,19800,True,False,False,False,[],2001-04-08T19:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1838,Scotiabank Arena,Toronto,ON,19800.0,False,,,,,,,
0,210408016,s:40~l:46~e:210408016~c:210408016,2001-04-08T20:30Z,20099,True,False,False,False,[],2001-04-08T20:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,2029,Target Center,Minneapolis,MN,19356.0,False,,,,,,,
0,210408009,s:40~l:46~e:210408009~c:210408009,2001-04-08T22:00Z,15273,True,False,False,False,[],2001-04-08T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2465,ORACLE Arena,Oakland,CA,19596.0,False,,,,,,,
0,210408025,s:40~l:46~e:210408025~c:210408025,2001-04-08T22:00Z,15575,True,False,False,False,[],2001-04-08T22:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,
0,210409011,s:40~l:46~e:210409011~c:210409011,2001-04-09T23:00Z,16393,True,False,False,False,[],2001-04-09T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923.0,True,,,,,,,
0,210409020,s:40~l:46~e:210409020~c:210409020,2001-04-09T23:00Z,20365,True,False,False,False,[],2001-04-09T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1845,Wells Fargo Center,Philadelphia,PA,20155.0,True,,,,,,,
0,210409026,s:40~l:46~e:210409026~c:210409026,2001-04-09T23:00Z,19911,True,False,False,False,[],2001-04-09T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306.0,True,,,,,,,
0,210409008,s:40~l:46~e:210409008~c:210409008,2001-04-09T23:30Z,14557,True,False,False,False,[],2001-04-09T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,
0,210409018,s:40~l:46~e:210409018~c:210409018,2001-04-09T23:30Z,19763,True,False,False,False,[],2001-04-09T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,1830,Madison Square Garden,New York,NY,19763.0,False,,,,,,,
0,210410015,s:40~l:46~e:210410015~c:210410015,2001-04-10T23:00Z,18717,True,False,False,False,[],2001-04-10T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,False,,,,,,,
0,210410022,s:40~l:46~e:210410022~c:210410022,2001-04-10T23:00Z,20580,True,False,False,False,[],2001-04-10T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,3423,Moda Center,Portland,OR,19441.0,False,,,,,,,
0,210410029,s:40~l:46~e:210410029~c:210410029,2001-04-10T23:00Z,10430,True,False,False,False,[],2001-04-10T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Vancouver,Grizzlies,VAN,Vancouver Grizzlies,Grizzlies,5D76A8,7399c6,False,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,,,,,,,,,,,,,
0,210410005,s:40~l:46~e:210410005~c:210410005,2001-04-10T23:30Z,15215,True,False,False,False,[],2001-04-10T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432.0,False,,,,,,,
0,210410010,s:40~l:46~e:210410010~c:210410010,2001-04-10T23:30Z,11989,True,False,False,False,[],2001-04-10T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,,,,,,,,,,,,,
0,210410013,s:40~l:46~e:210410013~c:210410013,2001-04-10T23:30Z,18997,True,False,False,False,[],2001-04-10T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
0,210410023,s:40~l:46~e:210410023~c:210410023,2001-04-10T23:30Z,17317,True,False,False,False,[],2001-04-10T23:30Z,1,STD,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,12,s:40~l:46~t:12,Los Angeles,Clippers,LAC,Los Angeles Clippers,Clippers,FA0028,f1f2f3,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2247,Sleep Train Arena,Sacramento,CA,17317.0,False,OT,,,,,,
0,210410024,s:40~l:46~e:210410024~c:210410024,2001-04-10T23:30Z,25682,True,False,False,False,[],2001-04-10T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,,,,,,,,playoff,Playoff Series,SA Wins series 4-1,True,7.0,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2001/teams/24?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2001/teams/6?lang=en&region=us'}]"
0,210410014,s:40~l:46~e:210410014~c:210410014,2001-04-11T00:00Z,20098,True,False,False,False,[],2001-04-11T00:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,,,,,,,
0,210411002,s:40~l:46~e:210411002~c:210411002,2001-04-11T23:00Z,17121,True,False,False,False,[],2001-04-11T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,1824,TD Garden,Boston,MA,18624.0,False,,,,,,,
0,210411011,s:40~l:46~e:210411011~c:210411011,2001-04-11T23:00Z,17857,True,False,False,False,[],2001-04-11T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923.0,True,,,,,,,
0,210411021,s:40~l:46~e:210411021~c:210411021,2001-04-11T23:00Z,19023,True,False,False,False,[],2001-04-11T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,1949,Phoenix Suns Arena,Phoenix,AZ,18055.0,True,,,,,,,
0,210411025,s:40~l:46~e:210411025~c:210411025,2001-04-11T23:00Z,14197,True,False,False,False,[],2001-04-11T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,False,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2184,KeyArena,Seattle,WA,17459.0,True,,,,,,,
0,210411072,s:40~l:46~e:210411072~c:210411072,2001-04-11T23:00Z,12266,True,False,False,False,[],2001-04-11T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1823,Capital One Arena,Washington,DC,20600.0,True,,,,,,,
0,210411001,s:40~l:46~e:210411001~c:210411001,2001-04-11T23:30Z,12842,True,False,False,False,[],2001-04-11T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,1827,State Farm Arena,Atlanta,GA,16888.0,True,,,,,,,
0,210411008,s:40~l:46~e:210411008~c:210411008,2001-04-11T23:30Z,18790,True,False,False,False,[],2001-04-11T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,,,,,,,
0,210412015,s:40~l:46~e:210412015~c:210412015,2001-04-12T23:00Z,18717,True,False,False,False,[],2001-04-12T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,False,,,,,,,
0,210412029,s:40~l:46~e:210412029~c:210412029,2001-04-12T23:00Z,12796,True,False,False,False,[],2001-04-12T23:00Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,29,s:40~l:46~t:29,Vancouver,Grizzlies,VAN,Vancouver Grizzlies,Grizzlies,5D76A8,7399c6,False,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,2001,,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,,,,,,,,,,,,,
0,210412003,s:40~l:46~e:210412003~c:210412003,2001-04-12T23:30Z,12898,True,False,False,False,[],2001-04-12T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,False,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,,4043,Charlotte Coliseum                      ,Charlotte,NC,23799.0,False,,,,,,,
0,210412013,s:40~l:46~e:210412013~c:210412013,2001-04-12T23:30Z,18997,True,False,False,False,[],2001-04-12T23:30Z,1,STD,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2001,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,1841,STAPLES Center,Los Angeles,CA,19068.0,True,,,,,,,
