,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,season,status.type.altDetail
0,291011028,s:40~l:46~e:291011028~c:291011028,2009-10-11T19:00Z,11936,True,False,False,False,[],2009-10-11T19:00Z,18,EXH,1838,Scotiabank Arena,Toronto,ON,19800.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2010,
0,291011008,s:40~l:46~e:291011008~c:291011008,2009-10-11T22:00Z,18167,True,False,False,False,[],2009-10-11T22:00Z,18,EXH,3419,The Palace of Auburn Hills,Detroit,MI,22076.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2010,
0,291011014,s:40~l:46~e:291011014~c:291011014,2009-10-11T22:00Z,10064,True,False,False,False,[],2009-10-11T22:00Z,18,EXH,3438,AmericanAirlines Arena,Miami,FL,19600.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,2010,
0,291011006,s:40~l:46~e:291011006~c:291011006,2009-10-11T23:00Z,18207,True,False,False,False,[],2009-10-11T23:00Z,18,EXH,516,American Airlines Center,Dallas,TX,19200.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,2010,
0,291012001,s:40~l:46~e:291012001~c:291012001,2009-10-12T23:00Z,6860,True,False,False,False,[],2009-10-12T23:00Z,18,EXH,1827,State Farm Arena,Atlanta,GA,16888.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,False,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2010,
0,291012005,s:40~l:46~e:291012005~c:291012005,2009-10-12T23:00Z,0,True,False,False,False,[],2009-10-12T23:00Z,18,EXH,,,,,,,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,141,s:40~l:46~t:141,Olympiacos,Olympiacos,OLY,Olympiacos,Olympiacos,,,False,,,2010,
0,291012025,s:40~l:46~e:291012025~c:291012025,2009-10-13T00:00Z,15223,True,False,False,False,[],2009-10-13T00:00Z,18,EXH,2559,Chesapeake Energy Arena,Oklahoma City,OK,18203.0,False,0.0,0.0,5,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,,,,,,,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2010,OT
0,291012029,s:40~l:46~e:291012029~c:291012029,2009-10-13T00:00Z,7681,True,False,False,False,[],2009-10-13T00:00Z,18,EXH,1392,FedExForum,Memphis,TN,18400.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,4042,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2010,
0,291012010,s:40~l:46~e:291012010~c:291012010,2009-10-13T00:30Z,11673,True,False,False,False,[],2009-10-13T00:30Z,18,EXH,1394,Toyota Center (Houston),Houston,TX,18055.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2010,
0,291012012,s:40~l:46~e:291012012~c:291012012,2009-10-13T02:30Z,10238,True,False,False,False,[],2009-10-13T02:30Z,18,EXH,1841,STAPLES Center,Los Angeles,CA,19068.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2010,
0,291013008,s:40~l:46~e:291013008~c:291013008,2009-10-13T23:00Z,9378,True,False,False,False,"[{'type': 'event', 'headline': 'AT GRAND RAPIDS MI'}]",2009-10-13T23:00Z,18,EXH,,,,,,,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2010,
0,291013017,s:40~l:46~e:291013017~c:291013017,2009-10-13T23:00Z,12790,True,False,False,False,"[{'type': 'event', 'headline': 'AT NEWARK NJ'}]",2009-10-13T23:00Z,18,EXH,1826,Prudential Center,Newark,NJ,18500.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,2562,,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2010,
0,291013018,s:40~l:46~e:291013018~c:291013018,2009-10-13T23:30Z,16377,True,False,False,False,[],2009-10-13T23:30Z,18,EXH,1830,Madison Square Garden,New York,NY,19763.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2010,
0,291013003,s:40~l:46~e:291013003~c:291013003,2009-10-14T00:00Z,1,True,False,False,False,"[{'type': 'event', 'headline': 'AT WICHITA KS'}]",2009-10-14T00:00Z,18,EXH,,,,,,,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,True,4042,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,2010,
0,291013004,s:40~l:46~e:291013004~c:291013004,2009-10-14T00:00Z,18119,True,False,False,False,[],2009-10-14T00:00Z,18,EXH,1847,United Center,Chicago,IL,20917.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2010,
0,291014005,s:40~l:46~e:291014005~c:291014005,2009-10-14T23:00Z,19672,True,False,False,False,[],2009-10-14T23:00Z,18,EXH,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,True,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2010,
0,291014002,s:40~l:46~e:291014002~c:291014002,2009-10-14T23:30Z,10117,True,False,False,False,"[{'type': 'event', 'headline': 'at Hartford, CT'}]",2009-10-14T23:30Z,18,EXH,,,,,,,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2010,
0,291014016,s:40~l:46~e:291014016~c:291014016,2009-10-15T00:00Z,11955,True,False,False,False,[],2009-10-15T00:00Z,18,EXH,2029,Target Center,Minneapolis,MN,19356.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,2010,
0,291014025,s:40~l:46~e:291014025~c:291014025,2009-10-15T00:00Z,10427,True,True,False,False,"[{'type': 'event', 'headline': 'at Tulsa, OK'}]",2009-10-15T00:00Z,18,EXH,1911,BOK Center,Tulsa,OK,0.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,True,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,2010,
0,291014029,s:40~l:46~e:291014029~c:291014029,2009-10-15T00:00Z,7141,True,False,False,False,[],2009-10-15T00:00Z,18,EXH,1392,FedExForum,Memphis,TN,18400.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,True,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,2010,
0,291014024,s:40~l:46~e:291014024~c:291014024,2009-10-15T00:30Z,15498,True,False,False,False,[],2009-10-15T00:30Z,18,EXH,780,AT&T Center,San Antonio,TX,18354.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,2010,
0,291014022,s:40~l:46~e:291014022~c:291014022,2009-10-15T02:00Z,11740,True,False,False,False,[],2009-10-15T02:00Z,18,EXH,,,,,,,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,playoff,Playoff Series,PHX Wins series 4-2,True,7.0,"[{'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2010/teams/22?lang=en&region=us'}, {'id': '21', 'uid': 's:40~l:46~t:21', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2010/teams/21?lang=en&region=us'}]",22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,2010,
0,291015028,s:40~l:46~e:291015028~c:291015028,2009-10-15T23:00Z,12061,True,False,False,False,[],2009-10-15T23:00Z,18,EXH,1838,Scotiabank Arena,Toronto,ON,19800.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,2010,
0,291015006,s:40~l:46~e:291015006~c:291015006,2009-10-16T00:30Z,17555,True,False,False,False,[],2009-10-16T00:30Z,18,EXH,516,American Airlines Center,Dallas,TX,19200.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2010,
0,291015014,s:40~l:46~e:291015014~c:291015014,2009-10-16T00:30Z,17116,True,True,False,False,"[{'type': 'event', 'headline': 'at Kansas City, MO'}]",2009-10-16T00:30Z,18,EXH,2561,Sprint Center,Kansas City,MO,0.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,True,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,2010,
0,291015026,s:40~l:46~e:291015026~c:291015026,2009-10-16T01:00Z,18504,True,False,False,False,[],2009-10-16T01:00Z,18,EXH,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,True,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,2010,
0,291015013,s:40~l:46~e:291015013~c:291015013,2009-10-16T02:00Z,14741,True,True,False,False,"[{'type': 'event', 'headline': 'at Las Vegas, NV'}]",2009-10-16T02:00Z,18,EXH,2083,Thomas & Mack Center,Las Vegas,NV,18776.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2010,
0,291016011,s:40~l:46~e:291016011~c:291016011,2009-10-16T23:00Z,10761,True,False,False,False,[],2009-10-16T23:00Z,18,EXH,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,True,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,2010,
0,291016018,s:40~l:46~e:291016018~c:291016018,2009-10-16T23:30Z,16244,True,False,False,False,[],2009-10-16T23:30Z,18,EXH,1830,Madison Square Garden,New York,NY,19763.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,False,2562,,2010,
0,291016004,s:40~l:46~e:291016004~c:291016004,2009-10-17T00:00Z,19022,True,False,False,False,[],2009-10-17T00:00Z,18,EXH,1847,United Center,Chicago,IL,20917.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,True,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2010,
0,291016024,s:40~l:46~e:291016024~c:291016024,2009-10-17T00:30Z,17186,True,False,False,False,[],2009-10-17T00:30Z,18,EXH,780,AT&T Center,San Antonio,TX,18354.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,True,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2010,
0,291016021,s:40~l:46~e:291016021~c:291016021,2009-10-17T02:00Z,15791,True,False,False,False,[],2009-10-17T02:00Z,18,EXH,1949,Phoenix Suns Arena,Phoenix,AZ,18055.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,True,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,True,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2010,
0,291017012,s:40~l:46~e:291017012~c:291017012,2009-10-17T23:30Z,18997,True,False,False,False,[],2009-10-17T23:30Z,18,EXH,1841,STAPLES Center,Los Angeles,CA,19068.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,True,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,2010,
0,291017003,s:40~l:46~e:291017003~c:291017003,2009-10-18T00:00Z,13018,True,False,False,False,[],2009-10-18T00:00Z,18,EXH,985,Smoothie King Center,New Orleans,LA,16867.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,False,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,True,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2010,
0,291017029,s:40~l:46~e:291017029~c:291017029,2009-10-18T00:00Z,9241,True,False,False,False,[],2009-10-18T00:00Z,18,EXH,1392,FedExForum,Memphis,TN,18400.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,True,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,True,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,2010,
0,291017006,s:40~l:46~e:291017006~c:291017006,2009-10-18T00:30Z,18525,True,False,False,False,[],2009-10-18T00:30Z,18,EXH,516,American Airlines Center,Dallas,TX,19200.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,True,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,True,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,2010,
0,291017015,s:40~l:46~e:291017015~c:291017015,2009-10-18T00:30Z,10167,True,False,False,False,[],2009-10-18T00:30Z,18,EXH,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,True,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,True,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2010,
0,291017023,s:40~l:46~e:291017023~c:291017023,2009-10-18T02:00Z,11009,True,False,False,False,[],2009-10-18T02:00Z,18,EXH,2247,Sleep Train Arena,Sacramento,CA,17317.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,True,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,True,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2010,
0,291017013,s:40~l:46~e:291017013~c:291017013,2009-10-18T02:30Z,18422,True,False,False,False,[],2009-10-18T02:30Z,18,EXH,1841,STAPLES Center,Los Angeles,CA,19068.0,True,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,True,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,False,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2010,
0,291018018,s:40~l:46~e:291018018~c:291018018,2009-10-18T17:00Z,0,True,False,False,False,[],2009-10-18T17:00Z,18,EXH,,,,,,,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,True,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,133,s:40~l:46~t:133,Maccabi Elite,Maccabi,MCC,Maccabi Elite Maccabi,Maccabi,,,True,,,2010,
0,291018028,s:40~l:46~e:291018028~c:291018028,2009-10-18T19:00Z,13607,True,False,False,False,[],2009-10-18T19:00Z,18,EXH,1838,Scotiabank Arena,Toronto,ON,19800.0,False,0.0,0.0,4,3,STATUS_FINAL,post,True,Final,Final,Final,,,,,,,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,True,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,True,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,2010,
