id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,status.type.altDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.logo,game_id,season_type,season,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,PBP,player_box
281213026,s:40~l:46~e:281213026~c:281213026,2008-12-14T02:00Z,19911,TRUE,FALSE,FALSE,FALSE,[],2008-12-14T02:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,281213026,2,2009,"","","",,,"",TRUE,TRUE
281213004,s:40~l:46~e:281213004~c:281213004,2008-12-14T01:30Z,21751,TRUE,FALSE,FALSE,FALSE,[],2008-12-14T01:30Z,1,STD,1847,United Center,Chicago,IL,20917,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",281213004,2,2009,"","","",,,"",TRUE,TRUE
281213006,s:40~l:46~e:281213006~c:281213006,2008-12-14T01:30Z,20190,TRUE,FALSE,FALSE,FALSE,[],2008-12-14T01:30Z,1,STD,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,1C3F2C,f05133,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,281213006,2,2009,"","","",,,"",TRUE,TRUE
281213015,s:40~l:46~e:281213015~c:281213015,2008-12-14T01:30Z,14921,TRUE,FALSE,FALSE,FALSE,[],2008-12-14T01:30Z,1,STD,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,281213015,2,2009,"","","",,,"",TRUE,TRUE
281213020,s:40~l:46~e:281213020~c:281213020,2008-12-14T00:30Z,15865,TRUE,FALSE,FALSE,FALSE,[],2008-12-14T00:30Z,1,STD,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,281213020,2,2009,"","","",,,"",TRUE,TRUE
281213001,s:40~l:46~e:281213001~c:281213001,2008-12-14T00:00Z,19200,TRUE,FALSE,FALSE,FALSE,[],2008-12-14T00:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,281213001,2,2009,playoff,Playoff Series,CLE Wins series 4-0,TRUE,7,"[{'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2009/teams/1?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2009/teams/5?lang=en&region=us'}]",TRUE,TRUE
281213030,s:40~l:46~e:281213030~c:281213030,2008-12-14T00:00Z,17373,TRUE,FALSE,FALSE,FALSE,[],2008-12-14T00:00Z,1,STD,1893,Spectrum Center,Charlotte,NC,19077,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,281213030,2,2009,"","","",,,"",TRUE,TRUE
281212009,s:40~l:46~e:281212009~c:281212009,2008-12-13T03:30Z,19276,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T03:30Z,1,STD,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,281212009,2,2009,"","","",,,"",TRUE,TRUE
281212013,s:40~l:46~e:281212013~c:281212013,2008-12-13T03:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,281212013,2,2009,"","","",,,"",TRUE,TRUE
281212022,s:40~l:46~e:281212022~c:281212022,2008-12-13T03:00Z,20558,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T03:00Z,1,STD,3423,Moda Center,Portland,OR,19441,FALSE,0,0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,2OT,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,281212022,2,2009,"","","",,,"",TRUE,TRUE
281212021,s:40~l:46~e:281212021~c:281212021,2008-12-13T02:00Z,18422,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,281212021,2,2009,"","","",,,"",TRUE,TRUE
281212002,s:40~l:46~e:281212002~c:281212002,2008-12-13T01:00Z,18624,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T01:00Z,1,STD,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,281212002,2,2009,"","","",,,"",TRUE,TRUE
281212008,s:40~l:46~e:281212008~c:281212008,2008-12-13T01:00Z,22076,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T01:00Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,281212008,2,2009,"","","",,,"",TRUE,TRUE
281212016,s:40~l:46~e:281212016~c:281212016,2008-12-13T01:00Z,15336,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T01:00Z,1,STD,2029,Target Center,Minneapolis,MN,19356,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,281212016,2,2009,"","","",,,"",TRUE,TRUE
281212029,s:40~l:46~e:281212029~c:281212029,2008-12-13T01:00Z,17132,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T01:00Z,1,STD,1392,FedExForum,Memphis,TN,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,281212029,2,2009,"","","",,,"",TRUE,TRUE
281212005,s:40~l:46~e:281212005~c:281212005,2008-12-13T00:30Z,20562,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T00:30Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,281212005,2,2009,"","","",,,"",TRUE,TRUE
281212014,s:40~l:46~e:281212014~c:281212014,2008-12-13T00:30Z,19600,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T00:30Z,1,STD,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,281212014,2,2009,playoff,Playoff Series,ATL Wins series 4-3,TRUE,7,"[{'id': '14', 'uid': 's:40~l:46~t:14', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2009/teams/14?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2009/teams/1?lang=en&region=us'}]",TRUE,TRUE
281212017,s:40~l:46~e:281212017~c:281212017,2008-12-13T00:30Z,13926,TRUE,FALSE,FALSE,FALSE,[],2008-12-13T00:30Z,1,STD,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,281212017,2,2009,"","","",,,"",TRUE,TRUE
281211026,s:40~l:46~e:281211026~c:281211026,2008-12-12T03:30Z,19911,TRUE,FALSE,FALSE,FALSE,[],2008-12-12T03:30Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,281211026,2,2009,"","","",,,"",TRUE,TRUE
281211006,s:40~l:46~e:281211006~c:281211006,2008-12-12T01:30Z,19736,TRUE,FALSE,FALSE,FALSE,[],2008-12-12T01:30Z,1,STD,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,281211006,2,2009,"","","",,,"",TRUE,TRUE
281211027,s:40~l:46~e:281211027~c:281211027,2008-12-12T01:00Z,20173,TRUE,FALSE,FALSE,FALSE,[],2008-12-12T01:00Z,1,STD,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,281211027,2,2009,"","","",,,"",TRUE,TRUE
281210009,s:40~l:46~e:281210009~c:281210009,2008-12-11T03:30Z,18375,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T03:30Z,1,STD,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,281210009,2,2009,"","","",,,"",TRUE,TRUE
281210013,s:40~l:46~e:281210013~c:281210013,2008-12-11T03:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,281210013,2,2009,"","","",,,"",TRUE,TRUE
281210007,s:40~l:46~e:281210007~c:281210007,2008-12-11T02:00Z,14007,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T02:00Z,1,STD,892,Ball Arena,Denver,CO,19520,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,281210007,2,2009,"","","",,,"",TRUE,TRUE
281210024,s:40~l:46~e:281210024~c:281210024,2008-12-11T01:30Z,18161,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T01:30Z,1,STD,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,281210024,2,2009,"","","",,,"",TRUE,TRUE
281210003,s:40~l:46~e:281210003~c:281210003,2008-12-11T01:00Z,15750,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T01:00Z,1,STD,985,Smoothie King Center,New Orleans,LA,16867,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,281210003,2,2009,"","","",,,"",TRUE,TRUE
281210020,s:40~l:46~e:281210020~c:281210020,2008-12-11T01:00Z,15550,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T01:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,281210020,2,2009,"","","",,,"",TRUE,TRUE
281210025,s:40~l:46~e:281210025~c:281210025,2008-12-11T01:00Z,18009,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T01:00Z,1,STD,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,1C3F2C,f05133,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,281210025,2,2009,"","","",,,"",TRUE,TRUE
281210017,s:40~l:46~e:281210017~c:281210017,2008-12-11T00:30Z,16722,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T00:30Z,1,STD,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,281210017,2,2009,"","","",,,"",TRUE,TRUE
281210028,s:40~l:46~e:281210028~c:281210028,2008-12-11T00:00Z,17877,TRUE,FALSE,FALSE,FALSE,[],2008-12-11T00:00Z,1,STD,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,281210028,2,2009,"","","",,,"",TRUE,TRUE
281209022,s:40~l:46~e:281209022~c:281209022,2008-12-10T03:00Z,20642,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T03:00Z,1,STD,3423,Moda Center,Portland,OR,19441,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,281209022,2,2009,"","","",,,"",TRUE,TRUE
281209023,s:40~l:46~e:281209023~c:281209023,2008-12-10T03:00Z,16068,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T03:00Z,1,STD,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,281209023,2,2009,"","","",,,"",TRUE,TRUE
281209021,s:40~l:46~e:281209021~c:281209021,2008-12-10T02:00Z,18422,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,281209021,2,2009,"","","",,,"",TRUE,TRUE
281209004,s:40~l:46~e:281209004~c:281209004,2008-12-10T01:30Z,19519,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T01:30Z,1,STD,1847,United Center,Chicago,IL,20917,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,281209004,2,2009,"","","",,,"",TRUE,TRUE
281209006,s:40~l:46~e:281209006~c:281209006,2008-12-10T01:30Z,19937,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T01:30Z,1,STD,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,2OT,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,281209006,2,2009,playoff,Playoff Series,DAL Wins series 4-1,TRUE,7,"[{'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2009/teams/6?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2009/teams/24?lang=en&region=us'}]",TRUE,TRUE
281209010,s:40~l:46~e:281209010~c:281209010,2008-12-10T01:30Z,16439,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T01:30Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,"",10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,281209010,2,2009,"","","",,,"",TRUE,TRUE
