id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,away.venue.id,away.alternateColor,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
401364798,s:40~l:41~e:401364798~c:401364798,2022-03-03T03:30Z,6204,True,False,True,False,2022-03-03T03:30Z,,,0,N/A,2083,Thomas & Mack Center,Las Vegas,NV,18000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,c2c4c6,True,2083,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,64,True,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,57,False,401364798,2022,2,2053,ffffff,,44,Mountain West Conference,Mountain West,True,
401377485,s:40~l:41~e:401377485~c:401377485,2022-03-04T02:00Z,14382,True,False,True,False,2022-03-04T02:00Z,,,0,N/A,1064,McKale Center,Tucson,AZ,14644,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,12,s:40~l:41~t:12,Arizona,Wildcats,ARIZ,Arizona Wildcats,Arizona,002449,00205b,True,1064,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,21,81,True,24,s:40~l:41~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,True,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,69,False,401377485,2022,2,820,ffffff,,21,Pac-12 Conference,Pac-12,True,
401412470,s:40~l:41~e:401412470~c:401412470,2022-03-04T01:00Z,16300,True,False,True,False,2022-03-04T01:00Z,,,0,N/A,2171,Allen Fieldhouse,Lawrence,KS,16300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2305,s:40~l:41~t:2305,Kansas,Jayhawks,KU,Kansas Jayhawks,Kansas,0022B4,e8000d,True,2171,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,8,72,True,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,68,False,401412470,2022,2,2194,f1f2f3,,8,Big 12 Conference,Big 12,True,
401377782,s:40~l:41~e:401377782~c:401377782,2022-03-04T00:00Z,7562,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,2126,Fertitta Center,Houston,TX,7100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,248,s:40~l:41~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,C90822,231f20,True,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,62,84,True,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,True,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,62,46,False,401377782,2022,2,2011,a7a9ac,,62,American Athletic Conference,American,True,
401364474,s:40~l:41~e:401364474~c:401364474,2022-03-04T00:00Z,15544,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,2127,State Farm Center,Champaign,IL,15544,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,True,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,60,True,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,True,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,55,False,401364474,2022,2,1942,002e5c,,7,Big Ten Conference,Big Ten,True,
401364473,s:40~l:41~e:401364473~c:401364473,2022-03-04T00:00Z,14951,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,317,Value City Arena,Columbus,OH,19049,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,666666,True,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,80,True,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,True,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,69,False,401364473,2022,2,1987,ffffff,,7,Big Ten Conference,Big Ten,True,
401364472,s:40~l:41~e:401364472~c:401364472,2022-03-04T02:00Z,12707,True,False,True,False,2022-03-04T02:00Z,,,0,N/A,1986,Crisler Center,Ann Arbor,MI,12707,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,71,False,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,82,True,401364472,2022,2,363,ffe100,,7,Big Ten Conference,Big Ten,True,
401403472,s:40~l:41~e:401403472~c:401403472,2022-03-03T17:30Z,437,True,True,True,False,2022-03-03T17:30Z,event,Hercules Tires Sun Belt Championship - 1st Round,0,N/A,358,Pensacola Bay Center,Pensacola,FL,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,,True,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,67,True,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,True,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,64,False,401403472,2022,2,3416,f58024,,27,Sun Belt Conference,Sun Belt,True,
401403473,s:40~l:41~e:401403473~c:401403473,2022-03-03T20:20Z,852,True,True,True,False,2022-03-03T20:20Z,event,Hercules Tires Sun Belt Championship - 1st Round,0,N/A,358,Pensacola Bay Center,Pensacola,FL,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,71,False,2031,s:40~l:41~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,75,True,401403473,2022,2,2180,898d8f,,27,Sun Belt Conference,Sun Belt,True,
401415714,s:40~l:41~e:401415714~c:401415714,2022-03-03T23:00Z,436,True,False,True,False,2022-03-03T23:00Z,,,0,N/A,1929,Chase Arena,West Hartford,CT,3507,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,True,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,73,False,2349,s:40~l:41~t:2349,UMass Lowell,River Hawks,UML,UMass Lowell River Hawks,UMass Lowell,00529C,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,1,83,True,401415714,2022,2,4485,cf1f2f,,1,America East Conference,Am. East,True,
401403474,s:40~l:41~e:401403474~c:401403474,2022-03-03T23:00Z,1121,True,True,True,False,2022-03-03T23:00Z,event,Hercules Tires Sun Belt Championship - 1st Round,0,N/A,358,Pensacola Bay Center,Pensacola,FL,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,True,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,81,True,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,77,False,401403474,2022,2,2061,b18445,,27,Sun Belt Conference,Sun Belt,True,
401405865,s:40~l:41~e:401405865~c:401405865,2022-03-04T00:00Z,2135,True,False,True,False,2022-03-04T00:00Z,event,KEEPS Horizon League Championship - Quarterfinal,0,N/A,684,Allen County War Memorial Coliseum,Fort Wayne,IN,13000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2870,s:40~l:41~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,684,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,45,78,True,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,True,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,72,False,401405865,2022,2,1895,d50032,,45,Horizon League,Horizon,True,
401405864,s:40~l:41~e:401405864~c:401405864,2022-03-04T00:00Z,2177,True,False,True,False,2022-03-04T00:00Z,event,KEEPS Horizon League Championship - Quarterfinal,0,N/A,1920,BB&T Arena,Highland Heights,KY,8427,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,94,s:40~l:41~t:94,Northern Kentucky,Norse,NKU,Northern Kentucky Norse,N Kentucky,000000,eab621,True,1920,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,45,77,True,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,59,False,401405864,2022,2,2005,d31733,,45,Horizon League,Horizon,True,
401405863,s:40~l:41~e:401405863~c:401405863,2022-03-04T00:00Z,2873,True,False,True,False,2022-03-04T00:00Z,event,KEEPS Horizon League Championship - Quarterfinal,0,N/A,192,Nutter Center,Dayton,OH,8000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2750,s:40~l:41~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright State,cba052,cba052,True,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,75,True,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,63,False,401405863,2022,2,2178,bc955c,,45,Horizon League,Horizon,True,
401403448,s:40~l:41~e:401403448~c:401403448,2022-03-04T00:00Z,1414,True,False,True,False,2022-03-04T00:00Z,event,Patriot League Championship - Quarterfinal,0,N/A,2188,Cotterell Court,Hamilton,NY,1782,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2142,s:40~l:41~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,True,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,96,True,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,68,False,401403448,2022,2,2208,00316e,,22,Patriot League,Patriot,True,
401403447,s:40~l:41~e:401403447~c:401403447,2022-03-04T00:00Z,1011,True,False,True,False,2022-03-04T00:00Z,event,Patriot League Championship - Quarterfinal,0,N/A,2176,Alumni Hall (Navy),Annapolis,MD,5710,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,True,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,71,True,44,s:40~l:41~t:44,American University,Eagles,AMER,American University Eagles,American,c41130,True,https://a.espncdn.com/i/teamlogos/ncaa/500/44.png,22,64,False,401403447,2022,2,1910,c8102e,,22,Patriot League,Patriot,True,
401403446,s:40~l:41~e:401403446~c:401403446,2022-03-04T00:00Z,652,True,False,True,False,2022-03-04T00:00Z,event,Patriot League Championship - Quarterfinal,0,N/A,1999,Case Gym,Boston,MA,1800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,104,s:40~l:41~t:104,Boston University,Terriers,BU,Boston University Terriers,Boston Univ,cc0000,ffffff,True,1999,https://a.espncdn.com/i/teamlogos/ncaa/500/104.png,22,76,True,2352,s:40~l:41~t:2352,Loyola (MD),Greyhounds,L-MD,Loyola (MD) Greyhounds,Loyola (MD),76a7a0,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2352.png,22,64,False,401403446,2022,2,2093,c9cbca,,22,Patriot League,Patriot,True,
401403445,s:40~l:41~e:401403445~c:401403445,2022-03-04T00:00Z,1732,True,False,True,False,2022-03-04T00:00Z,event,Patriot League Championship - Quarterfinal,0,N/A,2141,Stabler Arena,Bethlehem,PA,5600,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2329,s:40~l:41~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,True,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,91,True,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,True,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,77,False,401403445,2022,2,2186,231f20,,22,Patriot League,Patriot,True,
401403434,s:40~l:41~e:401403434~c:401403434,2022-03-04T00:00Z,0,True,True,True,False,2022-03-04T00:00Z,event,MVC Tournament - 1st Round,0,N/A,1839,Enterprise Center,St. Louis,MO,0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2287,s:40~l:41~t:2287,Illinois State,Redbirds,ILST,Illinois State Redbirds,Illinois State,CE1126,ffe716,True,1932,https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png,18,58,True,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,True,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,53,False,401403434,2022,2,2170,f0f0f0,,18,Missouri Valley Conference,MVC,True,
401403391,s:40~l:41~e:401403391~c:401403391,2022-03-04T00:00Z,1033,True,False,True,False,2022-03-04T00:00Z,event,ASUN Championship - Quarterfinal,0,N/A,1994,Swisher Gymnasium,Jacksonville,FL,1452,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,79,True,2110,s:40~l:41~t:2110,Central Arkansas,Bears,CARK,Central Arkansas Bears,C Arkansas,a7a9ac,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2110.png,46,69,False,401403391,2022,2,1908,8e959a,,46,ASUN Conference,ASUN,True,
401403390,s:40~l:41~e:401403390~c:401403390,2022-03-04T00:00Z,2732,True,False,True,False,2022-03-04T00:00Z,event,ASUN Championship - Quarterfinal,0,N/A,2130,Pete Mathews Coliseum,Jacksonville,AL,3500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,J'Ville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,46,78,True,338,s:40~l:41~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,67,False,401403390,2022,2,2015,fdbb30,,46,ASUN Conference,ASUN,True,
401403389,s:40~l:41~e:401403389~c:401403389,2022-03-04T00:00Z,1593,True,False,True,False,2022-03-04T00:00Z,event,ASUN Championship - Quarterfinal,0,N/A,5289,Freedom Hall,Louisville,KY,18252,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,91,s:40~l:41~t:91,Bellarmine,Knights,BELL,Bellarmine Knights,Bellarmine,000000,,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/91.png,46,81,True,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,True,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,68,False,401403389,2022,2,2101,076c3b,,46,ASUN Conference,ASUN,True,
401403388,s:40~l:41~e:401403388~c:401403388,2022-03-04T00:00Z,2486,True,False,True,False,2022-03-04T00:00Z,event,ASUN Championship - Quarterfinal,0,N/A,7117,Liberty Arena,Lynchburg,VA,4000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,52,True,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,True,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,47,False,401403388,2022,2,2038,f6b734,,46,ASUN Conference,ASUN,True,
401377780,s:40~l:41~e:401377780~c:401377780,2022-03-04T00:00Z,4261,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,1961,Moody Coliseum,Dallas,TX,7000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,True,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,76,True,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,62,71,False,401377780,2022,2,201,717073,,62,American Athletic Conference,American,True,
401373765,s:40~l:41~e:401373765~c:401373765,2022-03-04T00:00Z,3763,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,51,False,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,71,True,401373765,2022,2,2110,bb2f4c,,11,Conference USA,C-USA,True,
401365401,s:40~l:41~e:401365401~c:401365401,2022-03-04T00:00Z,1735,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,2163,OceanFirst Bank Center,West Long Branch,NJ,4100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,,True,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,13,75,True,2514,s:40~l:41~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,72,False,401365401,2022,2,1907,,,13,Metro Atlantic Athletic Conference,MAAC,True,
401365400,s:40~l:41~e:401365400~c:401365400,2022-03-04T00:00Z,1910,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,2062,Draddy Gymnasium,Riverdale,NY,2345,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,True,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,74,True,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,True,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,72,False,401365400,2022,2,2001,f6a704,,13,Metro Atlantic Athletic Conference,MAAC,True,
401365399,s:40~l:41~e:401365399~c:401365399,2022-03-04T00:00Z,1062,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,2177,Gallagher Center,Niagara Falls,NY,2400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,315,s:40~l:41~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,True,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,74,True,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,52,False,401365399,2022,2,20,eea60f,,13,Metro Atlantic Athletic Conference,MAAC,True,
401365398,s:40~l:41~e:401365398~c:401365398,2022-03-04T00:00Z,914,True,False,True,False,2022-03-04T00:00Z,,,0,N/A,2037,Koessler Athletic Center,Buffalo,NY,2196,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2099,s:40~l:41~t:2099,Canisius,Golden Griffins,CAN,Canisius Golden Griffins,Canisius,004a81,dda50f,True,2037,https://a.espncdn.com/i/teamlogos/ncaa/500/2099.png,13,78,True,2368,s:40~l:41~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,67,False,401365398,2022,2,1934,f0f0f0,,13,Metro Atlantic Athletic Conference,MAAC,True,
401405878,s:40~l:41~e:401405878~c:401405878,2022-03-04T00:30Z,0,True,True,True,False,2022-03-04T00:30Z,event,OVC Championship - Quarterfinal,0,N/A,2462,Ford Center,Evansville,IN,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2546,s:40~l:41~t:2546,Southeast Missouri State,Redhawks,SEMO,Southeast Missouri State Redhawks,SE Missouri St,cc0000,080808,True,1917,https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png,20,79,True,2634,s:40~l:41~t:2634,Tennessee State,Tigers,TNST,Tennessee State Tigers,Tennessee State,171796,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,55,False,401405878,2022,2,2113,f0f0f0,,20,Ohio Valley Conference,OVC,True,
401381915,s:40~l:41~e:401381915~c:401381915,2022-03-04T00:30Z,3083,True,False,True,False,2022-03-04T00:30Z,,,0,N/A,2081,McDougald-McLendon Arena,Durham,NC,3500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,67,True,2569,s:40~l:41~t:2569,South Carolina State,Bulldogs,SCST,South Carolina State Bulldogs,SC State,7d1315,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,62,False,401381915,2022,2,2077,104897,,16,Mid-Eastern Athletic Conference,MEAC,True,
401381696,s:40~l:41~e:401381696~c:401381696,2022-03-04T00:30Z,2897,True,False,True,False,2022-03-04T00:30Z,,,0,N/A,1989,Joseph G. Echols Hall,Norfolk,VA,4500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2450,s:40~l:41~t:2450,Norfolk State,Spartans,NORF,Norfolk State Spartans,Norfolk State,046546,,True,1989,https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png,16,83,True,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,True,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,61,False,401381696,2022,2,1978,6b818d,,16,Mid-Eastern Athletic Conference,MEAC,True,
401373784,s:40~l:41~e:401373784~c:401373784,2022-03-04T00:30Z,2100,True,False,True,False,2022-03-04T00:30Z,,,0,N/A,2164,Physical Education Complex,Baltimore,MD,4100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,True,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,59,False,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,63,True,401373784,2022,2,2021,f47937,,16,Mid-Eastern Athletic Conference,MEAC,True,
401373065,s:40~l:41~e:401373065~c:401373065,2022-03-04T00:30Z,897,True,False,True,False,2022-03-04T00:30Z,,,0,N/A,2064,Hytche Athletic Center,Princess Anne,MD,5500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2379,s:40~l:41~t:2379,Maryland-Eastern Shore,Hawks,UMES,Maryland-Eastern Shore Hawks,MD-Eastern,5c2301,b5b7ba,True,2064,https://a.espncdn.com/i/teamlogos/ncaa/500/2379.png,16,63,True,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,59,False,401373065,2022,2,1957,009cdd,,16,Mid-Eastern Athletic Conference,MEAC,True,
401371551,s:40~l:41~e:401371551~c:401371551,2022-03-04T00:30Z,1319,True,False,True,False,2022-03-04T00:30Z,,,0,N/A,4585,Bernard G. Johnson Coliseum,Huntsville,TX,6100,True,1130.0,18:50,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2534,s:40~l:41~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,000000,True,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,30,69,True,2627,s:40~l:41~t:2627,Tarleton,Texans,TAR,Tarleton Texans,Tarleton,000000,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2627.png,30,50,False,401371551,2022,2,,,,30,Western Athletic Conference,WAC,True,
401365397,s:40~l:41~e:401365397~c:401365397,2022-03-04T00:30Z,1411,True,False,True,False,2022-03-04T00:30Z,,,0,N/A,1259,Total Mortgage Arena,Bridgeport,CT,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,True,1259,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,65,True,2520,s:40~l:41~t:2520,Rider,Broncs,RID,Rider Broncs,Rider,a80532,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png,13,59,False,401365397,2022,2,1944,ebebeb,,13,Metro Atlantic Athletic Conference,MAAC,True,
401405862,s:40~l:41~e:401405862~c:401405862,2022-03-04T01:00Z,0,True,False,True,False,2022-03-04T01:00Z,event,KEEPS Horizon League Championship - Quarterfinal,0,N/A,2143,Wolstein Center,Cleveland,OH,13610,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,325,s:40~l:41~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland State,006633,231f20,True,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,83,True,2523,s:40~l:41~t:2523,Robert Morris,Colonials,RMU,Robert Morris Colonials,Robert Morris,00214D,True,https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png,45,67,False,401405862,2022,2,5470,a21d2b,,45,Horizon League,Horizon,True,
