id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,groups.id,groups.name,groups.shortName,groups.isConference,status.type.altDetail,tournamentId
401264524,s:40~l:41~e:401264524~c:401264524,2020-11-25T20:00Z,0,True,True,False,False,2020-11-25T20:00Z,event,Golden Window Classic,0,N/A,4569,Pinnacle Bank Arena,Lincoln,NE,15000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2449,s:40~l:41~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,N Dakota St,01402A,ffffff,True,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,49,48,False,2440,s:40~l:41~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,True,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,44,62,True,401264524,2021,2,,,,,,
401262085,s:40~l:41~e:401262085~c:401262085,2020-11-25T20:00Z,450,True,False,False,False,2020-11-25T20:00Z,,,0,N/A,2154,McAlister Field House,Charleston,SC,6000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,True,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,89,True,2496,s:40~l:41~t:2496,Piedmont,Lions,PIED,Piedmont Lions,Piedmont,,,False,,,,64,False,401262085,2021,2,,,,,,
401257483,s:40~l:41~e:401257483~c:401257483,2020-11-25T20:00Z,111,True,True,False,False,2020-11-25T20:00Z,event,Xavier Invitational,0,N/A,1973,Cintas Center,Cincinnati,OH,10224,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2649,s:40~l:41~t:2649,Toledo,Rockets,TOL,Toledo Rockets,Toledo,ffffff,ffd51d,True,2116,https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png,14,59,False,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,True,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,61,True,401257483,2021,2,,,,,,
401254696,s:40~l:41~e:401254696~c:401254696,2020-11-25T20:30Z,906,True,False,False,False,2020-11-25T20:30Z,,,0,N/A,2155,Bartow Arena,Birmingham,AL,8500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,5,s:40~l:41~t:5,UAB,Blazers,UAB,UAB Blazers,UAB,054338,ffc845,True,2155,https://a.espncdn.com/i/teamlogos/ncaa/500/5.png,11,99,True,2016,s:40~l:41~t:2016,Alcorn State,Braves,ALCN,Alcorn State Braves,Alcorn St,4b0058,46166a,True,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,50,False,401254696,2021,2,,,,,,
401264550,s:40~l:41~e:401264550~c:401264550,2020-11-25T21:00Z,1,True,False,False,False,2020-11-25T21:00Z,,,0,N/A,4052,Swinney Recreation Center,Kansas City,MO,1500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,140,s:40~l:41~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,True,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,49,105,True,510,s:40~l:41~t:510,Culver-Stockton,Wildcats,CUL,Culver-Stockton Wildcats,Culver-Stockton,000000,,False,,,,35,False,401264550,2021,2,,,,,,
401264406,s:40~l:41~e:401264406~c:401264406,2020-11-25T21:00Z,0,True,True,False,False,2020-11-25T21:00Z,event,Bubbleville,0,N/A,2160,Mohegan Sun Arena,Uncasville,CT,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2349,s:40~l:41~t:2349,UMass Lowell,River Hawks,UML,UMass Lowell River Hawks,UMass Lowell,00529C,cf1f2f,True,4485,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,1,76,True,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,True,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,68,False,401264406,2021,2,,,,,,
401264125,s:40~l:41~e:401264125~c:401264125,2020-11-25T21:00Z,250,True,False,False,False,2020-11-25T21:00Z,,,0,N/A,2166,Timmons Arena,Greenville,SC,2500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,True,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,95,True,2839,s:40~l:41~t:2839,Tusculum,Pioneers,TUSC,Tusculum Pioneers,Tusculum,000000,,False,,,,62,False,401264125,2021,2,,,,,,
401261581,s:40~l:41~e:401261581~c:401261581,2020-11-25T21:00Z,0,True,False,False,False,2020-11-25T21:00Z,,,0,N/A,2013,McDonough Arena,Washington,DC,2400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,True,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,70,True,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,62,False,401261581,2021,2,,,,,,
401260341,s:40~l:41~e:401260341~c:401260341,2020-11-25T21:00Z,0,True,False,False,False,2020-11-25T21:00Z,event,Mako Medical Wake Forest Classic,9,QRR,2120,Lawrence Joel Veterans Memorial Coliseum,Winston-Salem,NC,14665,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,154,s:40~l:41~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,True,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,111,True,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,51,False,401260341,2021,2,,,,,,
401259241,s:40~l:41~e:401259241~c:401259241,2020-11-25T21:00Z,0,True,True,False,False,2020-11-25T21:00Z,,,0,N/A,2609,Kimmel Arena,Asheville,NC,3200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,350,s:40~l:41~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,True,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,76,False,2717,s:40~l:41~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,True,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,98,True,401259241,2021,2,,,,,,
401258906,s:40~l:41~e:401258906~c:401258906,2020-11-25T21:00Z,624,True,False,False,False,2020-11-25T21:00Z,,,1,STD,3416,College Park Center,Arlington,TX,7000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,68,False,197,s:40~l:41~t:197,Oklahoma State,Cowboys,OKST,Oklahoma State Cowboys,Oklahoma State,FF6500,ff9900,True,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,75,True,401258906,2021,2,,,,,,
401257660,s:40~l:41~e:401257660~c:401257660,2020-11-25T21:00Z,2956,True,False,False,False,2020-11-25T21:00Z,event,Wade Houston Tipoff Classic,0,N/A,2030,KFC Yum! Center,Louisville,KY,22000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,True,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2,79,True,339,s:40~l:41~t:339,Evansville,Purple Aces,EVAN,Evansville Purple Aces,Evansville,663399,ef6f00,True,2462,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png,18,44,False,401257660,2021,2,,,,,,
401257450,s:40~l:41~e:401257450~c:401257450,2020-11-25T21:00Z,287,True,False,False,False,2020-11-25T21:00Z,,,0,N/A,2015,KSU Convocation Center,Kennesaw,GA,4800,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,338,s:40~l:41~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw State,000000,fdbb30,True,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,87,True,111946,s:40~l:41~t:111946,Carver College,Cougars,CARV,Carver College Cougars,Carver,,,False,,,,40,False,401257450,2021,2,,,,,,
401262064,s:40~l:41~e:401262064~c:401262064,2020-11-25T21:30Z,0,True,False,False,False,2020-11-25T21:30Z,,,0,N/A,1907,People's United Center,Hamden,CT,3570,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2514,s:40~l:41~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,,True,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,13,84,True,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,True,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,66,False,401262064,2021,2,,,,,,
401254080,s:40~l:41~e:401254080~c:401254080,2020-11-25T21:30Z,0,True,True,False,False,2020-11-25T21:30Z,event,Bad Boy Mowers Crossover Classic,0,N/A,4796,Sanford Pentagon,Sioux Falls,SD,0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,True,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,87,False,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,93,True,401254080,2021,2,,,,,,
401258893,s:40~l:41~e:401258893~c:401258893,2020-11-25T22:00Z,132,True,True,False,False,2020-11-25T22:00Z,,,0,N/A,2127,State Farm Center,Champaign,IL,15544,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,True,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,84,True,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,,True,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,61,False,401258893,2021,2,,,,,,
401257632,s:40~l:41~e:401257632~c:401257632,2020-11-25T22:00Z,0,True,False,False,False,2020-11-25T22:00Z,,,1,STD,553,Alex G. Spanos Center,Stockton,CA,6150,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,279,s:40~l:41~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,True,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,29,66,True,27,s:40~l:41~t:27,UC Riverside,Highlanders,UCR,UC Riverside Highlanders,UC Riverside,14234F,,True,2082,https://a.espncdn.com/i/teamlogos/ncaa/500/27.png,9,60,False,401257632,2021,2,,,,,,
401262416,s:40~l:41~e:401262416~c:401262416,2020-11-25T22:30Z,0,True,True,False,False,2020-11-25T22:30Z,event,Mako Medical Wolfpack Invitational,0,N/A,2139,Reynolds Coliseum,Raleigh,NC,5500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,80,True,2454,s:40~l:41~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,babcbe,True,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,67,False,401262416,2021,2,,,,,,
401262492,s:40~l:41~e:401262492~c:401262492,2020-11-25T23:00Z,0,True,False,False,False,2020-11-25T23:00Z,,,0,N/A,1920,BB&T Arena,Highland Heights,KY,8427,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,94,s:40~l:41~t:94,Northern Kentucky,Norse,NKU,Northern Kentucky Norse,N Kentucky,000000,eab621,True,1920,https://a.espncdn.com/i/teamlogos/ncaa/500/94.png,45,74,True,2050,s:40~l:41~t:2050,Ball State,Cardinals,BALL,Ball State Cardinals,Ball State,DA0000,ffffff,True,299,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,14,73,False,401262492,2021,2,,,,,,
401262139,s:40~l:41~e:401262139~c:401262139,2020-11-25T23:00Z,0,True,False,False,False,2020-11-25T23:00Z,,,0,N/A,914,Save Mart Center,Fresno,CA,15596,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,True,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,87,True,3078,s:40~l:41~t:3078,William Jessup,Warriors,WIL,William Jessup Warriors,William Jessup,000000,,False,,,,47,False,401262139,2021,2,,,,,,
401260050,s:40~l:41~e:401260050~c:401260050,2020-11-25T23:00Z,1500,True,False,False,False,2020-11-25T23:00Z,,,0,N/A,2032,Hinkle Fieldhouse,Indianapolis,IN,9100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2086,s:40~l:41~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,True,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,4,66,True,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,8b7f79,True,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,62,False,401260050,2021,2,,,,,,
401259897,s:40~l:41~e:401259897~c:401259897,2020-11-25T23:00Z,0,True,True,False,False,2020-11-25T23:00Z,event,Space Coast Challenge,0,N/A,5446,Titan Field House,Melbourne,FL,1500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,True,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,77,True,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,True,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,64,False,401259897,2021,2,,,,,,
401257619,s:40~l:41~e:401257619~c:401257619,2020-11-25T23:00Z,0,True,False,False,False,2020-11-25T23:00Z,,,1,STD,5426,Jerry Richardson Indoor Stadium,Spartanburg,SC,3400,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2747,s:40~l:41~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B22,f0f0f0,True,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,88,True,2648,s:40~l:41~t:2648,Toccoa Falls,Eagles,TF,Toccoa Falls Eagles,Toccoa Falls,000000,,False,,,,49,False,401257619,2021,2,,,,,,
401264805,s:40~l:41~e:401264805~c:401264805,2020-11-25T23:30Z,100,True,False,False,False,2020-11-25T23:30Z,,,0,N/A,2186,Christl Arena,West Point,NY,5043,True,35.0,0:35,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,True,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,93,True,2383,s:40~l:41~t:2383,US Merchant Marine Academy,Mariners,MM,US Merchant Marine Academy Mariners,Merchant Marine,000000,,False,,,,32,False,401264805,2021,2,,,,,,
401262381,s:40~l:41~e:401262381~c:401262381,2020-11-25T23:30Z,187,True,False,False,False,2020-11-25T23:30Z,,,0,N/A,5995,Flowers Hall,Florence,AL,3500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2453,s:40~l:41~t:2453,North Alabama,Lions,UNA,North Alabama Lions,North Alabama,663399,,True,5995,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,46,98,True,3083,s:40~l:41~t:3083,Oakwood,Ambassadors,OKW,Oakwood Ambassadors,Oakwood,000000,,False,,,,74,False,401262381,2021,2,,,,,,
401260377,s:40~l:41~e:401260377~c:401260377,2020-11-25T23:30Z,0,True,True,False,False,2020-11-25T23:30Z,,,0,N/A,2111,Viejas Arena,San Diego,CA,12414,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2492,s:40~l:41~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,dc762f,True,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,86,True,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,True,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,72,False,401260377,2021,2,,,,,,
401265456,s:40~l:41~e:401265456~c:401265456,2020-11-26T00:00Z,242,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,2216,Ocean Bank Convocation Center,Miami,FL,5000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2229,s:40~l:41~t:2229,Florida International,Panthers,FIU,Florida International Panthers,FIU,091731,c5960c,True,2216,https://a.espncdn.com/i/teamlogos/ncaa/500/2229.png,11,85,True,2228,s:40~l:41~t:2228,Flagler,Saints,FLGR,Flagler Saints,Flagler,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2228.png,,81,False,401265456,2021,2,,,,,,
401264556,s:40~l:41~e:401264556~c:401264556,2020-11-26T00:00Z,0,True,False,False,False,2020-11-26T00:00Z,event,Billiken Classic,0,N/A,1947,Chaifetz Arena,St. Louis,MO,10600,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,139,s:40~l:41~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,ebebeb,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,89,True,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,True,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,20,52,False,401264556,2021,2,,,,,,
401264461,s:40~l:41~e:401264461~c:401264461,2020-11-26T00:00Z,0,True,False,True,False,2020-11-26T00:00Z,,,0,N/A,506,Gill Coliseum,Corvallis,OR,9301,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,71,True,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,63,False,401264461,2021,2,21,Pac-12 Conference,Pac-12,True,,
401264239,s:40~l:41~e:401264239~c:401264239,2020-11-26T00:00Z,0,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,586,Matadome,Northridge,CA,2500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,,True,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,97,True,2716,s:40~l:41~t:2716,Westmont,Warriors,WEST,Westmont Warriors,Westmont,,,False,,,,79,False,401264239,2021,2,,,,,,
401264120,s:40~l:41~e:401264120~c:401264120,2020-11-26T00:00Z,0,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,1994,Swisher Gymnasium,Jacksonville,FL,1452,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,99,True,3189,s:40~l:41~t:3189,College of Coastal Georgia,Mariners,OFC,College of Coastal Georgia Mariners,Coastal Georgia,,,False,,,,57,False,401264120,2021,2,,,,,,
401262547,s:40~l:41~e:401262547~c:401262547,2020-11-26T00:00Z,0,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,2117,Don Haskins Center,El Paso,TX,11892,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2638,s:40~l:41~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,True,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,100,True,94822,s:40~l:41~t:94822,Texas Permian Basin,Falcons,TXPR,Texas Permian Basin Falcons,TX Perm Basin,,,False,,,,81,False,401262547,2021,2,,,,,,
401262478,s:40~l:41~e:401262478~c:401262478,2020-11-26T00:00Z,0,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,2094,Williams Arena,Minneapolis,MN,14625,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,135,s:40~l:41~t:135,Minnesota,Golden Gophers,MINN,Minnesota Golden Gophers,Minnesota,981a31,981a31,True,2094,https://a.espncdn.com/i/teamlogos/ncaa/500/135.png,7,99,True,2739,s:40~l:41~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,True,522,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,69,False,401262478,2021,2,,,,,,
401262153,s:40~l:41~e:401262153~c:401262153,2020-11-26T00:00Z,0,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,5725,Schar Center,Elon,NC,5100,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2210,s:40~l:41~t:2210,Elon,Phoenix,ELON,Elon Phoenix,Elon,020303,b59a57,True,5725,https://a.espncdn.com/i/teamlogos/ncaa/500/2210.png,10,82,True,286,s:40~l:41~t:286,NC Wesleyan,Battling Bishops,NCW,NC Wesleyan Battling Bishops,NC Wesleyan,000000,,False,,,,52,False,401262153,2021,2,,,,,,
401261741,s:40~l:41~e:401261741~c:401261741,2020-11-26T00:00Z,227,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,1970,Cameron Hall,Lexington,VA,5029,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,True,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,90,True,2592,s:40~l:41~t:2592,St. Andrews,Knights,SA,St. Andrews Knights,St. Andrews,000000,,False,,https://a.espncdn.com/i/teamlogos/ncaa/500/2592.png,,63,False,401261741,2021,2,,,,,,
401261657,s:40~l:41~e:401261657~c:401261657,2020-11-26T00:00Z,945,True,False,False,False,2020-11-26T00:00Z,event,South Alabama Tournament,0,N/A,2193,Mitchell Center,Mobile,AL,10041,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,6,s:40~l:41~t:6,South Alabama,Jaguars,USA,South Alabama Jaguars,South Alabama,003E7E,,True,2193,https://a.espncdn.com/i/teamlogos/ncaa/500/6.png,27,68,True,2226,s:40~l:41~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,True,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,11,66,False,401261657,2021,2,,,,,,
401261562,s:40~l:41~e:401261562~c:401261562,2020-11-26T00:00Z,500,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,2,70,False,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St Francis PA,a20012,,True,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,80,True,401261562,2021,2,,,,,,
401261518,s:40~l:41~e:401261518~c:401261518,2020-11-26T00:00Z,0,True,False,False,False,2020-11-26T00:00Z,,,1,STD,684,Allen County War Memorial Coliseum,Fort Wayne,IN,13000,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,2,2870,s:40~l:41~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,True,684,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,45,67,True,2545,s:40~l:41~t:2545,SE Louisiana,Lions,SELA,SE Louisiana Lions,SE Louisiana,215732,ffc72c,True,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,63,False,401261518,2021,2,,,,,OT,
401260961,s:40~l:41~e:401260961~c:401260961,2020-11-26T00:00Z,653,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,2010,Strahan Arena at the University Events Center,San Marcos,TX,10000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,326,s:40~l:41~t:326,Texas State,Bobcats,TXST,Texas State Bobcats,Texas State,4e1719,b4975a,True,2010,https://a.espncdn.com/i/teamlogos/ncaa/500/326.png,27,98,True,2371,s:40~l:41~t:2371,Mary Hardin-Baylor,Crusaders,MHB,Mary Hardin-Baylor Crusaders,Mary Hardin-Bay,000000,,False,,,,59,False,401260961,2021,2,,,,,,
401260358,s:40~l:41~e:401260358~c:401260358,2020-11-26T00:00Z,25,True,False,False,False,2020-11-26T00:00Z,,,0,N/A,194,John M. Belk Arena,Davidson,NC,4300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,True,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,82,True,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,True,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,73,False,401260358,2021,2,,,,,,
