id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box,player_box
283442678,s:40~l:41~e:283442678~c:283442678,2008-12-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T00:00Z,0,N/A,1970,Cameron Hall,Lexington,VA,5029,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2678,s:40~l:41~t:2678,VMI,Keydets,VMI,VMI Keydets,VMI,E52D37,eec52b,TRUE,1970,https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png,24,2097,s:40~l:41~t:2097,Campbell,Fighting Camels,CAMP,Campbell Fighting Camels,Campbell,000000,"",TRUE,1906,https://a.espncdn.com/i/teamlogos/ncaa/500/2097.png,46,283442678,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283442597,s:40~l:41~e:283442597~c:283442597,2008-12-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T00:00Z,0,N/A,2060,Peter Aquilone Court,Brooklyn,NY,1250,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2597,s:40~l:41~t:2597,St. Francis (BKN),Terriers,SFBK,St. Francis (BKN) Terriers,St Francis BK,113682,"",TRUE,4941,https://a.espncdn.com/i/teamlogos/ncaa/500/2597.png,19,171,s:40~l:41~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,TRUE,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,283442597,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283442561,s:40~l:41~e:283442561~c:283442561,2008-12-10T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-12-10T00:00Z,1,STD,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,TRUE,20,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,2368,s:40~l:41~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,283442561,2,2009,"",13,Metro Atlantic Athletic Conference,MAAC,TRUE,,TRUE,TRUE,TRUE
283442261,s:40~l:41~e:283442261~c:283442261,2008-12-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T00:00Z,0,N/A,2017,Convocation Center (VA),Hampton,VA,7200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,283442261,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283442198,s:40~l:41~e:283442198~c:283442198,2008-12-10T00:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-12-10T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,TRUE,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,46,2157,s:40~l:41~t:2157,Covenant,Scots,COV,Covenant Scots,Covenant,000000,"",FALSE,,"",,283442198,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283442083,s:40~l:41~e:283442083~c:283442083,2008-12-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T00:00Z,0,N/A,2208,Sojka Pavilion,Lewisburg,PA,4000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,283442083,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283440227,s:40~l:41~e:283440227~c:283440227,2008-12-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T00:00Z,0,N/A,2179,Ryan Center,Kingston,RI,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,227,s:40~l:41~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,2179,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,160,s:40~l:41~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,TRUE,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,283440227,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283440225,s:40~l:41~e:283440225~c:283440225,2008-12-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T00:00Z,0,N/A,2036,Pizzitola Sports Center,Providence,RI,2800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,225,s:40~l:41~t:225,Brown,Bears,BRWN,Brown Bears,Brown,411e09,949300,TRUE,2036,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,12,42,s:40~l:41~t:42,Hartford,Hawks,HART,Hartford Hawks,Hartford,d60008,000000,TRUE,1929,https://a.espncdn.com/i/teamlogos/ncaa/500/42.png,1,283440225,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283440116,s:40~l:41~e:283440116~c:283440116,2008-12-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T00:00Z,0,N/A,2175,Knott Arena,Emmitsburg,MD,3121,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,116,s:40~l:41~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mount St Mary,005596,ebebeb,TRUE,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,283440116,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283440061,s:40~l:41~e:283440061~c:283440061,2008-12-10T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-10T00:00Z,0,N/A,2088,Stegeman Coliseum,Athens,GA,10523,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,283440061,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283430301,s:40~l:41~e:283430301~c:283430301,2008-12-09T03:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T03:00Z,0,N/A,501,Jenny Craig Pavilion,San Diego,CA,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,23,s:40~l:41~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,30,283430301,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283432628,s:40~l:41~e:283432628~c:283432628,2008-12-09T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T02:00Z,0,N/A,2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,44,2724,s:40~l:41~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita State,0d0a03,ffc41e,TRUE,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,283432628,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283430198,s:40~l:41~e:283430198~c:283430198,2008-12-09T01:05Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T01:05Z,0,N/A,1993,Mabee Center,Tulsa,OK,10575,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,198,s:40~l:41~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002955,ccb48c,TRUE,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,49,2031,s:40~l:41~t:2031,Little Rock,Trojans,UALR,Little Rock Trojans,Little Rock,AD0000,898d8f,TRUE,2180,https://a.espncdn.com/i/teamlogos/ncaa/500/2031.png,27,283430198,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283430357,s:40~l:41~e:283430357~c:283430357,2008-12-09T01:00Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-12-09T01:00Z,0,N/A,2211,American Bank Center,Corpus Christi,TX,8100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,357,s:40~l:41~t:357,Texas A&M-CC,Islanders,AMCC,Texas A&M-CC Islanders,Texas A&M-CC,00639c,008752,TRUE,2211,https://a.espncdn.com/i/teamlogos/ncaa/500/357.png,25,3082,s:40~l:41~t:3082,Texas A&M-International,Dust Devils,AMI,Texas A&M-International Dust Devils,TX A&M-Intl,000000,"",FALSE,,"",,283430357,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283430356,s:40~l:41~e:283430356~c:283430356,2008-12-09T01:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T01:00Z,0,N/A,2127,State Farm Center,Champaign,IL,15544,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,30,283430356,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283430046,s:40~l:41~e:283430046~c:283430046,2008-12-09T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T00:30Z,0,N/A,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,TRUE,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,TRUE,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,43,283430046,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283432599,s:40~l:41~e:283432599~c:283432599,2008-12-09T00:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T00:30Z,0,N/A,2019,Carnesecca Arena,Queens,NY,5602,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2599,s:40~l:41~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St. John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,2885,s:40~l:41~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,TRUE,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,43,283432599,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283432405,s:40~l:41~e:283432405~c:283432405,2008-12-09T00:30Z,0,TRUE,FALSE,TRUE,FALSE,[],2008-12-09T00:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,"",TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,161,s:40~l:41~t:161,Fairleigh Dickinson,Knights,FDU,Fairleigh Dickinson Knights,Fair Dickinson,28334a,ffffff,TRUE,2076,https://a.espncdn.com/i/teamlogos/ncaa/500/161.png,19,283432405,2,2009,"",19,Northeast Conference,NEC,TRUE,,TRUE,TRUE,TRUE
283430097,s:40~l:41~e:283430097~c:283430097,2008-12-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'MARQUES MAYBIN CLASSIC'}]",2008-12-09T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,TRUE,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,30,283430097,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283432803,s:40~l:41~e:283432803~c:283432803,2008-12-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T00:00Z,1,STD,2182,Chace Athletic Center,Smithfield,RI,2670,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2803,s:40~l:41~t:2803,Bryant,Bulldogs,BRY,Bryant Bulldogs,Bryant,000000,9f8343,TRUE,2182,https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png,43,349,s:40~l:41~t:349,Army,Black Knights,ARMY,Army Black Knights,Army,ce9c00,231f20,TRUE,2186,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,22,283432803,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283432329,s:40~l:41~e:283432329~c:283432329,2008-12-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T00:00Z,0,N/A,2141,Stabler Arena,Bethlehem,PA,5600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2329,s:40~l:41~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,TRUE,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,399,s:40~l:41~t:399,Albany,Great Danes,ALB,Albany Great Danes,Albany,3D2777,ffffff,TRUE,1976,https://a.espncdn.com/i/teamlogos/ncaa/500/399.png,1,283432329,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283432230,s:40~l:41~e:283432230~c:283432230,2008-12-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2230,s:40~l:41~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,TRUE,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,322,s:40~l:41~t:322,Lafayette,Leopards,LAF,Lafayette Leopards,Lafayette,790000,a59474,TRUE,2132,https://a.espncdn.com/i/teamlogos/ncaa/500/322.png,22,283432230,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283432199,s:40~l:41~e:283432199~c:283432199,2008-12-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T00:00Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8754,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,f0f0f0,TRUE,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,131,s:40~l:41~t:131,Wayne State (MI),Tartars,WNST,Wayne State (MI) Tartars,Wayne State,000000,"",FALSE,,"",,283432199,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283430311,s:40~l:41~e:283430311~c:283430311,2008-12-09T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-09T00:00Z,0,N/A,14,Harold Alfond Arena,Orono,ME,5712,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,311,s:40~l:41~t:311,Maine,Black Bears,ME,Maine Black Bears,Maine,127dbe,"",TRUE,4605,https://a.espncdn.com/i/teamlogos/ncaa/500/311.png,1,2142,s:40~l:41~t:2142,Colgate,Raiders,COLG,Colgate Raiders,Colgate,8B011D,231f20,TRUE,2188,https://a.espncdn.com/i/teamlogos/ncaa/500/2142.png,22,283430311,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283430195,s:40~l:41~e:283430195~c:283430195,2008-12-08T21:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'MARQUES MAYBIN CLASSIC'}]",2008-12-08T21:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,283430195,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283420026,s:40~l:41~e:283420026~c:283420026,2008-12-08T03:30Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-08T03:30Z,0,N/A,479,Pauley Pavilion presented by Wescom,Los Angeles,CA,13800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,"",TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,283420026,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283422483,s:40~l:41~e:283422483~c:283422483,2008-12-08T01:30Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BIG 12/PAC-10 HARDWOOD SERIES'}]",2008-12-08T01:30Z,0,N/A,597,McArthur Court,Eugene,OR,9087,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,2306,s:40~l:41~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas State,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,283422483,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283420120,s:40~l:41~e:283420120~c:283420120,2008-12-08T00:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BB & T CLASSIC'}]",2008-12-08T00:30Z,0,N/A,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,45,s:40~l:41~t:45,George Washington,Colonials,GW,George Washington Colonials,G Washington,002843,e8d2a1,TRUE,2125,https://a.espncdn.com/i/teamlogos/ncaa/500/45.png,3,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,283420120,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283422320,s:40~l:41~e:283422320~c:283422320,2008-12-07T23:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'MARQUES MAYBIN CLASSIC'}]",2008-12-07T23:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,TRUE,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,30,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,283422320,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283420052,s:40~l:41~e:283420052~c:283420052,2008-12-07T23:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-07T23:00Z,0,N/A,1952,Donald L. Tucker Center,Tallahassee,FL,11500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,283420052,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283422492,s:40~l:41~e:283422492~c:283422492,2008-12-07T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-07T22:00Z,0,N/A,1055,Firestone Fieldhouse,Malibu,CA,3104,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2492,s:40~l:41~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,dc762f,TRUE,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,300,s:40~l:41~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,283422492,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283422426,s:40~l:41~e:283422426~c:283422426,2008-12-07T22:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BB & T CLASSIC'}]",2008-12-07T22:00Z,0,N/A,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2426,s:40~l:41~t:2426,Navy,Midshipmen,NAVY,Navy Midshipmen,Navy,131630,b6a77c,TRUE,2176,https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,22,259,s:40~l:41~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,74232D,c2c1ba,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,283422426,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283422393,s:40~l:41~e:283422393~c:283422393,2008-12-07T22:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-07T22:00Z,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,27,2565,s:40~l:41~t:2565,SIU Edwardsville,Cougars,SIUE,SIU Edwardsville Cougars,SIUE,eb1c23,080808,TRUE,1919,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png,43,283422393,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283420202,s:40~l:41~e:283420202~c:283420202,2008-12-07T21:05Z,0,TRUE,TRUE,FALSE,FALSE,[],2008-12-07T21:05Z,0,N/A,1911,BOK Center,Tulsa,OK,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,202,s:40~l:41~t:202,Tulsa,Golden Hurricane,TLSA,Tulsa Golden Hurricane,Tulsa,004371,ee3b33,TRUE,2049,https://a.espncdn.com/i/teamlogos/ncaa/500/202.png,11,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,TRUE,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,283420202,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283420097,s:40~l:41~e:283420097~c:283420097,2008-12-07T21:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'MARQUES MAYBIN CLASSIC'}]",2008-12-07T21:00Z,1,STD,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,TRUE,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,195,s:40~l:41~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,283420097,2,2009,"",,"","",,,TRUE,TRUE,TRUE
283420127,s:40~l:41~e:283420127~c:283420127,2008-12-07T21:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2008-12-07T21:00Z,0,N/A,1987,Breslin Center,East Lansing,MI,14797,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,127,s:40~l:41~t:127,Michigan State,Spartans,MSU,Michigan State Spartans,Michigan State,18453B,ffffff,TRUE,1987,https://a.espncdn.com/i/teamlogos/ncaa/500/127.png,7,71,s:40~l:41~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,TRUE,406,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,283420127,2,2009,"",,"","",,,TRUE,TRUE,TRUE
