id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,groups.id,groups.name,groups.shortName,groups.isConference,status.type.altDetail,season,tournamentId,PBP
400586128,s:40~l:41~e:400586128~c:400586128,2014-11-22T00:00Z,1733,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'COACHES VS CANCER CLASSIC'}]",2014-11-22T00:00Z,0,N/A,1259,Webster Bank Arena,Bridgeport,CT,10000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2217,s:40~l:41~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,TRUE,1259,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,2747,s:40~l:41~t:2747,Wofford,Terriers,WOF,Wofford Terriers,Wofford,533B22,f0f0f0,TRUE,5426,https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png,24,400586128,2,,"","",,"",2015,,TRUE
400585693,s:40~l:41~e:400585693~c:400585693,2014-11-22T00:00Z,5208,TRUE,FALSE,FALSE,FALSE,[],2014-11-22T00:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,"",TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,400585693,2,,"","",,"",2015,,TRUE
400585900,s:40~l:41~e:400585900~c:400585900,2014-11-22T00:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2014-11-22T00:00Z,0,N/A,2107,Alumni Arena,Buffalo,NY,6783,TRUE,0,0:00,0,6,STATUS_POSTPONED,post,FALSE,Postponed,Postponed,Postponed,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,147,s:40~l:41~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,bf965c,TRUE,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,400585900,2,,"","",,"",2015,,FALSE
400591359,s:40~l:41~e:400591359~c:400591359,2014-11-21T23:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PARADISE JAM'}]",2014-11-21T23:30Z,0,N/A,2225,Sports and Fitness Center,St. Thomas,Virgin Islands,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,11,99,s:40~l:41~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,fdd023,2b0d57,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,400591359,2,,"","",,"",2015,,TRUE
400591061,s:40~l:41~e:400591061~c:400591061,2014-11-21T22:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': '2K CLASSIC'}]",2014-11-21T22:30Z,1,STD,4335,Scheels Arena,Fargo,ND,5700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,2016,s:40~l:41~t:2016,Alcorn State,Braves,ALCN,Alcorn State Braves,Alcorn State,4b0058,46166a,TRUE,2072,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,26,400591061,2,,"","",,"",2015,,TRUE
400607994,s:40~l:41~e:400607994~c:400607994,2014-11-21T22:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': '2K CLASSIC'}]",2014-11-21T22:00Z,0,N/A,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,TRUE,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,2,400607994,2,,"","",,"",2015,,TRUE
400607992,s:40~l:41~e:400607992~c:400607992,2014-11-21T22:00Z,7438,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PUERTO RICO TIP-OFF'}]",2014-11-21T22:00Z,0,N/A,2223,Coliseo de Puerto Rico,San Juan,Puerto Rico,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,TRUE,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,8,103,s:40~l:41~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,88001a,a39161,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,400607992,2,,"","",,"",2015,,TRUE
400591733,s:40~l:41~e:400591733~c:400591733,2014-11-21T22:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CBE HALL OF FAME CLASSIC'}]",2014-11-21T22:00Z,0,N/A,2163,OceanFirst Bank Center,West Long Branch,NJ,4100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,119,s:40~l:41~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,"",TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,2115,s:40~l:41~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,C Connecticut,1B49A2,d1d5d8,TRUE,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,400591733,2,,"","",,"",2015,,TRUE
400591322,s:40~l:41~e:400591322~c:400591322,2014-11-21T22:00Z,173,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'MEN AGAINST BREAST CANCER CLASSIC'}]",2014-11-21T22:00Z,0,N/A,2020,M.A.C. Center,Kent,OH,6327,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,43,s:40~l:41~t:43,Yale,Bulldogs,YALE,Yale Bulldogs,Yale,004a81,286dc0,TRUE,1923,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,12,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,400591322,2,,"","",,"",2015,,TRUE
400600644,s:40~l:41~e:400600644~c:400600644,2014-11-21T21:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CENTRAL MICHIGAN TOURNAMENT'}]",2014-11-21T21:30Z,0,N/A,2087,McGuirk Arena,Mount Pleasant,MI,5300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2029,s:40~l:41~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,TRUE,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,2674,s:40~l:41~t:2674,Valparaiso,Beacons,VALP,Valparaiso Beacons,Valparaiso,794500,"",TRUE,2159,https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png,45,400600644,2,,"","",,"",2015,,TRUE
400589262,s:40~l:41~e:400589262~c:400589262,2014-11-21T21:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'EMU SHOWCASE'}]",2014-11-21T21:30Z,0,N/A,2109,Convocation Center (MI),Ypsilanti,MI,8754,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2344,s:40~l:41~t:2344,Longwood,Lancers,LONG,Longwood Lancers,Longwood,003273,9ea2a3,TRUE,2097,https://a.espncdn.com/i/teamlogos/ncaa/500/2344.png,6,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,TRUE,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,400589262,2,,"","",,OT,2015,,TRUE
400588336,s:40~l:41~e:400588336~c:400588336,2014-11-21T21:00Z,1351,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PARADISE JAM'}]",2014-11-21T21:00Z,0,N/A,2225,Sports and Fitness Center,St. Thomas,Virgin Islands,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2440,s:40~l:41~t:2440,Nevada,Wolf Pack,NEV,Nevada Wolf Pack,Nevada,153E5F,8e9295,TRUE,461,https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,44,2550,s:40~l:41~t:2550,Seton Hall,Pirates,HALL,Seton Hall Pirates,Seton Hall,0857B1,8a8d8f,TRUE,1826,https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png,4,400588336,2,,"","",,"",2015,,TRUE
400608010,s:40~l:41~e:400608010~c:400608010,2014-11-21T19:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PUERTO RICO TIP-OFF'}]",2014-11-21T19:30Z,0,N/A,2223,Coliseo de Puerto Rico,San Juan,Puerto Rico,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,41,s:40~l:41~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,001d40,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,62,2168,s:40~l:41~t:2168,Dayton,Flyers,DAY,Dayton Flyers,Dayton,004B8D,ffffff,TRUE,2039,https://a.espncdn.com/i/teamlogos/ncaa/500/2168.png,3,400608010,2,,"","",,"",2015,,TRUE
400607989,s:40~l:41~e:400607989~c:400607989,2014-11-21T19:30Z,855,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'GILDAN CHARLESTON CLASSIC'}]",2014-11-21T19:30Z,0,N/A,1955,TD Arena,Charleston,SC,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2390,s:40~l:41~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,400607989,2,,"","",,"",2015,,TRUE
400589263,s:40~l:41~e:400589263~c:400589263,2014-11-21T18:30Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PARADISE JAM'}]",2014-11-21T18:30Z,0,N/A,2225,Sports and Fitness Center,St. Thomas,Virgin Islands,0,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2241,s:40~l:41~t:2241,Gardner-Webb,Runnin' Bulldogs,GWEB,Gardner-Webb Runnin' Bulldogs,Gardner-Webb,c12535,909090,TRUE,2016,https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png,6,228,s:40~l:41~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,400589263,2,,"","",,"",2015,,TRUE
400608011,s:40~l:41~e:400608011~c:400608011,2014-11-21T17:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PUERTO RICO TIP-OFF'}]",2014-11-21T17:00Z,0,N/A,2223,Coliseo de Puerto Rico,San Juan,Puerto Rico,0,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,232,s:40~l:41~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,TRUE,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,10,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,400608011,2,,"","",,"",2015,,TRUE
400607988,s:40~l:41~e:400607988~c:400607988,2014-11-21T17:00Z,0,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'GILDAN CHARLESTON CLASSIC'}]",2014-11-21T17:00Z,0,N/A,1955,TD Arena,Charleston,SC,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,30,s:40~l:41~t:30,USC,Trojans,USC,USC Trojans,USC,ffc72c,ae2531,TRUE,1918,https://a.espncdn.com/i/teamlogos/ncaa/500/30.png,21,400607988,2,,"","",,"",2015,,TRUE
400593197,s:40~l:41~e:400593197~c:400593197,2014-11-21T04:00Z,5231,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T04:00Z,0,N/A,479,Pauley Pavilion presented by Wescom,Los Angeles,CA,13800,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,TRUE,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2447,s:40~l:41~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,TRUE,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,400593197,2,,"","",,"",2015,,TRUE
400590731,s:40~l:41~e:400590731~c:400590731,2014-11-21T03:30Z,12414,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'EA SPORTS MAUI INVITATIONAL'}]",2014-11-21T03:30Z,0,N/A,2111,Viejas Arena,San Diego,CA,12414,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,"",TRUE,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,30,400590731,2,,"","",,"",2015,,TRUE
400599867,s:40~l:41~e:400599867~c:400599867,2014-11-21T03:00Z,1743,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T03:00Z,0,N/A,553,Alex G. Spanos Center,Stockton,CA,6150,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,279,s:40~l:41~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,29,594,s:40~l:41~t:594,Pacific Union,Pioneers,PAC,Pacific Union Pioneers,Pacific Union,"","",FALSE,,"",,400599867,2,,"","",,"",2015,,TRUE
400586876,s:40~l:41~e:400586876~c:400586876,2014-11-21T03:00Z,2178,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T03:00Z,0,N/A,488,University Credit Union Pavilion,Moraga,CA,3500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,TRUE,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,TRUE,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,49,400586876,2,,"","",,"",2015,,TRUE
400585898,s:40~l:41~e:400585898~c:400585898,2014-11-21T03:00Z,1674,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T03:00Z,1,STD,2023,J. Lawrence Walkup Skydome,Flagstaff,AZ,3300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,TRUE,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,44,400585898,2,,"","",,"",2015,,TRUE
400587777,s:40~l:41~e:400587777~c:400587777,2014-11-21T02:35Z,11541,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': '2K CLASSIC'}]",2014-11-21T02:35Z,0,N/A,1830,Madison Square Garden,New York,NY,19812,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,TRUE,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,TRUE,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,2,400587777,2,,"","",,"",2015,,TRUE
400585897,s:40~l:41~e:400585897~c:400585897,2014-11-21T02:30Z,1003,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T02:30Z,0,N/A,2090,NIU Convocation Center,Dekalb,IL,9100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2459,s:40~l:41~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,TRUE,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,70,s:40~l:41~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,2018,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,5,400585897,2,,"","",,"",2015,,TRUE
400591356,s:40~l:41~e:400591356~c:400591356,2014-11-21T02:00Z,9260,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T02:00Z,0,N/A,1925,Coleman Coliseum,Tuscaloosa,AL,15383,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,TRUE,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,2572,s:40~l:41~t:2572,Southern Miss,Golden Eagles,USM,Southern Miss Golden Eagles,Southern Miss,FFAA3C,ffc423,TRUE,2009,https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png,11,400591356,2,,"","",,"",2015,,TRUE
400590730,s:40~l:41~e:400590730~c:400590730,2014-11-21T02:00Z,5207,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T02:00Z,0,N/A,4534,GCU Arena,Phoenix,AZ,7000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2253,s:40~l:41~t:2253,Grand Canyon,Antelopes,GCU,Grand Canyon Antelopes,Grand Canyon,522398,f0f0f0,TRUE,4534,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,30,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,400590730,2,,"","",,"",2015,,TRUE
400588648,s:40~l:41~e:400588648~c:400588648,2014-11-21T02:00Z,8415,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T02:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,TRUE,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,400588648,2,,"","",,"",2015,,TRUE
400587227,s:40~l:41~e:400587227~c:400587227,2014-11-21T02:00Z,3923,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T02:00Z,0,N/A,833,Desert Financial Arena,Tempe,AZ,14198,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,2351,s:40~l:41~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,00345b,TRUE,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,400587227,2,,"","",,"",2015,,TRUE
400591009,s:40~l:41~e:400591009~c:400591009,2014-11-21T01:45Z,5199,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T01:45Z,0,N/A,1941,C. M. Tad Smith Coliseum,Oxford,MS,9500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,145,s:40~l:41~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,2582,s:40~l:41~t:2582,Southern,Jaguars,SOU,Southern Jaguars,Southern,004B97,ffc82d,TRUE,2210,https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png,26,400591009,2,,"","",,"",2015,,TRUE
400591258,s:40~l:41~e:400591258~c:400591258,2014-11-21T01:30Z,2517,TRUE,TRUE,FALSE,FALSE,"[{'type': 'event', 'headline': 'GILDAN CHARLESTON CLASSIC'}]",2014-11-21T01:30Z,0,N/A,1955,TD Arena,Charleston,SC,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,172,s:40~l:41~t:172,Cornell,Big Red,COR,Cornell Big Red,Cornell,d60027,101010,TRUE,1913,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,12,400591258,2,,"","",,"",2015,,TRUE
400586310,s:40~l:41~e:400586310~c:400586310,2014-11-21T01:30Z,3127,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CANCUN CHALLENGE'}]",2014-11-21T01:30Z,0,N/A,1948,McLeod Center,Cedar Falls,IA,6650,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2460,s:40~l:41~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,f47937,TRUE,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,400586310,2,,"","",,"",2015,,TRUE
400589260,s:40~l:41~e:400589260~c:400589260,2014-11-21T01:25Z,3010,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T01:25Z,0,N/A,1931,Tiger Arena,Savannah,GA,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,TRUE,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,16,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,400589260,2,,"","",,"",2015,,TRUE
400587043,s:40~l:41~e:400587043~c:400587043,2014-11-21T01:00Z,6500,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'PROGRESSIVE LEGENDS CLASSIC'}]",2014-11-21T01:00Z,1,STD,1969,Finneran Pavilion,Villanova,PA,6501,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,TRUE,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,2083,s:40~l:41~t:2083,Bucknell,Bison,BUCK,Bucknell Bison,Bucknell,000060,00316e,TRUE,2208,https://a.espncdn.com/i/teamlogos/ncaa/500/2083.png,22,400587043,2,,"","",,"",2015,,TRUE
400586679,s:40~l:41~e:400586679~c:400586679,2014-11-21T01:00Z,17472,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'HOOSIERS SHOWCASE'}]",2014-11-21T01:00Z,0,N/A,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17472,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,400586679,2,,"","",,"",2015,,TRUE
400598816,s:40~l:41~e:400598816~c:400598816,2014-11-21T01:00Z,731,TRUE,FALSE,FALSE,FALSE,[],2014-11-21T01:00Z,0,N/A,2048,Avron B. Fogelman Arena in the Devlin Fieldhouse,New Orleans,LA,4100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2655,s:40~l:41~t:2655,Tulane,Green Wave,TULN,Tulane Green Wave,Tulane,005837,3baf29,TRUE,2048,https://a.espncdn.com/i/teamlogos/ncaa/500/2655.png,62,2400,s:40~l:41~t:2400,Mississippi Valley State,Delta Devils,MVSU,Mississippi Valley State Delta Devils,Miss Valley St,005328,cf2d34,TRUE,1988,https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png,26,400598816,2,,"","",,"",2015,,TRUE
