id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,status.type.altDetail,season,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId,PBP,team_box
400843035,s:40~l:41~e:400843035~c:400843035,2015-12-04T00:00Z,587,TRUE,FALSE,FALSE,FALSE,[],2015-12-04T00:00Z,1,STD,2073,"Moore Gymnasium (Daytona Beach, FL)",Daytona Beach,FL,1000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2065,s:40~l:41~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune-Cookman,7b1831,e9aa12,TRUE,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,3174,s:40~l:41~t:3174,Trinity Baptist,Eagles,TRI,Trinity Baptist Eagles,Trinity Baptist,"","",FALSE,,"",,400843035,2,"",2016,,"","",,,TRUE,TRUE
400840036,s:40~l:41~e:400840036~c:400840036,2015-12-04T00:00Z,1114,TRUE,FALSE,FALSE,FALSE,[],2015-12-04T00:00Z,1,STD,2140,Steinberg Wellness Center,Brooklyn,NY,2500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,ffbf00,TRUE,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,2349,s:40~l:41~t:2349,UMass Lowell,River Hawks,UML,UMass Lowell River Hawks,UMass Lowell,00529C,cf1f2f,TRUE,4485,https://a.espncdn.com/i/teamlogos/ncaa/500/2349.png,1,400840036,2,"",2016,,"","",,,TRUE,TRUE
400833429,s:40~l:41~e:400833429~c:400833429,2015-12-04T00:00Z,2704,TRUE,FALSE,TRUE,FALSE,[],2015-12-04T00:00Z,0,N/A,1901,Donald N. Dedmon Center,Radford,VA,3215,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2515,s:40~l:41~t:2515,Radford,Highlanders,RAD,Radford Highlanders,Radford,BC1515,c2c3c0,TRUE,1901,https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png,6,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,6,400833429,2,"",2016,6,Big South Conference,Big South,TRUE,,TRUE,TRUE
400833354,s:40~l:41~e:400833354~c:400833354,2015-12-04T00:00Z,2660,TRUE,FALSE,FALSE,FALSE,[],2015-12-04T00:00Z,0,N/A,1980,JMU Convocation Center,Harrisonburg,VA,6426,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,256,s:40~l:41~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,TRUE,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2711,s:40~l:41~t:2711,Western Michigan,Broncos,WMU,Western Michigan Broncos,W Michigan,532e1f,8b7f79,TRUE,1972,https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png,14,400833354,2,"",2016,,"","",,,TRUE,TRUE
400833108,s:40~l:41~e:400833108~c:400833108,2015-12-04T00:00Z,1817,TRUE,FALSE,FALSE,FALSE,[],2015-12-04T00:00Z,1,STD,2189,Bob Carpenter Center,Newark,DE,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,48,s:40~l:41~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,58,s:40~l:41~t:58,South Florida,Bulls,USF,South Florida Bulls,South Florida,004A36,231f20,TRUE,2041,https://a.espncdn.com/i/teamlogos/ncaa/500/58.png,62,400833108,2,"",2016,,"","",,,TRUE,TRUE
400841563,s:40~l:41~e:400841563~c:400841563,2015-12-03T04:59Z,5182,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T04:59Z,0,N/A,540,Stan Sheriff Center,Honolulu,HI,10300,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,62,s:40~l:41~t:62,Hawai'i,Rainbow Warriors,HAW,Hawai'i Rainbow Warriors,Hawai'i,003420,ffffff,TRUE,540,https://a.espncdn.com/i/teamlogos/ncaa/500/62.png,9,2029,s:40~l:41~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff,e0aa0f,eaaa00,TRUE,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,400841563,2,"",2016,,"","",,,TRUE,TRUE
400818913,s:40~l:41~e:400818913~c:400818913,2015-12-03T04:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T04:00Z,0,N/A,2052,Friel Court at Beasley Coliseum,Pullman,WA,11671,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,265,s:40~l:41~t:265,Washington State,Cougars,WSU,Washington State Cougars,Washington St,94022a,6a747c,TRUE,2052,https://a.espncdn.com/i/teamlogos/ncaa/500/265.png,21,2250,s:40~l:41~t:2250,Gonzaga,Bulldogs,GONZ,Gonzaga Bulldogs,Gonzaga,002967,cfd4d8,TRUE,1979,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,29,400818913,2,"",2016,,"","",,,TRUE,TRUE
400827831,s:40~l:41~e:400827831~c:400827831,2015-12-03T04:00Z,563,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T04:00Z,0,N/A,2018,Cowan Spectrum,Moscow,ID,6000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,70,s:40~l:41~t:70,Idaho,Vandals,IDHO,Idaho Vandals,Idaho,000000,8c6e4a,TRUE,2018,https://a.espncdn.com/i/teamlogos/ncaa/500/70.png,5,2934,s:40~l:41~t:2934,CSU Bakersfield,Roadrunners,CSUB,CSU Bakersfield Roadrunners,CSU Bakersfield,003BAB,"",TRUE,2112,https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png,30,400827831,2,"",2016,,"","",,,TRUE,TRUE
400830548,s:40~l:41~e:400830548~c:400830548,2015-12-03T03:05Z,785,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T03:05Z,0,N/A,2026,Stott Center,Portland,OR,1500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2502,s:40~l:41~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,TRUE,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,f0f0f0,TRUE,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,400830548,2,"",2016,,"","",,,TRUE,TRUE
400846767,s:40~l:41~e:400846767~c:400846767,2015-12-03T03:00Z,1281,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T03:00Z,0,N/A,501,Jenny Craig Pavilion,San Diego,CA,5100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,TRUE,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,3246,s:40~l:41~t:3246,Bethesda,Flames,BETH,Bethesda Flames,Bethesda,"","",FALSE,,"",,400846767,2,"",2016,,"","",,,TRUE,TRUE
400845436,s:40~l:41~e:400845436~c:400845436,2015-12-03T03:00Z,1105,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T03:00Z,0,N/A,2192,Provident Credit Union Event Center,San Jose,CA,5000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:41~t:23,San José State,Spartans,SJSU,San José State Spartans,San José State,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,44,109597,s:40~l:41~t:109597,Antelope Valley,Pioneers,ANTP,Antelope Valley Pioneers,Antelope Valley,"","",FALSE,,"",,400845436,2,"",2016,,"","",,,TRUE,TRUE
400830133,s:40~l:41~e:400830133~c:400830133,2015-12-03T03:00Z,4576,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T03:00Z,0,N/A,506,Gill Coliseum,Corvallis,OR,9301,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,TRUE,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,2351,s:40~l:41~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,00345b,TRUE,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,400830133,2,"",2016,,"","",,,TRUE,TRUE
400817481,s:40~l:41~e:400817481~c:400817481,2015-12-03T03:00Z,2934,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T03:00Z,0,N/A,2212,The Pavilion (UC Davis),Davis,CA,5931,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,302,s:40~l:41~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,002855,c3c4c6,TRUE,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,16,s:40~l:41~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,400817481,2,"",2016,,"","",,,TRUE,TRUE
400816757,s:40~l:41~e:400816757~c:400816757,2015-12-03T03:00Z,15131,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T03:00Z,0,N/A,2196,Jon M. Huntsman Center,Salt Lake City,UT,15000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,252,s:40~l:41~t:252,BYU,Cougars,BYU,BYU Cougars,BYU,001E4C,ffffff,TRUE,2108,https://a.espncdn.com/i/teamlogos/ncaa/500/252.png,29,400816757,2,"",2016,,"","",,,TRUE,TRUE
400830182,s:40~l:41~e:400830182~c:400830182,2015-12-03T02:30Z,4572,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:30Z,0,N/A,1049,Ferrell Center,Waco,TX,10284,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,"",TRUE,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,400830182,2,"",2016,,"","",,,TRUE,TRUE
400809408,s:40~l:41~e:400809408~c:400809408,2015-12-03T02:15Z,9314,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BIG TEN/ACC CHALLENGE'}]",2015-12-03T02:15Z,1,STD,1914,Cameron Indoor Stadium,Durham,NC,9314,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,f1f2f3,TRUE,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,400809408,2,"",2016,,"","",,,TRUE,TRUE
400809412,s:40~l:41~e:400809412~c:400809412,2015-12-03T02:15Z,11247,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BIG TEN/ACC CHALLENGE'}]",2015-12-03T02:15Z,0,N/A,363,Carver-Hawkeye Arena,Iowa City,IA,15000,TRUE,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2294,s:40~l:41~t:2294,Iowa,Hawkeyes,IOWA,Iowa Hawkeyes,Iowa,000000,ffe100,TRUE,363,https://a.espncdn.com/i/teamlogos/ncaa/500/2294.png,7,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,400809412,2,OT,2016,,"","",,,TRUE,TRUE
400809410,s:40~l:41~e:400809410~c:400809410,2015-12-03T02:15Z,14953,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'BIG TEN/ACC CHALLENGE'}]",2015-12-03T02:15Z,0,N/A,2127,State Farm Center,Champaign,IL,15544,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,TRUE,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,TRUE,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,400809410,2,"",2016,,"","",,,TRUE,TRUE
400845404,s:40~l:41~e:400845404~c:400845404,2015-12-03T02:00Z,3426,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:00Z,0,N/A,2028,ExtraMile Arena,Boise,ID,12380,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,TRUE,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,44,2930,s:40~l:41~t:2930,Willamette,Bearcats,WIL,Willamette Bearcats,Willamette,000000,"",FALSE,,"",,400845404,2,"",2016,,"","",,,TRUE,TRUE
400843634,s:40~l:41~e:400843634~c:400843634,2015-12-03T02:00Z,0,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:00Z,0,N/A,2023,J. Lawrence Walkup Skydome,Flagstaff,AZ,3300,TRUE,0,0:00,4,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,2464,s:40~l:41~t:2464,Northern Arizona,Lumberjacks,NAU,Northern Arizona Lumberjacks,N Arizona,003976,1b3069,TRUE,2023,https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png,5,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,400843634,2,2OT,2016,,"","",,,TRUE,TRUE
400831693,s:40~l:41~e:400831693~c:400831693,2015-12-03T02:00Z,5545,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:00Z,0,N/A,2047,United Supermarkets Arena,Lubbock,TX,15098,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2641,s:40~l:41~t:2641,Texas Tech,Red Raiders,TTU,Texas Tech Red Raiders,Texas Tech,C80025,231f20,TRUE,2047,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,8,2534,s:40~l:41~t:2534,Sam Houston,Bearkats,SHSU,Sam Houston Bearkats,Sam Houston,fe5000,000000,TRUE,4585,https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png,25,400831693,2,"",2016,,"","",,,TRUE,TRUE
400827737,s:40~l:41~e:400827737~c:400827737,2015-12-03T02:00Z,8882,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:00Z,0,N/A,1897,Murphy Center,Murfreesboro,TN,11520,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2393,s:40~l:41~t:2393,Middle Tennessee,Blue Raiders,MTSU,Middle Tennessee Blue Raiders,MTSU,0079C2,c3c5c8,TRUE,1897,https://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,11,2670,s:40~l:41~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,3,400827737,2,"",2016,,"","",,,TRUE,TRUE
400823062,s:40~l:41~e:400823062~c:400823062,2015-12-03T02:00Z,6303,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:00Z,0,N/A,1937,Pan American Center,Las Cruces,NM,12572,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,166,s:40~l:41~t:166,New Mexico State,Aggies,NMSU,New Mexico State Aggies,New Mexico St,891216,000000,TRUE,1937,https://a.espncdn.com/i/teamlogos/ncaa/500/166.png,30,2638,s:40~l:41~t:2638,UTEP,Miners,UTEP,UTEP Miners,UTEP,ff8200,041e42,TRUE,2117,https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png,11,400823062,2,"",2016,,"","",,,TRUE,TRUE
400817210,s:40~l:41~e:400817210~c:400817210,2015-12-03T02:00Z,806,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:00Z,0,N/A,2014,Clune Arena,Colorado Springs,CO,5843,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2005,s:40~l:41~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,2643,s:40~l:41~t:2643,The Citadel,Bulldogs,CIT,The Citadel Bulldogs,The Citadel,002b5c,f0f0f0,TRUE,2154,https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png,24,400817210,2,"",2016,,"","",,,TRUE,TRUE
400817071,s:40~l:41~e:400817071~c:400817071,2015-12-03T02:00Z,2036,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:00Z,0,N/A,444,Magness Arena,Denver,CO,7200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2172,s:40~l:41~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,9c143d,d6ba74,TRUE,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,49,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,400817071,2,"",2016,,"","",,,TRUE,TRUE
400813773,s:40~l:41~e:400813773~c:400813773,2015-12-03T02:00Z,16282,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T02:00Z,0,N/A,353,CHI Health Center Omaha,Omaha,NE,17352,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,TRUE,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,4,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,TRUE,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,400813773,2,"",2016,,"","",,,TRUE,TRUE
400847319,s:40~l:41~e:400847319~c:400847319,2015-12-03T01:30Z,921,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:30Z,0,N/A,1945,Lee E. Williams Athletic and Assembly Center,Jackson,MS,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,b5b7ba,TRUE,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,2225,s:40~l:41~t:2225,Fisk,Fisk,FISK,Fisk,Fisk,000000,"",FALSE,,"",,400847319,2,"",2016,,"","",,,TRUE,TRUE
400830810,s:40~l:41~e:400830810~c:400830810,2015-12-03T01:30Z,887,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:30Z,0,N/A,2012,Sharp Gymnasium,Houston,TX,1000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2277,s:40~l:41~t:2277,Houston Baptist,Huskies,HBU,Houston Baptist Huskies,Houston Baptist,00539c,"",TRUE,2012,https://a.espncdn.com/i/teamlogos/ncaa/500/2277.png,25,242,s:40~l:41~t:242,Rice,Owls,RICE,Rice Owls,Rice,003D7D,d1d5d8,TRUE,1902,https://a.espncdn.com/i/teamlogos/ncaa/500/242.png,11,400830810,2,"",2016,,"","",,,TRUE,TRUE
400841829,s:40~l:41~e:400841829~c:400841829,2015-12-03T01:15Z,2903,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:15Z,0,N/A,2203,James A. Rhodes Arena,Akron,OH,5500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,2154,s:40~l:41~t:2154,Coppin State,Eagles,COPP,Coppin State Eagles,Coppin State,2e3192,ffd204,TRUE,2164,https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png,16,400841829,2,"",2016,,"","",,,TRUE,TRUE
400840085,s:40~l:41~e:400840085~c:400840085,2015-12-03T01:15Z,2019,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:15Z,0,N/A,2220,Stroh Center,Bowling Green,OH,4347,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,189,s:40~l:41~t:189,Bowling Green,Falcons,BGSU,Bowling Green Falcons,Bowling Green,2b1000,492000,TRUE,2220,https://a.espncdn.com/i/teamlogos/ncaa/500/189.png,14,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,TRUE,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,400840085,2,"",2016,,"","",,,TRUE,TRUE
400830677,s:40~l:41~e:400830677~c:400830677,2015-12-03T01:00Z,9958,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,2174,s:40~l:41~t:2174,Detroit Mercy,Titans,DET,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,400830677,2,"",2016,,"","",,,TRUE,TRUE
400816826,s:40~l:41~e:400816826~c:400816826,2015-12-03T01:00Z,5589,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:00Z,0,N/A,2114,Reed Arena,College Station,TX,12989,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,23,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,TRUE,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,400816826,2,"",2016,,"","",,,TRUE,TRUE
400827742,s:40~l:41~e:400827742~c:400827742,2015-12-03T01:00Z,4672,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:00Z,1,STD,2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,2567,s:40~l:41~t:2567,SMU,Mustangs,SMU,SMU Mustangs,SMU,E32F38,ecdcb9,TRUE,1961,https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png,62,400827742,2,"",2016,,"","",,,TRUE,TRUE
400847418,s:40~l:41~e:400847418~c:400847418,2015-12-03T01:00Z,1037,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:00Z,0,N/A,2197,LeRoy A. Ufkes Court at Western Hall,Macomb,IL,5139,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2710,s:40~l:41~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,TRUE,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,49,109708,s:40~l:41~t:109708,Silver Lake College,Lakers,SILV,Silver Lake College Lakers,Silver Lake,"","",FALSE,,"",,400847418,2,"",2016,,"","",,,TRUE,TRUE
400847287,s:40~l:41~e:400847287~c:400847287,2015-12-03T01:00Z,1983,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:00Z,0,N/A,1996,Frost Arena,Brookings,SD,6100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,S Dakota St,005DAB,c33139,TRUE,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,2844,s:40~l:41~t:2844,Wayne State (NE),Wildcats,WAY,Wayne State (NE) Wildcats,Wayne St (NE),000000,"",FALSE,,"",,400847287,2,"",2016,,"","",,,TRUE,TRUE
400847078,s:40~l:41~e:400847078~c:400847078,2015-12-03T01:00Z,1766,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:00Z,1,STD,1896,Montagne Center,Beaumont,TX,10080,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,TRUE,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,292,s:40~l:41~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,TRUE,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,400847078,2,"",2016,,"","",,,TRUE,TRUE
400847028,s:40~l:41~e:400847028~c:400847028,2015-12-03T01:00Z,6239,TRUE,FALSE,FALSE,FALSE,[],2015-12-03T01:00Z,0,N/A,2095,Humphrey Coliseum,Starkville,MS,10500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,344,s:40~l:41~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,2640,s:40~l:41~t:2640,Texas Southern,Tigers,TXSO,Texas Southern Tigers,Texas Southern,6A0403,ebebeb,TRUE,2165,https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png,26,400847028,2,"",2016,,"","",,,TRUE,TRUE
