id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,game_id,season_type,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,PBP
243322737,s:40~l:41~e:243322737~c:243322737,2004-11-28T00:00Z,1387,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,1922,Winthrop Coliseum,Rock Hill,SC,6100,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2737,s:40~l:41~t:2737,Winthrop,Eagles,WIN,Winthrop Eagles,Winthrop,9e0b0e,fdb41e,TRUE,1922,https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png,6,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,TRUE,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,243322737,2,2005,"",,"","",,TRUE
243322542,s:40~l:41~e:243322542~c:243322542,2004-11-28T00:00Z,321,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2542,s:40~l:41~t:2542,Savannah State,Tigers,SAV,Savannah State Tigers,Savannah State,280298,f78f1e,TRUE,1931,https://a.espncdn.com/i/teamlogos/ncaa/500/2542.png,43,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,"",TRUE,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,243322542,2,2005,"",,"","",,TRUE
243322405,s:40~l:41~e:243322405~c:243322405,2004-11-28T00:00Z,2317,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2405,s:40~l:41~t:2405,Monmouth,Hawks,MONM,Monmouth Hawks,Monmouth,051844,"",TRUE,2163,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png,19,2612,s:40~l:41~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,"",TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,243322405,2,2005,"",,"","",,TRUE
243322329,s:40~l:41~e:243322329~c:243322329,2004-11-28T00:00Z,771,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,2141,Stabler Arena,Bethlehem,PA,5600,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2329,s:40~l:41~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,TRUE,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,159,s:40~l:41~t:159,Dartmouth,Big Green,DART,Dartmouth Big Green,Dartmouth,005730,000000,TRUE,2004,https://a.espncdn.com/i/teamlogos/ncaa/500/159.png,12,243322329,2,2005,"",,"","",,TRUE
243322244,s:40~l:41~e:243322244~c:243322244,2004-11-28T00:00Z,2051,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,2167,EagleBank Arena,Fairfax,VA,7860,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2244,s:40~l:41~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,2184,s:40~l:41~t:2184,Duquesne,Dukes,DUQ,Duquesne Dukes,Duquesne,002D62,b90b2e,TRUE,1958,https://a.espncdn.com/i/teamlogos/ncaa/500/2184.png,3,243322244,2,2005,"",,"","",,TRUE
243322230,s:40~l:41~e:243322230~c:243322230,2004-11-28T00:00Z,2405,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2230,s:40~l:41~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,TRUE,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,2363,s:40~l:41~t:2363,Manhattan,Jaspers,MAN,Manhattan Jaspers,Manhattan,4f8537,b5b7ba,TRUE,2062,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,13,243322230,2,2005,"",,"","",,TRUE
243322066,s:40~l:41~e:243322066~c:243322066,2004-11-28T00:00Z,2597,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,2275,s:40~l:41~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,243322066,2,2005,"",,"","",,TRUE
243322026,s:40~l:41~e:243322026~c:243322026,2004-11-28T00:00Z,862,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,2137,Holmes Convocation Center,Boone,NC,9313,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2026,s:40~l:41~t:2026,Appalachian State,Mountaineers,APP,Appalachian State Mountaineers,Appalachian St,000000,ffcd00,TRUE,2137,https://a.espncdn.com/i/teamlogos/ncaa/500/2026.png,24,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,TRUE,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,243322026,2,2005,"",,"","",,TRUE
243322006,s:40~l:41~e:243322006~c:243322006,2004-11-28T00:00Z,2177,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,2203,James A. Rhodes Arena,Akron,OH,5500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,84754e,TRUE,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,"",TRUE,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,243322006,2,2005,"",,"","",,TRUE
243320315,s:40~l:41~e:243320315~c:243320315,2004-11-28T00:00Z,2400,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,1,STD,2177,Gallagher Center,Niagara Falls,NY,2400,TRUE,6,0:06,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,315,s:40~l:41~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,f0f0f0,TRUE,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,2599,s:40~l:41~t:2599,St. John's,Red Storm,SJU,St. John's Red Storm,St. John's,d10000,101010,TRUE,2019,https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png,4,243320315,2,2005,"",,"","",,TRUE
243320276,s:40~l:41~e:243320276~c:243320276,2004-11-28T00:00Z,5045,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'AT CHARLESTON WV'}]",2004-11-28T00:00Z,0,N/A,3450,Charleston Civic Center,Charleston,WV,0,FALSE,9,0:09,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,276,s:40~l:41~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,14,2483,s:40~l:41~t:2483,Oregon,Ducks,ORE,Oregon Ducks,Oregon,044520,fee123,TRUE,1977,https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,21,243320276,2,2005,"",,"","",,TRUE
243320256,s:40~l:41~e:243320256~c:243320256,2004-11-28T00:00Z,2739,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,1980,JMU Convocation Center,Harrisonburg,VA,6426,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,256,s:40~l:41~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,TRUE,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,TRUE,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,243320256,2,2005,"",,"","",,TRUE
243320085,s:40~l:41~e:243320085~c:243320085,2004-11-28T00:00Z,1219,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,2129,IUPUI Gymnasium,Indianapolis,IN,1215,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,85,s:40~l:41~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,d59f0f,TRUE,4947,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,45,36,s:40~l:41~t:36,Colorado State,Rams,CSU,Colorado State Rams,Colorado State,004537,ffc425,TRUE,475,https://a.espncdn.com/i/teamlogos/ncaa/500/36.png,44,243320085,2,2005,"",,"","",,TRUE
243320084,s:40~l:41~e:243320084~c:243320084,2004-11-28T00:00Z,11635,TRUE,FALSE,FALSE,FALSE,[],2004-11-28T00:00Z,0,N/A,2092,Simon Skjodt Assembly Hall,Bloomington,IN,17472,TRUE,12,0:12,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,84,s:40~l:41~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,7D110C,eeedeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,2710,s:40~l:41~t:2710,Western Illinois,Leathernecks,WIU,Western Illinois Leathernecks,W Illinois,4e1e8a,ffc90a,TRUE,2197,https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png,49,243320084,2,2005,"",,"","",,TRUE
243322458,s:40~l:41~e:243322458~c:243322458,2004-11-27T23:30Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CYCLONE CHALLENGE'}]",2004-11-27T23:30Z,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2458,s:40~l:41~t:2458,Northern Colorado,Bears,UNCO,Northern Colorado Bears,N Colorado,13558D,ffc533,TRUE,2168,https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png,43,2617,s:40~l:41~t:2617,Stephen F. Austin,Lumberjacks,SFA,Stephen F. Austin Lumberjacks,SF Austin,393996,bec0c2,TRUE,2079,https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png,30,243322458,2,2005,"",,"","",,TRUE
243322751,s:40~l:41~e:243322751~c:243322751,2004-11-27T23:00Z,6149,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T23:00Z,0,N/A,2053,Arena Auditorium,Laramie,WY,11612,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,TRUE,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,243322751,2,2005,"",,"","",,TRUE
243322501,s:40~l:41~e:243322501~c:243322501,2004-11-27T23:00Z,1193,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T23:00Z,0,N/A,2136,Chiles Center,Portland,OR,4852,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2501,s:40~l:41~t:2501,Portland,Pilots,PORT,Portland Pilots,Portland,0e034e,f0f0f0,TRUE,2136,https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png,29,2547,s:40~l:41~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,TRUE,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,30,243322501,2,2005,"",,"","",,TRUE
243322473,s:40~l:41~e:243322473~c:243322473,2004-11-27T23:00Z,3615,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T23:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,bc955c,TRUE,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,45,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,TRUE,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,11,243322473,2,2005,"",,"","",,TRUE
243322084,s:40~l:41~e:243322084~c:243322084,2004-11-27T23:00Z,8956,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'AT HSBC ARENA'}]",2004-11-27T23:00Z,0,N/A,2107,Alumni Arena,Buffalo,NY,6783,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,TRUE,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,282,s:40~l:41~t:282,Indiana State,Sycamores,INST,Indiana State Sycamores,Indiana State,00669a,f0f0f0,TRUE,2170,https://a.espncdn.com/i/teamlogos/ncaa/500/282.png,18,243322084,2,2005,"",,"","",,TRUE
243320052,s:40~l:41~e:243320052~c:243320052,2004-11-27T23:00Z,500,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CORPUS CHRISTI CHALLENGE'}]",2004-11-27T23:00Z,0,N/A,,"","","",,,10,0:10,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,52,s:40~l:41~t:52,Florida State,Seminoles,FSU,Florida State Seminoles,Florida State,782F40,ceb888,TRUE,1952,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png,2,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,TRUE,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,243320052,2,2005,"",,"","",,TRUE
243322169,s:40~l:41~e:243322169~c:243322169,2004-11-27T22:30Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'LAS VEGAS HOLIDAY INVITATIONAL'}]",2004-11-27T22:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,TRUE,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,2634,s:40~l:41~t:2634,Tennessee State,Tigers,TNST,Tennessee State Tigers,Tennessee State,171796,f0f0f0,TRUE,2113,https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png,20,243322169,2,2005,"",,"","",,TRUE
243322032,s:40~l:41~e:243322032~c:243322032,2004-11-27T22:05Z,3815,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T22:05Z,0,N/A,2033,First National Bank Arena,Jonesboro,AR,10563,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2032,s:40~l:41~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas State,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,2335,s:40~l:41~t:2335,Liberty,Flames,LIB,Liberty Flames,Liberty,071740,a61f21,TRUE,7117,https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,46,243322032,2,2005,"",,"","",,TRUE
243320057,s:40~l:41~e:243320057~c:243320057,2004-11-27T22:00Z,0,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'ORANGE BOWL BASKETBALL CLASSIC'}]",2004-11-27T22:00Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,TRUE,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,TRUE,146,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,243320057,2,2005,"",,"","",,TRUE
243322579,s:40~l:41~e:243322579~c:243322579,2004-11-27T22:00Z,7892,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T22:00Z,1,STD,1962,Colonial Life Arena,Columbia,SC,18000,TRUE,10,0:10,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2579,s:40~l:41~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,670010,000000,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,218,s:40~l:41~t:218,Temple,Owls,TEM,Temple Owls,Temple,A80532,a7a9ac,TRUE,2011,https://a.espncdn.com/i/teamlogos/ncaa/500/218.png,3,243322579,2,2005,"",,"","",,TRUE
243322539,s:40~l:41~e:243322539~c:243322539,2004-11-27T22:00Z,2261,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T22:00Z,0,N/A,789,War Memorial at the Sobrato Center,San Francisco,CA,3006,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2539,s:40~l:41~t:2539,San Francisco,Dons,SF,San Francisco Dons,San Francisco,22523F,fbcd3c,TRUE,789,https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png,29,2540,s:40~l:41~t:2540,UC Santa Barbara,Gauchos,UCSB,UC Santa Barbara Gauchos,UCSB,1D1160,fdb813,TRUE,470,https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png,9,243322539,2,2005,"",,"","",,TRUE
243322427,s:40~l:41~e:243322427~c:243322427,2004-11-27T21:30Z,955,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T21:30Z,0,N/A,2156,Justice Center,Asheville,NC,1100,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2427,s:40~l:41~t:2427,UNC Asheville,Bulldogs,UNCA,UNC Asheville Bulldogs,UNC Asheville,156199,c2c3c0,TRUE,2609,https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png,6,350,s:40~l:41~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,TRUE,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,243322427,2,2005,"",,"","",,TRUE
243320299,s:40~l:41~e:243320299~c:243320299,2004-11-27T21:05Z,1367,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T21:05Z,0,N/A,539,Walter Pyramid,Long Beach,CA,4200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,TRUE,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,16,s:40~l:41~t:16,Sacramento State,Hornets,SAC,Sacramento State Hornets,Sacramento St,00573C,cdb97d,TRUE,2078,https://a.espncdn.com/i/teamlogos/ncaa/500/16.png,5,243320299,2,2005,"",,"","",,TRUE
243322603,s:40~l:41~e:243322603~c:243322603,2004-11-27T21:00Z,6238,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'AT THE PALESTRA'}]",2004-11-27T21:00Z,0,N/A,2150,Michael J. Hagan '85 Arena,Philadelphia,PA,4200,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2603,s:40~l:41~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,TRUE,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,24,243322603,2,2005,"",,"","",,TRUE
243322502,s:40~l:41~e:243322502~c:243322502,2004-11-27T21:00Z,624,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T21:00Z,0,N/A,2026,Stott Center,Portland,OR,1500,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2502,s:40~l:41~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,TRUE,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,13,s:40~l:41~t:13,Cal Poly,Mustangs,CP,Cal Poly Mustangs,Cal Poly,1E4D2B,eed897,TRUE,812,https://a.espncdn.com/i/teamlogos/ncaa/500/13.png,9,243322502,2,2005,"",,"","",,TRUE
243322350,s:40~l:41~e:243322350~c:243322350,2004-11-27T21:00Z,2118,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T21:00Z,0,N/A,1933,Joseph J. Gentile Arena,Chicago,IL,4963,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2350,s:40~l:41~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,"",TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,45,2283,s:40~l:41~t:2283,Benedictine College,Ravens,BENC,Benedictine College Ravens,Benedictine,000000,"",FALSE,,"",,243322350,2,2005,"",,"","",,TRUE
243322193,s:40~l:41~e:243322193~c:243322193,2004-11-27T21:00Z,6290,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T21:00Z,1,STD,2006,Brooks Gymnasium,Johnson City,TN,2700,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,TRUE,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,278,s:40~l:41~t:278,Fresno State,Bulldogs,FRES,Fresno State Bulldogs,Fresno State,c41230,231f20,TRUE,914,https://a.espncdn.com/i/teamlogos/ncaa/500/278.png,30,243322193,2,2005,"",,"","",,TRUE
243320254,s:40~l:41~e:243320254~c:243320254,2004-11-27T21:00Z,6157,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'GREAT ALASKA SHOOTOUT'}]",2004-11-27T21:00Z,0,N/A,703,Sullivan Arena,Anchorage,AK,8000,FALSE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,TRUE,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,44,231,s:40~l:41~t:231,Furman,Paladins,FUR,Furman Paladins,Furman,4A2184,909090,TRUE,2166,https://a.espncdn.com/i/teamlogos/ncaa/500/231.png,24,243320254,2,2005,"",,"","",,TRUE
243320245,s:40~l:41~e:243320245~c:243320245,2004-11-27T21:00Z,3350,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T21:00Z,0,N/A,2114,Reed Arena,College Station,TX,12989,TRUE,35,0:35,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,245,s:40~l:41~t:245,Texas A&M,Aggies,TA&M,Texas A&M Aggies,Texas A&M,5C0025,ffffff,TRUE,2114,https://a.espncdn.com/i/teamlogos/ncaa/500/245.png,8,3081,s:40~l:41~t:3081,Texas-Permian Basin,Falcons,TXPR,Texas-Permian Basin Falcons,TX-Permian Basin,000000,"",FALSE,,https://a.espncdn.com/i/teamlogos/ncaa/500/3081.png,,243320245,2,2005,"",,"","",,TRUE
243320213,s:40~l:41~e:243320213~c:243320213,2004-11-27T21:00Z,5331,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T21:00Z,0,N/A,1942,Bryce Jordan Center,University Park,PA,15104,TRUE,1,0:01,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,2529,s:40~l:41~t:2529,Sacred Heart,Pioneers,SHU,Sacred Heart Pioneers,Sacred Heart,a40012,c29472,TRUE,1916,https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png,19,243320213,2,2005,"",,"","",,TRUE
243320082,s:40~l:41~e:243320082~c:243320082,2004-11-27T21:00Z,1956,TRUE,FALSE,FALSE,FALSE,[],2004-11-27T21:00Z,0,N/A,1895,Credit Union 1 Arena,Chicago,IL,8000,TRUE,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,82,s:40~l:41~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,2571,s:40~l:41~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,S Dakota St,005DAB,c33139,TRUE,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,49,243320082,2,2005,"",,"","",,TRUE
243322509,s:40~l:41~e:243322509~c:243322509,2004-11-27T20:30Z,14183,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'JOHN WOODEN TRADITION'}]",2004-11-27T20:30Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,10,0:10,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2509,s:40~l:41~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,B89D29,a4a9ad,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,2132,s:40~l:41~t:2132,Cincinnati,Bearcats,CIN,Cincinnati Bearcats,Cincinnati,000000,717073,TRUE,201,https://a.espncdn.com/i/teamlogos/ncaa/500/2132.png,11,243322509,2,2005,"",,"","",,TRUE
243320295,s:40~l:41~e:243320295~c:243320295,2004-11-27T20:30Z,250,TRUE,FALSE,FALSE,FALSE,"[{'type': 'event', 'headline': 'CORPUS CHRISTI CHALLENGE'}]",2004-11-27T20:30Z,0,N/A,,"","","",,,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,2893,s:40~l:41~t:2893,Shawnee State,Bears,SS,Shawnee State Bears,Shawnee,"","",FALSE,,"",,243320295,2,2005,"",,"","",,TRUE
