Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Benchwarmer,30,Terrance LeFlore,6-1,170,So,4,NA,4,97.1,18.4,15.7,45,50.2,2.5,29,29.7,29.2,2.4,1.3,7.4,2.4,20,2,2,0.999,3,7,0.429,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama St.,2015,18672
Benchwarmer,45,Robert Ojeah,6-9,245,Jr,7,NA,2.9,75.9,15.8,14.8,42.9,42.9,13.5,0,0,34.2,9.5,0,12.5,1.2,0,0,0,0,3,7,0.429,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama St.,2015,25036
Benchwarmer,20,Billy Ingram,6-6,185,So,6,NA,2.3,79.8,22,29.8,40.9,40.9,4.3,0,0,21,0,0,8,1.5,0,0,0,0,0,2,0,3,9,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama St.,2015,18667
Benchwarmer,25,Darius Scott,6-5,215,Jr,8,NA,2,58.8,14.3,15.4,40,40,0,0,0,36.7,0,0,3.6,1.2,0,0,0,0,2,5,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama St.,2015,18671
Major Contributor,14,Sam Rowley,6-6,230,Sr,33,33,82.6,106.9,25.7,24.1,50.6,56.9,9.6,13.6,13.6,20.5,3.3,2.4,3.3,4.9,45.2,123,150,0.82,168,328,0.512,0,4,0,225,NA,278,NA,NA,338,323,197,NA,NA,402,NA,NA,333,374,167,NA,NA,National Rank,Albany,2015,11612
Significant Contributor,0,Evan Singletary,6-1,195,Jr,33,33,87,108.8,21.8,23.1,50.3,55.2,1.6,18.9,18.9,17.5,0.7,1.5,2.4,3.9,34.3,93,115,0.809,77,183,0.421,61,152,0.401,86,NA,NA,NA,NA,491,NA,NA,NA,NA,NA,NA,402,NA,NA,204,NA,219,National Rank,Albany,2015,27426
Significant Contributor,1,Ray Sanders,6-4,210,Jr,33,33,73.9,109.9,20.2,18.7,50.4,56.3,5.8,16.9,16.9,19.2,0.3,3,3.1,4.2,49.6,88,114,0.772,68,143,0.476,32,87,0.368,NA,482,NA,NA,NA,384,NA,NA,NA,NA,NA,221,NA,NA,252,372,NA,NA,National Rank,Albany,2015,27427
Significant Contributor,12,Peter Hooley,6-4,200,Jr,24,16,58.9,109.9,23.4,25.7,51.8,55.8,2,17,17.4,15.7,0,1.1,1.3,4.3,35.7,68,90,0.756,63,120,0.525,45,132,0.341,NA,489,NA,373,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,453,471,NA,National Rank,Albany,2015,14270
Significant Contributor,25,Wheeler Baker,6-2,175,Fr,30,1,31.5,99.1,22.6,27.3,51.4,53.6,1.6,6.3,6.3,18.8,1,1.6,3.7,3.2,20.3,21,29,0.724,21,50,0.42,35,93,0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425,NA,Albany,2015,25045
Limited Role,10,Mike Rowley,6-8,230,So,33,10,59.4,101.9,12.4,10.7,43.9,49.1,10.2,5.9,5.9,20.8,0.7,1.9,4.4,2.5,42.5,32,45,0.711,45,99,0.455,1,7,0.143,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Albany,2015,18675
Limited Role,24,Dallas Ennema,6-6,210,So,33,16,47.7,106.3,14.4,17.5,48.9,51.4,2.7,6.1,6.1,12.2,0.7,0.8,2.7,2.6,26.6,25,37,0.676,26,53,0.491,28,86,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Albany,2015,18679
Limited Role,43,Greig Stire,6-7,225,Fr,33,NA,26.3,96.4,14.4,10.9,41.7,49.6,8.9,4.7,4.7,22.1,0.8,2.1,6.3,3.8,81.2,26,39,0.667,20,48,0.417,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2015,27435
Limited Role,22,Richard Peters,6-11,275,So,31,23,25.6,97.5,13.9,12.2,59.6,58.1,8,2.6,2.6,26.3,2.8,1,5.4,2.6,40.4,10,21,0.476,31,52,0.596,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2015,25044
Benchwarmer,2,Tre Green,6-3,190,So,12,NA,4.1,74.7,25.2,23.6,37.5,44,0,8.1,8.1,28.8,0,3.6,3,4.7,43.8,5,7,0.714,3,11,0.273,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albany,2015,25040
Major Contributor,15,LeAntwan Luckett,6-4,184,Jr,28,28,80.5,96,27.1,28.1,42.3,47.7,5.1,11,11.4,14.5,1.1,2.3,3.4,5.2,43,118,167,0.707,101,249,0.406,42,139,0.302,305,NA,161,184,NA,NA,NA,NA,NA,421,NA,NA,NA,24,43,NA,NA,NA,National Rank,Alcorn St.,2015,14282
Significant Contributor,30,Marquis Vance,6-7,225,So,30,30,84.8,96.3,23.2,22.1,40.7,46.9,6.2,11.9,11.9,14.3,2.1,1.2,2.7,5.1,55.6,120,179,0.67,98,247,0.397,22,75,0.293,151,NA,NA,NA,NA,NA,NA,123,NA,392,NA,NA,NA,252,148,NA,NA,NA,National Rank,Alcorn St.,2015,18687
Significant Contributor,0,Tyrel Hunt,6-5,205,Jr,28,24,48,99.1,20,20.4,47,50.7,4.8,5,5,13.9,2.3,1.2,4.3,4.1,46.4,50,78,0.641,76,163,0.466,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2015,14280
Significant Contributor,24,Reginald Johnson,6-5,225,Fr,22,2,37.2,105.8,23.8,29.4,49.2,50.3,10.8,4.3,4.3,8.9,0.5,0.5,3,2.9,17.6,20,33,0.606,73,145,0.503,13,43,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,25058
Role Player,1,Mike Davis,6-1,175,Jr,25,20,51.5,95.5,17.2,16.5,44.2,49.3,3.8,14,14.8,20.6,0.2,2.8,2.5,2.7,32.2,37,47,0.787,48,118,0.407,11,28,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,48,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2015,27437
Role Player,3,Tamarcio Wilson,6-2,200,Jr,26,5,38.2,89.4,19.7,19.7,45,47.5,2.3,11.4,11.4,19.7,0.7,1.6,2.3,3.3,34.9,27,45,0.6,43,94,0.457,10,35,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,27439
Limited Role,40,George Thomas,6-6,210,So,30,8,47.8,87,14,13.5,40.1,43.5,5.6,5.7,5.7,19.9,2.3,2.4,4.9,2.5,36,24,40,0.6,16,40,0.4,19,71,0.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Alcorn St.,2015,18685
Limited Role,23,Keynan Pittman,6-10,225,Jr,28,23,34.7,95.6,13.5,12.4,55.4,52.4,6.9,1.6,1.6,19,2.9,1.1,7,2.7,44.6,12,33,0.364,41,74,0.554,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,25057
Limited Role,10,Devonte Hampton,6-1,170,So,20,1,28.8,82.9,15.6,16,39.2,41,2.5,16.8,16.8,23,0.9,2.2,3.5,1.7,13.9,7,11,0.636,13,31,0.419,12,48,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,14278
Limited Role,11,Juwan Henderson,5-9,160,Fr,9,4,13.6,61.3,15.9,12.9,25,27.5,3.3,24,24.9,36.5,0,3.3,2.5,1.3,6.7,2,2,0.999,3,16,0.188,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,25053
Nearly Invisible,55,Omar Beauperthuy,6-8,255,Jr,22,NA,14.6,72.5,10.3,8,35,39.4,5.5,5.5,5.5,32.8,1.2,0,5.7,1.6,30,4,6,0.667,7,18,0.389,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,25061
Benchwarmer,14,Tavis Gibson,6-1,190,Sr,22,NA,9.7,47.3,15.2,16.9,21.4,23.8,0,6.6,6.6,26.8,0,3.1,2.1,1.6,10.7,2,3,0.667,0,2,0,4,26,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,27436
Benchwarmer,NA,Corey Young,6-6,250,Sr,10,5,5.2,79.9,10.7,13.5,37.5,37.5,1.7,6.4,6.4,17.7,0,0.9,4.5,0.9,0,0,0,0,0,1,0,3,11,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,18690
Benchwarmer,12,Corey Barnes,6-3,175,Fr,6,NA,2.7,82.1,24.6,28.4,53.8,53.9,0,0,0,30,0,1.9,8.8,1.2,0,0,0,0,1,2,0.5,4,11,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,25054
Benchwarmer,20,Bassel Harfouch,6-4,205,Jr,6,NA,2.3,50.3,13,17.5,21.4,21.4,3.8,0,0,16.2,0,0,0,0.9,0,0,0,0,0,2,0,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alcorn St.,2015,25055
Major Contributor,13,Kevin Panzer,6-9,225,Sr,21,15,37.9,82.3,25.1,23.2,39.6,43,3,21.9,21.9,21.5,4.3,1,4.6,4.3,41.5,31,54,0.574,29,82,0.354,15,48,0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2015,11040
Significant Contributor,0,Darius Gardner,5-9,165,Sr,33,33,94.9,102.3,20.7,18.7,52.7,56.3,3.1,24,24.6,22.7,0.5,3.7,2.4,3.3,35.5,69,93,0.742,84,179,0.469,36,83,0.434,4,NA,NA,NA,387,382,NA,NA,258,NA,NA,7,381,NA,NA,NA,NA,7,National Rank,American,2015,10574
Significant Contributor,14,Jesse Reed,6-5,185,Jr,33,33,94.7,105.5,22.4,24,53.9,58.5,2.8,9,9,15.3,1.9,1.8,2.4,4.3,42.9,111,144,0.771,112,207,0.541,46,129,0.357,5,NA,NA,NA,298,224,NA,NA,NA,NA,NA,NA,355,NA,436,377,351,NA,National Rank,American,2015,14292
Role Player,22,John Schoof,6-5,205,Sr,33,33,92.5,105.6,19.1,22.7,57.7,59,2.6,10,10.9,16,0.9,1.6,2.5,2.6,18.1,39,56,0.696,77,141,0.546,68,169,0.402,14,NA,NA,NA,107,2,NA,NA,NA,NA,NA,NA,475,NA,NA,NA,322,211,National Rank,American,2015,11625
Role Player,5,Marko Vasic,6-5,200,Jr,33,6,50.1,105.3,18.9,20.3,55.3,55.8,4.8,17,17,16.1,0.4,2.4,3.5,2.9,26,22,39,0.564,68,108,0.63,10,42,0.238,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,National Rank,American,2015,14293
Role Player,44,Zach Elcano,6-11,230,Jr,22,14,24.7,72.1,18.5,12.9,44.7,46.1,4.2,14.2,14.2,36.7,4.2,1.1,4.3,3.1,46.8,11,22,0.5,21,47,0.447,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2015,18700
Role Player,21,Jalen Rhea,6-2,205,So,26,NA,15.4,126,17,20.1,66.3,68,11.8,3.7,3.7,11.9,0,1,3.3,2.6,21.7,8,10,0.8,11,14,0.786,13,32,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2015,18696
Limited Role,20,Charlie Jones,6-4,185,So,33,31,81.1,114.4,15,14.8,56.2,60.8,2.7,13.1,13.1,15.1,1.9,1.8,2.4,3.1,47.2,65,84,0.774,64,114,0.561,24,64,0.375,281,237,NA,NA,166,108,NA,NA,NA,NA,NA,NA,345,NA,312,362,229,NA,National Rank,American,2015,18695
Benchwarmer,4,Alex Paquin,6-0,198,Fr,13,NA,3.6,49.9,18.3,15.1,43.8,39.1,3.2,0,0,40,0,1.5,6.7,2.5,25,0,2,0,2,4,0.5,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2015,25063
Benchwarmer,34,Gabe Brown,7-0,230,Fr,12,NA,3.4,65.4,27.5,24.2,16.7,25.2,17,14,14.3,22.7,14.2,0,3.6,4.1,33.3,3,4,0.75,2,12,0.167,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American,2015,25065
Major Contributor,21,Frank Eaves,6-2,175,Jr,29,29,82.7,103.6,26.8,27.3,46.8,54.1,3.8,12.6,12.6,17.1,0,2.4,2.6,6.2,48.8,143,176,0.812,76,184,0.413,62,177,0.35,219,NA,189,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,272,192,NA,NA,National Rank,Appalachian St.,2015,18706
Significant Contributor,15,Tommy Spagnolo,6-7,225,Sr,29,29,67.2,98.9,21,21.1,52,54.9,8.5,9.3,9.3,22.3,1.7,1.2,4.2,3.6,27.8,46,63,0.73,109,210,0.519,6,17,0.353,NA,NA,NA,NA,445,NA,457,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Appalachian St.,2015,18705
Significant Contributor,34,Jacob Lawson,6-8,230,Jr,27,NA,30.6,90,21.9,22.2,45.9,49.8,6.2,3.4,3.4,20.9,8.1,2.4,6.8,4.5,37.6,28,41,0.683,50,108,0.463,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,13304
Role Player,10,Chris Burgess,5-8,170,Jr,29,29,74.5,103.8,17.7,19.2,49.1,51.9,2,21,21.8,18.5,0,0.8,2.5,2.8,19.7,35,45,0.778,42,108,0.389,47,121,0.388,NA,NA,NA,NA,NA,NA,NA,NA,362,NA,NA,NA,423,NA,NA,NA,NA,308,National Rank,Appalachian St.,2015,14295
Role Player,25,Jake Babic,6-5,180,Fr,29,9,56.4,95.3,17.5,17.9,45.1,47.9,2.7,18.3,18.3,20,0.5,0.7,2.8,3.2,28.4,30,46,0.652,28,59,0.475,30,103,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Appalachian St.,2015,25075
Role Player,3,Dustin Clarke,6-3,180,Jr,29,20,49.2,95.8,17.2,21.1,40.4,42.7,6.4,11.6,11.6,12.2,0.4,1.6,1.9,2.6,15.1,18,25,0.72,28,71,0.394,26,95,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,113,NA,NA,NA,NA,NA,National Rank,Appalachian St.,2015,25069
Role Player,5,Griffin Kinney,6-8,220,Fr,28,NA,36.3,72.9,19.1,16.3,40,43.5,5.8,6.2,6.2,31.4,0.7,0.6,6.8,3.6,36.8,21,35,0.6,38,94,0.404,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,25070
Role Player,1,Landon Goesling,6-2,165,Fr,29,NA,25.9,79.8,19.3,17.6,37,41.8,4.4,12,12.8,24.9,0,1,3.9,4,41.1,19,30,0.633,18,44,0.409,6,29,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,25067
Role Player,14,Milos Kostic,6-8,235,Fr,21,NA,12.6,90.3,19.4,21.8,38.6,41.8,9.1,10.6,10.6,17,0.7,1.2,3,3,18.2,6,8,0.75,8,17,0.471,6,27,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,25071
Role Player,0,Mike Kobani,6-8,260,Fr,21,6,10.9,90.4,18.2,17.7,45.2,45,8.7,1.8,1.8,13,1.6,0.5,8.5,5,61.3,8,19,0.421,14,31,0.452,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,18701
Limited Role,4,Michael Obacha,6-8,220,Jr,25,23,33.9,95.9,13.5,9,49,54,9.2,7.3,7.3,27.2,0.5,0.9,5.1,3.7,83.7,26,41,0.634,24,49,0.49,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,14300
Benchwarmer,12,Rantavious Gilbert,6-9,235,Jr,17,NA,6.9,68.3,15.7,16.3,33.3,31.7,9.6,5.3,5.3,23.9,7.7,0.8,6,2.1,11.1,0,2,0,6,18,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,18704
Benchwarmer,2,Tab Hamilton,6-3,185,Sr,4,NA,6.2,62.4,17.5,20.1,30,29.7,0,11.6,11.6,19.1,1.4,0,6.7,2.9,20,1,4,0.25,3,11,0.273,2,9,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,11627
Benchwarmer,23,Logan Jackson,5-11,165,Fr,10,NA,4.6,87.1,14.3,13.7,50,45.7,4.2,16,16.6,23.8,0,0,6,2.3,20,0,2,0,5,5,0.999,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,25073
Benchwarmer,24,Jalen Sanders,5-10,150,Fr,7,NA,2.2,90.8,21,23.2,43.8,43.8,0,37,37.3,22.9,0,0,1.6,1.9,0,0,0,0,2,5,0.4,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Appalachian St.,2015,25074
Major Contributor,5,Stanley Johnson 6,6-6,225,Fr,38,37,70.9,108,26.2,26.6,50.1,55.1,8.9,11.6,11.6,17.4,1.6,3.2,3.7,5.2,45.6,132,178,0.742,131,274,0.478,43,116,0.371,NA,NA,233,286,NA,NA,401,253,NA,NA,NA,17,NA,23,359,NA,NA,487,National Rank,Arizona,2015,25078
Significant Contributor,4,T.J. McConnell,6-1,195,Sr,38,38,75.9,118.3,20.9,19.9,53.8,57,2.8,39,39,19.3,0.3,4.3,2.4,2.7,22.4,58,70,0.829,131,235,0.557,25,78,0.321,484,141,NA,NA,304,323,NA,NA,8,NA,NA,17,341,NA,NA,NA,25,NA,National Rank,Arizona,2015,10318
Significant Contributor,23,Rondae Hollis-Jefferson,6-7,215,So,38,25,71.5,113.8,21.1,18.6,51.3,57.3,9.1,10.1,10.1,15.5,3.4,2.4,3.5,5.5,74.5,145,205,0.707,132,246,0.537,6,29,0.207,NA,259,NA,NA,498,302,381,166,NA,NA,384,NA,NA,143,29,NA,383,NA,National Rank,Arizona,2015,18711
Significant Contributor,21,Brandon Ashley,6-8,230,Jr,38,38,69.2,112.3,21.9,22.6,53.3,57.5,8.4,4.7,4.7,14.3,2.7,1.3,4.1,5,53.3,121,172,0.703,154,287,0.537,12,36,0.333,NA,33,NA,NA,345,294,468,NA,NA,396,491,NA,NA,291,179,NA,383,NA,National Rank,Arizona,2015,14303
Role Player,35,Kaleb Tarczewski,7-0,235,Jr,38,37,64.8,112.4,17.8,16,57.2,61.4,8,2.4,2.4,18.1,2.5,1,4.7,4.7,71.2,107,153,0.699,123,215,0.572,0,0,0,NA,327,NA,NA,126,87,NA,484,NA,NA,NA,NA,NA,415,36,NA,174,NA,National Rank,Arizona,2015,14309
Role Player,1,Gabe York,6-3,180,Jr,37,13,56.1,118.7,17.5,20.9,57.6,61.1,0.9,9.8,9.8,14.8,1.7,1.6,2.1,3.2,30.5,60,74,0.811,41,78,0.526,66,165,0.4,NA,127,NA,NA,NA,NA,NA,NA,NA,475,NA,NA,196,NA,NA,NA,466,235,National Rank,Arizona,2015,18709
Role Player,0,Parker Jackson-Cartwright,5-8,150,Fr,34,NA,21.5,110.4,19.9,16.9,51.3,54.3,2.3,32.8,32.8,21.2,0.3,2,4,3.6,45.3,22,34,0.647,25,52,0.481,9,23,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2015,25076
Role Player,14,Dusan Ristic,7-0,240,Fr,36,NA,20.2,120.3,17.1,18.7,64.1,62.1,8.7,1.3,1.3,10.3,3.3,0.4,5.8,4.2,52.6,21,41,0.512,44,73,0.603,4,5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2015,25079
Nearly Invisible,24,Elliott Pitts,6-5,180,So,38,1,37,116.5,11.3,14.2,51.8,54.8,3.4,5.1,5.1,11.3,0.4,1.3,4,2,22,19,24,0.792,16,35,0.457,27,74,0.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2015,18712
Benchwarmer,31,Matt Korcheck,6-10,230,Sr,21,1,5,159.6,12.7,13.4,71.4,77.2,11.6,7.3,7.3,6.2,10.4,0.8,4.7,2.8,42.9,6,6,0.999,10,14,0.714,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2015,18713
Benchwarmer,3,Craig Victor,6-7,205,Fr,8,NA,3.7,122,20.4,16.8,61.5,59.3,13.5,0,0,5.2,4,3.2,2.8,7.9,130.8,9,17,0.529,8,13,0.615,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona,2015,25077
Major Contributor,4,Gerry Blakes,6-4,195,Jr,34,33,62.5,93.4,26.6,30.4,46.1,49.8,2.8,16.4,16.4,21.1,0.4,2,3.1,3.8,21.1,60,73,0.822,101,217,0.465,39,129,0.302,NA,NA,213,77,NA,NA,NA,328,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,National Rank,Arizona St.,2015,25085
Significant Contributor,40,Shaquielle McKissic,6-5,200,Sr,34,34,76.5,108.1,21.2,23.9,50,53.4,4.9,12.4,12.4,13.2,0.6,3.2,2.6,4.5,40.7,91,135,0.674,103,208,0.495,42,124,0.339,461,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,163,NA,NA,NA,NA,NA,NA,National Rank,Arizona St.,2015,18727
Significant Contributor,0,Tra Holder,6-1,165,Fr,32,23,62.5,88.1,21.2,16.1,35,45.4,1.3,25,25.7,26.5,0,1.1,2.6,5.2,74.9,97,137,0.708,46,133,0.346,12,50,0.24,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,NA,237,26,NA,NA,NA,National Rank,Arizona St.,2015,25082
Significant Contributor,11,Savon Goodman,6-6,215,So,25,21,47.2,104.1,23.6,23.2,57.8,58,12.2,7.1,7.1,20.1,1.5,1.9,4.3,4.8,45.7,51,91,0.56,115,199,0.578,0,0,0,NA,NA,NA,NA,NA,NA,107,48,NA,NA,NA,NA,NA,343,NA,NA,156,NA,National Rank,Arizona St.,2015,15670
Significant Contributor,3,Chance Murray,6-2,180,So,29,NA,18,93.4,20.2,16.8,42.7,48.5,1.5,25.1,25.1,24.1,1.7,1,3.5,4.6,61.8,22,34,0.647,19,44,0.432,3,11,0.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2015,18720
Significant Contributor,1,Roosevelt Scott,6-4,190,Jr,20,5,17.5,87.1,21.3,19.1,46.7,50.8,4.5,9.6,9.6,26.9,0,3,5.3,4.5,50.8,20,31,0.645,24,45,0.533,3,16,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2015,25083
Significant Contributor,44,Kodi Justice,6-3,160,Fr,18,7,16.5,107.6,21.1,22,55.3,57.9,3.2,26,26.5,23.8,0.9,1.3,3.8,2.8,18.2,10,12,0.833,11,29,0.379,17,37,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2015,25089
Role Player,21,Eric Jacobsen,6-10,235,Jr,34,34,70.2,107.4,16.7,12.8,62.6,61.8,10.4,6.9,6.9,22.8,4.5,1.2,5,4.6,84,78,137,0.569,102,163,0.626,0,0,0,NA,NA,NA,NA,21,67,23,NA,NA,NA,245,NA,NA,48,11,NA,37,NA,National Rank,Arizona St.,2015,14313
Role Player,33,Bo Barnes,6-4,190,Sr,33,NA,45.8,120.8,16.7,21.4,55.6,58.6,6.3,8.5,8.5,10.9,0.8,2.1,3,2.7,19.7,30,35,0.857,30,55,0.545,46,123,0.374,NA,76,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,444,National Rank,Arizona St.,2015,18721
Role Player,2,Willie Atwood,6-8,220,Jr,31,11,25.9,96.7,16.5,15.5,41.8,47.5,6.7,6,6,16.4,0.6,0.8,5.7,4.5,68.5,31,50,0.62,14,42,0.333,11,31,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arizona St.,2015,25084
Limited Role,31,Jonathan Gilling,6-7,219,Sr,34,2,50.8,107.5,13.5,15.4,63,63.4,1,10,10,24.8,0.8,0.9,3.1,1.9,14.1,13,20,0.65,7,14,0.5,55,128,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,National Rank,Arizona St.,2015,11641
