Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Limited Role,5,Jonathan Galloway,6-10,235,Fr,36,NA,34.6,99.2,12.4,9.1,56.2,54.8,11.9,1.4,1.4,23.7,4.8,1.4,4.8,3,65.6,20,42,0.476,36,64,0.562,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Irvine,2016,31894
Limited Role,13,Brandon Smith,6-5,185,Fr,34,6,21.9,86.6,13.4,11.1,45.9,49.2,6.3,4.9,4.9,27.8,1.4,1.3,4.7,2.7,42.9,13,21,0.619,12,28,0.429,7,21,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Irvine,2016,31898
Benchwarmer,11,Haroldas Saprykinas,6-1,180,So,27,NA,6.3,93.3,23.2,28.1,45.8,47,9,2.2,2.2,13.8,0,1.3,2.2,3.4,19.4,4,7,0.571,3,9,0.333,9,27,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Irvine,2016,25342
Benchwarmer,20,Shawn Ray,6-8,235,Sr,15,1,2.1,22.9,10.2,14.4,0,0,7.9,0,0,0,7.4,0,4,1.8,16.7,0,1,0,0,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Irvine,2016,31893
Go-to Guys,5,Taylor Johns,6-7,220,Sr,20,16,50.7,96.6,29.6,26.5,48.9,54,8.6,15.2,15.2,22.1,4.5,1.3,3.9,6.4,57,90,130,0.692,95,188,0.505,11,40,0.275,NA,NA,44,257,NA,NA,387,293,NA,NA,228,NA,NA,76,NA,NA,NA,NA,National Rank,UC Riverside,2016,16531
Major Contributor,20,Secean Johnson,6-5,200,Jr,31,29,73.3,98.5,25.1,22.9,45.8,52.8,6,15.8,15.8,20.5,0.8,1.9,4,5.6,56.5,121,161,0.752,93,204,0.456,25,81,0.309,NA,NA,316,NA,NA,NA,NA,439,NA,NA,NA,NA,NA,212,134,NA,NA,NA,National Rank,UC Riverside,2016,31904
Significant Contributor,1,Jaylen Bland,6-3,205,Sr,31,31,86.7,103.3,22.9,26.8,51.6,55.4,1.5,11.7,11.7,17.2,0.5,2.4,2.5,3.5,24.3,80,96,0.833,42,118,0.356,108,277,0.39,87,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,414,352,NA,NA,13,NA,315,National Rank,UC Riverside,2016,25407
Role Player,0,Gentrey Thomas,6-4,190,Jr,27,8,49.6,95.1,19.4,19.9,50.3,52.1,5.3,14.7,14.7,23.1,0.5,1.3,3.2,2.6,20.2,23,34,0.676,59,102,0.578,17,66,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA,National Rank,UC Riverside,2016,31900
Limited Role,22,Malik Thames,6-2,160,Jr,29,16,62.8,108,15.6,15.5,46.4,52.5,1.3,21,21.5,16.4,0.7,1.7,2.5,3.2,41.2,54,68,0.794,36,94,0.383,27,71,0.38,NA,NA,NA,NA,NA,NA,NA,NA,348,NA,NA,NA,343,NA,466,31,NA,401,National Rank,UC Riverside,2016,31905
Limited Role,21,Alex Larsson,6-9,245,So,31,30,52,91,15.5,14.3,50,49.3,9,3.2,3.2,21.2,2.8,0.4,6.8,3.2,45.2,25,57,0.439,63,126,0.5,0,0,0,NA,NA,NA,NA,NA,NA,336,NA,NA,NA,444,NA,NA,NA,NA,NA,NA,NA,National Rank,UC Riverside,2016,25414
Limited Role,10,Steven Jones,6-0,175,Sr,29,15,38.4,87.2,12.4,13,38.2,38.7,2.4,16,16.2,17.9,0,1.4,5.9,1.9,20,7,17,0.412,19,51,0.373,9,34,0.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Riverside,2016,16533
Limited Role,32,Menno Dijkstra,7-0,225,Fr,31,1,34.8,125.2,14.2,17.1,61.4,63.5,10.2,6.4,6.4,12.4,3.4,0.7,4.3,1.9,12.9,12,13,0.923,62,101,0.614,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Riverside,2016,31908
Limited Role,12,Robert Boezeman,6-7,220,So,26,9,24.4,89.9,14.2,16.1,48.5,48.2,3.4,4.6,4.6,19.1,2.1,1,5.4,2.2,20.9,6,14,0.429,7,18,0.389,17,49,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Riverside,2016,25411
Limited Role,11,DJ Sylvester,6-3,175,Fr,21,NA,16.3,106.1,15.2,15.5,48.8,52.9,2.3,16,16.9,17.2,1,0.9,3.6,2.9,34.9,11,15,0.733,6,13,0.462,10,30,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Riverside,2016,31901
Benchwarmer,31,Primitivo Gomez,6-5,210,Jr,10,NA,7.3,75.1,20.4,16.2,30,43.1,6.4,2.1,2.1,28.8,0,1.3,2.2,4.9,70,11,14,0.786,3,14,0.214,2,6,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Riverside,2016,31907
Benchwarmer,13,Eric Rwahwire,6-5,210,Fr,8,NA,3.3,68.5,28.5,26.7,26.7,35.5,0,19.4,19.4,25.1,0,0,5.8,5.6,46.7,5,7,0.714,1,6,0.167,2,9,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Riverside,2016,31902
Major Contributor,24,Michael Bryson,6-5,210,Sr,31,31,82.3,112,25.5,26.4,56.9,60.6,5.2,15.4,15.4,17.2,2.2,1.4,2.8,4.4,30.2,101,123,0.821,125,224,0.558,71,183,0.388,196,473,276,262,166,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,308,322,National Rank,UC Santa Barbara,2016,16539
Major Contributor,31,John Green,6-5,205,Sr,25,8,45.1,96.6,26.9,27.4,44.8,49.1,5.4,13.2,13.2,15.4,0.8,2.4,4.8,5.3,38.8,62,90,0.689,65,158,0.411,26,74,0.351,NA,NA,154,195,NA,NA,NA,335,NA,NA,NA,394,NA,297,NA,NA,NA,NA,National Rank,UC Santa Barbara,2016,19116
Significant Contributor,2,Gabe Vincent,6-3,190,So,32,31,80.2,103.5,22.4,25.8,49.5,52.5,2.2,14,14.5,14.3,0.6,2.2,3.6,3.2,18.3,59,71,0.831,78,186,0.419,76,202,0.376,273,NA,NA,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,433,National Rank,UC Santa Barbara,2016,25417
Significant Contributor,12,Alex Hart,6-10,215,So,24,NA,13.2,91.8,22.2,22.7,51.8,51.1,8.7,4.8,4.8,20.4,5.1,1,3.8,3.5,25,6,14,0.429,17,33,0.515,8,23,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2016,25419
Role Player,1,Eric Childress,6-0,175,Jr,32,32,67.7,102.8,17.2,14.5,51.6,54.3,2.5,28.7,28.7,26.3,0.7,2.6,3.5,2.2,17.9,27,33,0.818,47,113,0.416,32,71,0.451,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,303,NA,NA,NA,NA,NA,28,National Rank,UC Santa Barbara,2016,19111
Role Player,21,Mitch Brewe,6-8,242,Sr,32,NA,39.5,114.4,17.2,17.1,51.2,55.5,9.5,7.3,7.3,11.4,2.2,2,5.3,3.7,41.7,39,53,0.736,62,113,0.549,2,14,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2016,16537
Role Player,10,Maxwell Kupchak,6-7,205,Fr,32,16,37.9,85.4,16.4,15.1,40.2,45.5,1.9,10,10,22.1,2,0.7,4.6,3.3,40.2,30,43,0.698,34,80,0.425,6,27,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2016,31916
Role Player,13,DaJuan Smith,6-3,175,Sr,31,2,27.4,92.9,16.1,15.8,42,45.3,6.1,10.9,10.9,18.7,0.3,2,2.3,2.6,24.7,14,20,0.7,31,71,0.437,2,10,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2016,25420
Limited Role,44,Sam Beeler,6-10,210,Sr,32,32,48,113.3,15.6,14.8,70.7,65.9,8.6,6.7,6.7,19.5,4.5,0.6,6.3,3.1,36.8,18,49,0.367,94,133,0.707,0,0,0,NA,394,NA,NA,NA,NA,398,39,NA,NA,217,NA,NA,NA,NA,NA,5,NA,National Rank,UC Santa Barbara,2016,16536
Limited Role,11,TJ Taylor,5-9,160,Sr,32,NA,32.9,84.5,13.9,13.6,39.9,39.7,1.3,20,20.1,25,0,0.7,2.7,1.3,1.2,0,1,0,11,33,0.333,15,51,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2016,13905
Limited Role,0,Jarriesse Blackmon,6-7,200,Fr,23,8,15.2,83,15.7,17.9,29.4,33.2,8.7,5.4,5.4,9.6,3.8,1.5,3.5,2.5,19.6,7,10,0.7,12,41,0.293,2,10,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2016,31914
Benchwarmer,14,Ami Lakoju,6-8,265,Fr,14,NA,4.8,49.6,12.7,10,33.3,30.1,5.4,0,0,37.4,9.8,0.9,10.3,1.9,22.2,0,2,0,3,9,0.333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2016,25421
Benchwarmer,3,Grant Troutt,6-2,190,Fr,10,NA,2.6,64.8,14.2,14.1,21.4,21.4,6.6,14,14.5,24.3,0,1.7,2.4,1.3,0,0,0,0,0,2,0,1,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UC Santa Barbara,2016,31915
Go-to Guys,34,Justin McBride,6-10,325,Jr,28,3,27.1,95.1,30.2,26.8,59.5,59.1,12.2,5.8,5.8,25.4,5.3,0.9,7.4,6.6,58.7,39,71,0.549,72,121,0.595,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2016,21009
Major Contributor,3,AJ Davis,6-9,215,So,30,30,76.6,97,24.4,22,42.5,50.9,4.4,20,20,22,1.6,1.8,3.1,5.3,55.2,122,155,0.787,82,195,0.421,25,86,0.291,44,NA,414,NA,NA,NA,NA,NA,421,NA,NA,NA,NA,317,157,335,NA,NA,National Rank,UCF,2016,20862
Significant Contributor,33,Shaheed Davis,6-9,210,Sr,30,12,48,84,21.1,21.9,42.6,44.5,7.3,7.2,7.2,22.4,1,0.5,2.3,3.5,30.3,29,53,0.547,43,97,0.443,21,78,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,NA,NA,NA,National Rank,UCF,2016,27042
Significant Contributor,22,Chance McSpadden,6-4,180,Fr,30,7,39.3,96.7,21.5,18.8,51.6,57.4,2.2,20,20.4,28.7,0.6,2,2.5,3.8,41.5,42,51,0.824,41,77,0.532,15,46,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2016,31922
Role Player,4,Daiquan Walker,6-2,185,Sr,30,23,69.9,100.6,19,18.2,45.5,50.5,2.3,27.4,27.4,22.5,0.5,2.3,2.1,3,30.2,52,64,0.812,47,123,0.382,33,89,0.371,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,494,136,NA,NA,221,NA,491,National Rank,UCF,2016,14555
Role Player,10,Adonys Henriquez,6-6,210,So,26,26,66.9,109.5,16.5,19.7,50.5,52.9,2.8,13,13,12.3,0.4,1.1,1.2,2.9,27.4,41,60,0.683,37,82,0.451,49,137,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,NA,6,NA,NA,NA,NA,NA,National Rank,UCF,2016,27038
Role Player,24,Tacko Fall,7-6,300,Fr,30,26,43.7,109.7,19.4,17.6,75,72.4,11.7,4.6,4.6,28,12.8,0.3,5.7,3.5,40.6,29,52,0.558,96,128,0.75,0,0,0,NA,NA,NA,NA,NA,NA,123,84,NA,NA,3,NA,NA,NA,NA,NA,1,NA,National Rank,UCF,2016,31923
Role Player,13,Tanksley Efianayi,6-6,210,Jr,28,4,31.5,95.6,17.1,19.1,37.5,44,4.8,7.8,7.8,11.7,0.8,2.1,2.9,3.8,43,31,43,0.721,24,56,0.429,9,44,0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2016,31920
Role Player,52,Staphon Blair,6-9,255,Sr,28,1,21.7,94.1,18.9,18,55.4,53.3,11.3,0.8,0.8,21.2,5.5,1.1,5.5,4,47.7,13,31,0.419,36,65,0.554,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2016,14550
Limited Role,12,Matt Williams,6-5,220,Jr,30,18,63.2,103.3,15.8,21.1,48.9,50.8,1.8,7,7,12.1,0.1,1,2.4,2.2,15.3,25,34,0.735,26,55,0.473,55,167,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,282,NA,NA,NA,NA,NA,National Rank,UCF,2016,14556
Benchwarmer,21,Chad Brown,6-9,230,Fr,15,NA,5.1,78.1,12.7,12.9,18.2,22.4,18.4,0,0,7.4,4.7,0,9,2.9,45.5,2,5,0.4,2,11,0.182,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCF,2016,31921
Major Contributor,23,Tony Parker,6-9,260,Sr,32,27,61.9,104.3,25.6,24.4,54,53.6,14,5.2,5.2,14.7,4,1.4,5.1,6,49.3,74,150,0.493,164,304,0.539,0,0,0,NA,NA,264,NA,328,NA,34,193,NA,NA,283,NA,NA,123,278,NA,427,NA,National Rank,UCLA,2016,16555
Significant Contributor,20,Bryce Alford,6-3,185,Jr,32,32,89.6,113,22.3,22.6,47.4,53.5,0.8,25.2,25.2,13.6,0,1.1,1.4,4.7,37.8,128,154,0.831,84,209,0.402,73,199,0.367,47,409,NA,NA,NA,NA,NA,NA,208,425,NA,NA,18,NA,NA,144,NA,NA,National Rank,UCLA,2016,21016
Significant Contributor,10,Isaac Hamilton,6-5,195,Jr,32,32,87.1,110.1,22.5,24.8,54.1,56.6,3,17,17.9,16.7,0.2,1.6,2.5,3.3,18.8,66,82,0.805,146,277,0.527,60,159,0.377,78,NA,NA,456,315,406,NA,NA,NA,NA,NA,NA,303,NA,NA,255,NA,424,National Rank,UCLA,2016,27045
Significant Contributor,3,Aaron Holiday,6-1,185,Fr,32,32,78.2,94.5,20.5,18.3,46.2,50,2,21,21.1,24.8,0.8,2.5,4.1,3.5,30.4,64,88,0.727,75,196,0.383,39,93,0.419,36,NA,NA,NA,NA,NA,NA,NA,367,NA,NA,355,NA,NA,NA,NA,NA,114,National Rank,UCLA,2016,31927
Role Player,40,Thomas Welsh,7-0,245,So,31,26,64.2,125,17.6,20.5,59,60.5,13,4,4,9.5,4,0.5,4.1,2.7,16.9,34,45,0.756,157,266,0.59,0,0,0,NA,41,NA,NA,93,142,63,198,NA,46,286,NA,NA,NA,NA,NA,153,NA,National Rank,UCLA,2016,27048
Role Player,5,Prince Ali,6-3,190,Fr,29,NA,26.4,86.5,18.9,19.4,44.7,46.9,1.6,5.5,5.5,19.9,0.9,1.8,4.2,3.9,35.9,21,37,0.568,28,63,0.444,12,40,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2016,31928
Limited Role,43,Jonah Bolden,6-10,220,So,31,11,51.9,103.5,12.5,11.8,45.1,49.9,5.8,7.8,7.8,17.3,4.2,1.7,3.8,2.7,36.6,33,45,0.733,42,87,0.483,9,36,0.25,NA,NA,NA,NA,NA,NA,NA,432,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,National Rank,UCLA,2016,31925
Limited Role,14,Gyorgy Goloman,6-11,215,So,15,NA,14,80.5,14.3,11.7,36.4,37,10.7,3.4,3.4,21.6,3.5,1.5,7.5,3.3,48.5,6,16,0.375,9,24,0.375,2,9,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2016,27046
Limited Role,0,Alex Olesinski,6-10,200,Fr,23,NA,12.4,87.8,15.1,10.4,28.9,39.4,14.1,3.8,3.8,22.9,0,1.7,8.4,4.1,76.9,13,20,0.65,6,19,0.316,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2016,31926
Nearly Invisible,2,Noah Allen,6-7,215,Jr,24,NA,11.9,96.4,10.7,9.2,31.8,43.6,2.1,9.7,9.7,16.9,0.7,1.4,5.5,3.2,63.6,11,14,0.786,4,17,0.235,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UCLA,2016,21017
Major Contributor,10,Jahad Thomas,6-2,220,So,28,28,74.1,98.7,27.2,24.3,58.7,57.6,7.3,24.6,24.6,24.9,0.7,2.4,4.1,5,38.1,55,112,0.491,171,290,0.59,1,4,0.25,NA,NA,141,NA,106,313,NA,172,228,NA,NA,423,NA,391,NA,NA,155,NA,National Rank,UMass Lowell,2016,26184
Significant Contributor,22,Matt Harris,6-1,205,So,27,11,52.1,110.4,20.2,23.4,57.3,61.1,2.2,9.8,9.8,16.8,0.2,1.6,3.9,3.6,25.6,45,51,0.882,39,79,0.494,50,120,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,National Rank,UMass Lowell,2016,26186
Significant Contributor,24,Tyler Livingston,6-6,210,Jr,24,NA,39.6,100.9,20.1,24.9,50.9,52.6,5.8,8.3,8.3,15,1.1,1.3,4.8,2.6,11.8,15,19,0.789,49,83,0.59,22,78,0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2016,19993
Significant Contributor,23,Logan Primerano,6-4,180,Fr,27,NA,39.4,104.1,20.4,19.6,50.8,56.8,3.7,12.9,12.9,19.1,1.6,2.1,4.8,4.8,50,49,63,0.778,46,90,0.511,12,36,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2016,31940
Significant Contributor,1,Keith Hayes,5-11,170,Fr,23,3,28.9,109.3,20,20.2,50,57,3.6,9.4,9.4,14.1,0.3,2.3,3.9,5.4,57.9,43,55,0.782,22,53,0.415,17,42,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2016,31937
Significant Contributor,5,Dontavious Smith,6-8,195,Fr,23,NA,22.6,80.1,21.7,17.9,48.5,48.2,10.1,12.9,12.9,33,5.6,2.5,6.2,3.2,24.2,7,16,0.438,32,65,0.492,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2016,31934
Role Player,11,Isaac White,6-0,165,Fr,28,25,78,108.8,17.3,17.1,60.3,63.9,0.7,12,12.9,22.4,0.3,1.5,2.7,3.6,38.1,66,83,0.795,28,58,0.483,69,160,0.431,377,NA,NA,NA,54,39,NA,NA,NA,NA,NA,NA,468,NA,NA,305,NA,71,National Rank,UMass Lowell,2016,31939
Role Player,12,Josh Gantz,6-7,210,Fr,28,28,57.9,93.8,16,16.2,45.8,47.1,6.1,11.9,11.9,19.6,4.2,1.2,5,2.8,24.8,21,38,0.553,43,92,0.467,18,61,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,NA,NA,NA,NA,NA,NA,NA,National Rank,UMass Lowell,2016,31936
Role Player,4,Ryan Jones,6-3,163,Fr,28,27,49.8,88,19,19.8,43.8,48.1,2.3,8.8,8.8,20.6,0.4,1.5,3,3.8,34.2,39,55,0.709,33,77,0.429,25,84,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMass Lowell,2016,31938
Role Player,30,Mark Cornelius,6-3,195,Sr,28,17,47.4,106.6,18,16.2,61.6,61.6,6.6,15.9,15.9,24.1,0.2,2.8,4.2,3.5,36.8,27,46,0.587,59,98,0.602,12,27,0.444,NA,NA,NA,NA,NA,NA,NA,467,NA,NA,NA,188,NA,NA,NA,NA,116,NA,National Rank,UMass Lowell,2016,19994
Benchwarmer,21,DJ Mlachnik,6-2,180,Sr,15,1,9,99.2,17.6,23.1,50,50.3,0,7.2,7.2,9,0,0.5,6.7,3.3,23.5,4,8,0.5,5,8,0.625,8,26,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2016,19990
Benchwarmer,2,Jordan Shea,6-4,195,Fr,7,NA,2.7,66.8,14.8,15.6,14.3,18.9,3.8,20,20.2,11.8,0,3.5,5.2,2.8,28.6,1,2,0.5,1,3,0.333,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMass Lowell,2016,31935
Go-to Guys,10,Jairus Lyles,6-2,175,So,21,19,59,104.8,31.5,34.1,52.5,56,4.1,20,20,14.6,0,3.9,3.1,6.2,41.4,104,149,0.698,132,249,0.53,38,111,0.342,NA,NA,16,11,NA,NA,NA,NA,418,NA,NA,24,NA,1,NA,NA,NA,NA,National Rank,UMBC,2016,32333
Major Contributor,1,Rodney Elliott,6-0,190,So,28,26,64.7,102.4,24.9,22.4,47.1,55,3.2,24,24.7,20.4,0.3,1.6,4.6,5.3,54,114,140,0.814,68,137,0.496,36,122,0.295,NA,NA,341,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,296,181,213,NA,NA,National Rank,UMBC,2016,18606
Significant Contributor,42,Cody Joyce,6-8,235,Sr,29,17,47,98.5,20.6,20.5,48.8,53.7,6.3,4.5,4.5,17.2,1.1,0.9,5,4.6,50.6,61,87,0.701,84,171,0.491,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,UMBC,2016,15083
Role Player,12,Will Darley,6-8,210,Jr,30,26,68.7,109.4,19.1,21.3,58.6,61.5,2.2,13.8,13.8,18.8,1.1,1.1,2.2,2.8,22.1,49,58,0.845,80,149,0.537,49,113,0.434,NA,NA,NA,NA,109,102,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,449,62,National Rank,UMBC,2016,18609
Role Player,5,Jourdan Grant,6-2,185,So,32,21,60.4,91.2,19.8,14.6,48.1,52,1.8,19.2,19.2,24.5,0.6,3,4.4,5.4,88,81,139,0.583,70,142,0.493,4,16,0.25,NA,NA,NA,NA,NA,NA,NA,NA,474,NA,NA,141,NA,283,6,NA,NA,NA,National Rank,UMBC,2016,27070
Role Player,55,Malcolm Brent,6-5,200,So,20,6,16.3,73.3,16.7,20.6,30.8,34.3,2.2,5.3,5.3,11.3,0.5,1.6,3.8,2.9,25,9,15,0.6,8,18,0.444,7,42,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2016,27069
Role Player,15,Ishmail Jabbie,6-3,175,Fr,19,NA,11.1,107.5,18.8,17.1,51.5,57.9,4.8,9.8,9.8,16.8,0,2.4,4.8,4.9,67.7,17,23,0.739,13,27,0.481,3,7,0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2016,31944
Limited Role,13,Joe Sherburne,6-6,210,Fr,32,32,79.5,107.7,15.8,20,53,55.1,3.5,6.7,6.7,11.9,0.6,2,2.9,2.2,15.5,35,44,0.795,59,108,0.546,61,176,0.347,306,NA,NA,NA,399,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,379,NA,National Rank,UMBC,2016,31946
Limited Role,21,Sam Schwietz,6-9,235,Fr,27,9,19.2,89.7,13,9.9,52.9,47.5,10.2,2.2,2.2,21,6.8,1.8,9.3,3.5,76.5,8,26,0.308,18,34,0.529,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2016,31945
Limited Role,23,Nolan Gerrity,6-10,225,Fr,19,2,17.1,106.4,15.2,14.1,53.5,51.1,11,1.8,1.8,8.4,5.6,0.3,6.9,4.6,76.7,14,33,0.424,23,43,0.535,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2016,31943
Limited Role,0,Daquon Ervin,6-0,185,Fr,14,NA,16.8,68.2,13.2,13,19.2,26.8,1.6,13,13.5,13.9,0,2.1,3.5,3.2,51.3,11,20,0.55,6,26,0.231,1,13,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2016,31942
Nearly Invisible,4,Joel Wincowski,6-2,200,Fr,26,2,21,80.8,8.8,10.7,28.8,30.5,5.5,5.1,5.1,11.9,0.8,1.5,2.7,1.2,5,2,2,0.999,4,15,0.267,5,25,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2016,31947
Nearly Invisible,3,Ben Grace,5-10,185,Jr,23,NA,12.8,119.4,11.9,12.7,65.5,67.5,0.7,13,13.7,20.2,0,1.4,4.4,1.9,20.7,5,6,0.833,1,3,0.333,12,26,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2016,18607
Benchwarmer,41,Jakob Stenhede,6-10,225,So,14,NA,6.4,84.8,14.1,12.2,42.9,43.1,6.9,0,0,14.5,4,0,7.2,4.4,85.7,5,12,0.417,6,14,0.429,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UMBC,2016,27072
